lib	chr	start	end	gt
results/06_tiger/lib32_MappedOn_tair10	3	6399886	6841161	LL
results/06_tiger/lib32_MappedOn_tair10	3	6841272	8497369	CL
results/06_tiger/lib32_MappedOn_tair10	3	8497891	18645475	LL
results/06_tiger/lib32_MappedOn_tair10	3	18645728	19625753	CL
results/06_tiger/lib32_MappedOn_tair10	3	19626874	21738096	LL
results/06_tiger/lib32_MappedOn_tair10	4	222388	9944029	CC
results/06_tiger/lib32_MappedOn_tair10	4	9945128	11215039	CL
results/06_tiger/lib32_MappedOn_tair10	4	11216256	18585056	CC
results/06_tiger/lib32_MappedOn_tair10	5	1	45012	CC
results/06_tiger/lib32_MappedOn_tair10	5	45111	1160264	CL
results/06_tiger/lib32_MappedOn_tair10	5	1161099	1707886	CC
results/06_tiger/lib32_MappedOn_tair10	5	8777233	15749648	CC
results/06_tiger/lib32_MappedOn_tair10	5	15750467	16729582	CL
results/06_tiger/lib32_MappedOn_tair10	5	16732401	21717721	CC
results/06_tiger/lib32_MappedOn_tair10	5	21718014	25147837	CL
results/06_tiger/lib32_MappedOn_tair10	5	25149443	26975502	CC
results/06_tiger/lib33_MappedOn_tair10	1	88300	968896	LL
results/06_tiger/lib33_MappedOn_tair10	1	971198	6897344	CL
results/06_tiger/lib33_MappedOn_tair10	1	6898729	22932790	LL
results/06_tiger/lib33_MappedOn_tair10	1	22932869	28327062	CL
results/06_tiger/lib33_MappedOn_tair10	1	28327089	30427671	LL
results/06_tiger/lib33_MappedOn_tair10	2	11361691	14852657	LL
results/06_tiger/lib33_MappedOn_tair10	2	14852887	16982848	CL
results/06_tiger/lib33_MappedOn_tair10	2	16984006	19698289	LL
results/06_tiger/lib33_MappedOn_tair10	4	1	5704386	CC
results/06_tiger/lib33_MappedOn_tair10	4	5705252	13936574	CL
results/06_tiger/lib33_MappedOn_tair10	4	13939714	18479135	CC
results/06_tiger/lib34_MappedOn_tair10	1	7368226	12431148	CC
results/06_tiger/lib34_MappedOn_tair10	1	12433284	18920429	CL
results/06_tiger/lib34_MappedOn_tair10	1	19007991	20245070	CC
results/06_tiger/lib34_MappedOn_tair10	1	20251024	22299503	CL
results/06_tiger/lib34_MappedOn_tair10	1	22302768	26979632	CC
results/06_tiger/lib34_MappedOn_tair10	2	1493004	7636240	CC
results/06_tiger/lib34_MappedOn_tair10	2	7636620	8681126	CL
results/06_tiger/lib34_MappedOn_tair10	2	8681546	16322054	CC
results/06_tiger/lib34_MappedOn_tair10	2	16327384	19048717	CL
results/06_tiger/lib34_MappedOn_tair10	2	19050712	19698289	CC
results/06_tiger/lib34_MappedOn_tair10	3	668858	4977922	LL
results/06_tiger/lib34_MappedOn_tair10	3	4977976	7051506	CL
results/06_tiger/lib34_MappedOn_tair10	3	7052140	7864457	LL
results/06_tiger/lib34_MappedOn_tair10	3	7866053	10412709	CL
results/06_tiger/lib34_MappedOn_tair10	3	10412831	18757411	LL
results/06_tiger/lib34_MappedOn_tair10	3	18757439	19928307	CL
results/06_tiger/lib34_MappedOn_tair10	3	19928424	20634490	LL
results/06_tiger/lib34_MappedOn_tair10	4	10886052	11583744	LL
results/06_tiger/lib34_MappedOn_tair10	4	11583952	12396758	CL
results/06_tiger/lib34_MappedOn_tair10	4	12397283	13663919	LL
results/06_tiger/lib34_MappedOn_tair10	4	13663986	14330660	CL
results/06_tiger/lib34_MappedOn_tair10	4	14330899	18585056	LL
results/06_tiger/lib34_MappedOn_tair10	5	1	123516	LL
results/06_tiger/lib34_MappedOn_tair10	5	123542	3123308	CL
results/06_tiger/lib34_MappedOn_tair10	5	3125044	5899519	LL
results/06_tiger/lib34_MappedOn_tair10	5	5899759	10296719	CL
results/06_tiger/lib34_MappedOn_tair10	5	10297103	25247951	LL
results/06_tiger/lib35_MappedOn_tair10	1	850465	10088047	LL
results/06_tiger/lib35_MappedOn_tair10	1	10088672	17858993	CL
results/06_tiger/lib35_MappedOn_tair10	1	17859206	19617482	LL
results/06_tiger/lib35_MappedOn_tair10	1	19617698	28517495	CL
results/06_tiger/lib35_MappedOn_tair10	1	28517948	30427671	LL
results/06_tiger/lib35_MappedOn_tair10	5	1	314630	CC
results/06_tiger/lib35_MappedOn_tair10	5	315242	5945547	CL
results/06_tiger/lib35_MappedOn_tair10	5	5947689	23513652	CC
results/06_tiger/lib36_MappedOn_tair10	1	2870747	4320145	CC
results/06_tiger/lib36_MappedOn_tair10	1	4322716	6499626	CL
results/06_tiger/lib36_MappedOn_tair10	1	6499836	8294866	CC
results/06_tiger/lib36_MappedOn_tair10	1	8295815	18801968	CL
results/06_tiger/lib36_MappedOn_tair10	1	18802523	25863642	CC
results/06_tiger/lib36_MappedOn_tair10	1	25864122	27403000	CL
results/06_tiger/lib36_MappedOn_tair10	1	27404519	28359916	CC
results/06_tiger/lib36_MappedOn_tair10	2	11110189	14884146	CC
results/06_tiger/lib36_MappedOn_tair10	2	14884716	17516501	CL
results/06_tiger/lib36_MappedOn_tair10	2	17517658	18605489	CC
results/06_tiger/lib36_MappedOn_tair10	3	1	520421	CC
results/06_tiger/lib36_MappedOn_tair10	3	520843	1039620	CL
results/06_tiger/lib36_MappedOn_tair10	3	1047396	2751737	CC
results/06_tiger/lib36_MappedOn_tair10	3	2752206	5480845	CL
results/06_tiger/lib36_MappedOn_tair10	3	5481225	6800827	CC
results/06_tiger/lib36_MappedOn_tair10	3	6802517	19136205	CL
results/06_tiger/lib36_MappedOn_tair10	3	19136540	22164367	CC
results/06_tiger/lib36_MappedOn_tair10	4	304552	8539316	CC
results/06_tiger/lib36_MappedOn_tair10	4	8539384	10058293	CL
results/06_tiger/lib36_MappedOn_tair10	4	10058777	11247962	CC
results/06_tiger/lib36_MappedOn_tair10	5	4091185	5866930	CC
results/06_tiger/lib36_MappedOn_tair10	5	5867199	17684006	CL
results/06_tiger/lib36_MappedOn_tair10	5	17686833	21593925	CC
results/06_tiger/lib37_MappedOn_tair10	1	4194580	4979083	CC
results/06_tiger/lib37_MappedOn_tair10	1	4980034	6860919	CL
results/06_tiger/lib37_MappedOn_tair10	1	6862064	7777957	CC
results/06_tiger/lib37_MappedOn_tair10	1	7780266	12367292	CL
results/06_tiger/lib37_MappedOn_tair10	1	12367589	21058758	CC
results/06_tiger/lib37_MappedOn_tair10	2	324931	1933781	LL
results/06_tiger/lib37_MappedOn_tair10	2	1933862	9541565	CL
results/06_tiger/lib37_MappedOn_tair10	2	9543440	11380199	LL
results/06_tiger/lib37_MappedOn_tair10	2	11381085	12004160	CL
results/06_tiger/lib37_MappedOn_tair10	2	12005391	16490579	LL
results/06_tiger/lib37_MappedOn_tair10	3	7808524	9218378	LL
results/06_tiger/lib37_MappedOn_tair10	3	9218429	17223673	CL
results/06_tiger/lib37_MappedOn_tair10	3	17223810	17859537	LL
results/06_tiger/lib37_MappedOn_tair10	3	17859976	19481099	CL
results/06_tiger/lib37_MappedOn_tair10	3	19481307	19964007	LL
results/06_tiger/lib37_MappedOn_tair10	4	7802489	9874455	LL
results/06_tiger/lib37_MappedOn_tair10	4	9875431	12786342	CL
results/06_tiger/lib37_MappedOn_tair10	4	12786665	13856802	LL
results/06_tiger/lib37_MappedOn_tair10	5	6424418	13884469	CC
results/06_tiger/lib37_MappedOn_tair10	5	13884755	26873215	CL
results/06_tiger/lib37_MappedOn_tair10	5	26873287	26975502	CC
results/06_tiger/lib38_MappedOn_tair10	1	20340342	22218550	CC
results/06_tiger/lib38_MappedOn_tair10	1	22218698	28157752	CL
results/06_tiger/lib38_MappedOn_tair10	1	28158177	30427671	CC
results/06_tiger/lib38_MappedOn_tair10	2	1	9525997	CC
results/06_tiger/lib38_MappedOn_tair10	2	9530265	12994850	CL
results/06_tiger/lib38_MappedOn_tair10	2	12995384	14158579	CC
results/06_tiger/lib38_MappedOn_tair10	3	1	1793619	CC
results/06_tiger/lib38_MappedOn_tair10	3	1793677	5707543	CL
results/06_tiger/lib38_MappedOn_tair10	3	5708997	6616262	CC
results/06_tiger/lib38_MappedOn_tair10	5	5765705	6750333	CC
results/06_tiger/lib38_MappedOn_tair10	5	6751553	10264320	CL
results/06_tiger/lib38_MappedOn_tair10	5	10264946	14064947	CC
results/06_tiger/lib38_MappedOn_tair10	5	14065190	25085545	CL
results/06_tiger/lib38_MappedOn_tair10	5	25086083	25559487	CC
results/06_tiger/lib39_MappedOn_tair10	1	1	210850	CC
results/06_tiger/lib39_MappedOn_tair10	1	266254	2205974	CL
results/06_tiger/lib39_MappedOn_tair10	1	2208201	9454815	CC
results/06_tiger/lib39_MappedOn_tair10	1	9456960	28760401	CL
results/06_tiger/lib39_MappedOn_tair10	1	28815123	30427671	CC
results/06_tiger/lib39_MappedOn_tair10	2	1	11280666	LL
results/06_tiger/lib39_MappedOn_tair10	2	11281086	15328559	CL
results/06_tiger/lib39_MappedOn_tair10	2	15328622	19698289	LL
results/06_tiger/lib39_MappedOn_tair10	3	4848635	10304686	CC
results/06_tiger/lib39_MappedOn_tair10	3	10306909	15929639	CL
results/06_tiger/lib39_MappedOn_tair10	3	15930000	19748545	CC
results/06_tiger/lib39_MappedOn_tair10	5	1	1917646	LL
results/06_tiger/lib39_MappedOn_tair10	5	1917668	4268971	CL
results/06_tiger/lib39_MappedOn_tair10	5	4270331	13872382	LL
results/06_tiger/lib4_MappedOn_tair10	1	3930488	5638779	LL
results/06_tiger/lib4_MappedOn_tair10	1	5638876	6885300	CL
results/06_tiger/lib4_MappedOn_tair10	1	6885664	8137899	LL
results/06_tiger/lib4_MappedOn_tair10	1	18196812	21016801	LL
results/06_tiger/lib4_MappedOn_tair10	1	21017506	24917120	CL
results/06_tiger/lib4_MappedOn_tair10	1	24917376	25497948	LL
results/06_tiger/lib4_MappedOn_tair10	2	1992080	6308851	LL
results/06_tiger/lib4_MappedOn_tair10	2	6309098	8673082	CL
results/06_tiger/lib4_MappedOn_tair10	2	8675034	10105258	LL
results/06_tiger/lib4_MappedOn_tair10	2	10105433	12011048	CL
results/06_tiger/lib4_MappedOn_tair10	2	12011492	14426243	LL
results/06_tiger/lib4_MappedOn_tair10	3	975698	1648982	CC
results/06_tiger/lib4_MappedOn_tair10	3	1653409	2257141	CL
results/06_tiger/lib4_MappedOn_tair10	3	2257586	3664090	CC
results/06_tiger/lib4_MappedOn_tair10	3	3664178	5418342	CL
results/06_tiger/lib4_MappedOn_tair10	3	5418902	6970532	CC
results/06_tiger/lib4_MappedOn_tair10	3	6986764	18208642	CL
results/06_tiger/lib4_MappedOn_tair10	3	18208895	19991562	CC
results/06_tiger/lib4_MappedOn_tair10	4	1	89414	LL
results/06_tiger/lib4_MappedOn_tair10	4	89476	6370440	CL
results/06_tiger/lib4_MappedOn_tair10	4	6370798	6817855	LL
results/06_tiger/lib4_MappedOn_tair10	5	1	269658	CC
results/06_tiger/lib4_MappedOn_tair10	5	270140	1493747	CL
results/06_tiger/lib4_MappedOn_tair10	5	1494938	2278030	CC
results/06_tiger/lib4_MappedOn_tair10	5	8600997	18718892	LL
results/06_tiger/lib4_MappedOn_tair10	5	18720366	20070931	CL
results/06_tiger/lib4_MappedOn_tair10	5	20072487	20557341	LL
results/06_tiger/lib4_MappedOn_tair10	5	20557463	21611277	CL
results/06_tiger/lib4_MappedOn_tair10	5	21612533	25665927	LL
results/06_tiger/lib40_MappedOn_tair10	1	8377762	19007704	LL
results/06_tiger/lib40_MappedOn_tair10	1	19007991	19908093	CL
results/06_tiger/lib40_MappedOn_tair10	1	19908293	20687086	LL
results/06_tiger/lib40_MappedOn_tair10	5	1	21645830	LL
results/06_tiger/lib40_MappedOn_tair10	5	21647135	25179762	CL
results/06_tiger/lib40_MappedOn_tair10	5	25180290	26975502	LL
results/06_tiger/lib41_MappedOn_tair10	1	18220602	20600365	LL
results/06_tiger/lib41_MappedOn_tair10	1	20602113	21046632	CL
results/06_tiger/lib41_MappedOn_tair10	1	21052089	24646201	LL
results/06_tiger/lib41_MappedOn_tair10	3	2726989	4673496	LL
results/06_tiger/lib41_MappedOn_tair10	3	4673621	23126063	CL
results/06_tiger/lib41_MappedOn_tair10	3	23132471	23459830	LL
results/06_tiger/lib41_MappedOn_tair10	5	19618590	21776472	LL
results/06_tiger/lib41_MappedOn_tair10	5	21776670	23388881	CL
results/06_tiger/lib41_MappedOn_tair10	5	23388986	25146314	LL
results/06_tiger/lib41_MappedOn_tair10	5	25146430	26748853	CL
results/06_tiger/lib41_MappedOn_tair10	5	26749055	26975502	LL
results/06_tiger/lib42_MappedOn_tair10	1	9873459	25724742	CC
results/06_tiger/lib42_MappedOn_tair10	1	25726065	30278172	CL
results/06_tiger/lib42_MappedOn_tair10	1	30278753	30427671	CC
results/06_tiger/lib42_MappedOn_tair10	3	1	2697544	CC
results/06_tiger/lib42_MappedOn_tair10	3	2698761	19553492	CL
results/06_tiger/lib42_MappedOn_tair10	3	19555252	21011977	CC
results/06_tiger/lib42_MappedOn_tair10	4	478305	1069457	LL
results/06_tiger/lib42_MappedOn_tair10	4	1070636	12682341	CL
results/06_tiger/lib42_MappedOn_tair10	4	12685606	14370952	LL
results/06_tiger/lib42_MappedOn_tair10	5	1	2960892	LL
results/06_tiger/lib42_MappedOn_tair10	5	2961808	18638467	CL
results/06_tiger/lib42_MappedOn_tair10	5	18639121	26975502	LL
results/06_tiger/lib43_MappedOn_tair10	1	1	4246803	CC
results/06_tiger/lib43_MappedOn_tair10	1	4249323	6975620	CL
results/06_tiger/lib43_MappedOn_tair10	1	6976899	11755200	CC
results/06_tiger/lib43_MappedOn_tair10	2	6795431	12469846	CC
results/06_tiger/lib43_MappedOn_tair10	2	12471348	16700581	CL
results/06_tiger/lib43_MappedOn_tair10	2	16700928	18410185	CC
results/06_tiger/lib43_MappedOn_tair10	3	425686	1837786	CC
results/06_tiger/lib43_MappedOn_tair10	3	1838148	18801168	CL
results/06_tiger/lib43_MappedOn_tair10	3	18802435	20367127	CC
results/06_tiger/lib43_MappedOn_tair10	4	15841184	17303775	CC
results/06_tiger/lib43_MappedOn_tair10	4	17305959	18252525	CL
results/06_tiger/lib43_MappedOn_tair10	4	18253892	18585056	CC
results/06_tiger/lib43_MappedOn_tair10	5	13870297	17990410	CC
results/06_tiger/lib43_MappedOn_tair10	5	17990767	19172050	CL
results/06_tiger/lib43_MappedOn_tair10	5	19172367	21751487	CC
results/06_tiger/lib43_MappedOn_tair10	5	21763740	23070555	CL
results/06_tiger/lib43_MappedOn_tair10	5	23071640	24130710	CC
results/06_tiger/lib43_MappedOn_tair10	5	24132379	24621539	CL
results/06_tiger/lib43_MappedOn_tair10	5	24622147	25251539	CC
results/06_tiger/lib44_MappedOn_tair10	1	2090061	7674749	LL
results/06_tiger/lib44_MappedOn_tair10	1	7675677	12053761	CL
results/06_tiger/lib44_MappedOn_tair10	1	12061061	13001537	LL
results/06_tiger/lib44_MappedOn_tair10	3	2341347	4319729	CC
results/06_tiger/lib44_MappedOn_tair10	3	4330506	21059701	CL
results/06_tiger/lib44_MappedOn_tair10	3	21059941	22794359	CC
results/06_tiger/lib44_MappedOn_tair10	3	22794519	23316584	CL
results/06_tiger/lib44_MappedOn_tair10	3	23317858	23459830	CC
results/06_tiger/lib44_MappedOn_tair10	5	22248566	23708567	LL
results/06_tiger/lib44_MappedOn_tair10	5	23709398	25891341	CL
results/06_tiger/lib44_MappedOn_tair10	5	25893725	26852289	LL
results/06_tiger/lib45_MappedOn_tair10	1	3323366	3833068	CC
results/06_tiger/lib45_MappedOn_tair10	1	3834348	6463142	CL
results/06_tiger/lib45_MappedOn_tair10	1	6463686	7016862	CC
results/06_tiger/lib45_MappedOn_tair10	1	7017501	9464066	CL
results/06_tiger/lib45_MappedOn_tair10	1	9467898	10575865	CC
results/06_tiger/lib45_MappedOn_tair10	1	10576492	24149899	CL
results/06_tiger/lib45_MappedOn_tair10	1	24150492	28823928	CC
results/06_tiger/lib45_MappedOn_tair10	2	8903048	11580828	CC
results/06_tiger/lib45_MappedOn_tair10	2	11581554	12236457	CL
results/06_tiger/lib45_MappedOn_tair10	2	12238754	13310827	CC
results/06_tiger/lib45_MappedOn_tair10	3	6174503	6752267	LL
results/06_tiger/lib45_MappedOn_tair10	3	6752717	7582516	CL
results/06_tiger/lib45_MappedOn_tair10	3	7582931	9456597	LL
results/06_tiger/lib45_MappedOn_tair10	3	10076024	10664085	CC
results/06_tiger/lib45_MappedOn_tair10	3	10664422	18343175	CL
results/06_tiger/lib45_MappedOn_tair10	3	18343815	19159879	CC
results/06_tiger/lib45_MappedOn_tair10	3	19162282	19776533	CL
results/06_tiger/lib45_MappedOn_tair10	3	19779968	20296794	CC
results/06_tiger/lib46_MappedOn_tair10	1	11471209	20449800	LL
results/06_tiger/lib46_MappedOn_tair10	1	20456719	25186252	CL
results/06_tiger/lib46_MappedOn_tair10	1	25186938	28022911	LL
results/06_tiger/lib46_MappedOn_tair10	3	1	4848787	LL
results/06_tiger/lib46_MappedOn_tair10	3	4849185	6226190	CL
results/06_tiger/lib46_MappedOn_tair10	3	6226819	7259730	LL
results/06_tiger/lib46_MappedOn_tair10	3	7263805	9591753	CL
results/06_tiger/lib46_MappedOn_tair10	3	9591873	17564639	LL
results/06_tiger/lib46_MappedOn_tair10	4	1	6841201	CC
results/06_tiger/lib46_MappedOn_tair10	4	6845098	8438806	CL
results/06_tiger/lib46_MappedOn_tair10	4	8438956	11641065	CC
results/06_tiger/lib46_MappedOn_tair10	4	11642402	13673351	CL
results/06_tiger/lib46_MappedOn_tair10	4	13674650	18585056	CC
results/06_tiger/lib46_MappedOn_tair10	5	1	174865	LL
results/06_tiger/lib46_MappedOn_tair10	5	175908	2208290	CL
results/06_tiger/lib46_MappedOn_tair10	5	2208704	3132228	LL
results/06_tiger/lib46_MappedOn_tair10	5	3132450	5704741	CL
results/06_tiger/lib46_MappedOn_tair10	5	5706453	6757166	LL
results/06_tiger/lib47_MappedOn_tair10	1	1	2852039	CC
results/06_tiger/lib47_MappedOn_tair10	1	2857210	6623446	CL
results/06_tiger/lib47_MappedOn_tair10	1	6623991	7639737	CC
results/06_tiger/lib47_MappedOn_tair10	2	1052729	6801071	LL
results/06_tiger/lib47_MappedOn_tair10	2	6801370	8429163	CL
results/06_tiger/lib47_MappedOn_tair10	2	8430413	11481953	LL
results/06_tiger/lib47_MappedOn_tair10	3	5124565	7523944	LL
results/06_tiger/lib47_MappedOn_tair10	3	7526831	18877176	CL
results/06_tiger/lib47_MappedOn_tair10	3	18878126	19357130	LL
results/06_tiger/lib47_MappedOn_tair10	3	19364662	22498902	CL
results/06_tiger/lib47_MappedOn_tair10	3	22498915	23459830	LL
results/06_tiger/lib47_MappedOn_tair10	4	5158830	5709729	LL
results/06_tiger/lib47_MappedOn_tair10	4	5710119	8493981	CL
results/06_tiger/lib47_MappedOn_tair10	4	8494026	11352167	LL
results/06_tiger/lib47_MappedOn_tair10	5	1	533716	CC
results/06_tiger/lib47_MappedOn_tair10	5	533787	1740854	CL
results/06_tiger/lib47_MappedOn_tair10	5	1741385	2873212	CC
results/06_tiger/lib47_MappedOn_tair10	5	2874908	3811543	CL
results/06_tiger/lib47_MappedOn_tair10	5	3811618	6034324	CC
results/06_tiger/lib47_MappedOn_tair10	5	6852188	16056696	LL
results/06_tiger/lib47_MappedOn_tair10	5	16056762	21056128	CL
results/06_tiger/lib47_MappedOn_tair10	5	21056309	22724170	LL
results/06_tiger/lib47_MappedOn_tair10	5	22728104	24252206	CL
results/06_tiger/lib47_MappedOn_tair10	5	24252309	26975502	LL
results/06_tiger/lib48_MappedOn_tair10	1	1	266733	LL
results/06_tiger/lib48_MappedOn_tair10	1	266846	1893881	CL
results/06_tiger/lib48_MappedOn_tair10	1	1894008	2390279	LL
results/06_tiger/lib48_MappedOn_tair10	1	9429519	10677698	LL
results/06_tiger/lib48_MappedOn_tair10	1	10677721	12221225	CL
results/06_tiger/lib48_MappedOn_tair10	1	12221454	13077389	LL
results/06_tiger/lib48_MappedOn_tair10	1	13077492	17251903	CL
results/06_tiger/lib48_MappedOn_tair10	1	17252118	22075921	LL
results/06_tiger/lib48_MappedOn_tair10	1	22076657	24499035	CL
results/06_tiger/lib48_MappedOn_tair10	1	24499061	26415995	LL
results/06_tiger/lib48_MappedOn_tair10	2	1	1723725	LL
results/06_tiger/lib48_MappedOn_tair10	2	1725191	8133663	CL
results/06_tiger/lib48_MappedOn_tair10	2	8140037	9752535	LL
results/06_tiger/lib48_MappedOn_tair10	2	9752795	10395040	CL
results/06_tiger/lib48_MappedOn_tair10	2	10395198	10856819	LL
results/06_tiger/lib48_MappedOn_tair10	3	2512365	3284381	LL
results/06_tiger/lib48_MappedOn_tair10	3	3290911	6097310	CL
results/06_tiger/lib48_MappedOn_tair10	3	6098399	6567387	LL
results/06_tiger/lib48_MappedOn_tair10	3	6567732	21654731	CL
results/06_tiger/lib48_MappedOn_tair10	3	21656386	23459830	LL
results/06_tiger/lib48_MappedOn_tair10	4	6853472	7308343	LL
results/06_tiger/lib48_MappedOn_tair10	4	7308349	8333274	CL
results/06_tiger/lib48_MappedOn_tair10	4	8334971	11955025	LL
results/06_tiger/lib49_MappedOn_tair10	1	2684066	4273900	LL
results/06_tiger/lib49_MappedOn_tair10	1	4275011	6960579	CL
results/06_tiger/lib49_MappedOn_tair10	1	6962410	9448345	LL
results/06_tiger/lib49_MappedOn_tair10	1	9453140	17370594	CL
results/06_tiger/lib49_MappedOn_tair10	1	17371634	21886882	LL
results/06_tiger/lib49_MappedOn_tair10	2	874011	8453078	CC
results/06_tiger/lib49_MappedOn_tair10	2	8453085	10083953	CL
results/06_tiger/lib49_MappedOn_tair10	2	10084593	12628859	CC
results/06_tiger/lib49_MappedOn_tair10	3	1	1032655	CC
results/06_tiger/lib49_MappedOn_tair10	3	1033000	6085852	CL
results/06_tiger/lib49_MappedOn_tair10	3	6086496	9710819	CC
results/06_tiger/lib49_MappedOn_tair10	3	9711363	16219172	CL
results/06_tiger/lib49_MappedOn_tair10	3	16227545	17889133	CC
results/06_tiger/lib49_MappedOn_tair10	3	17889326	19648925	CL
results/06_tiger/lib49_MappedOn_tair10	3	19649140	21579439	CC
results/06_tiger/lib49_MappedOn_tair10	5	4613875	7952232	CC
results/06_tiger/lib49_MappedOn_tair10	5	7952770	23299755	CL
results/06_tiger/lib49_MappedOn_tair10	5	23300068	25023381	CC
results/06_tiger/lib5_MappedOn_tair10	1	1	210850	LL
results/06_tiger/lib5_MappedOn_tair10	1	266254	8863024	CL
results/06_tiger/lib5_MappedOn_tair10	1	8863343	9698514	LL
results/06_tiger/lib5_MappedOn_tair10	1	9701155	10547236	CL
results/06_tiger/lib5_MappedOn_tair10	1	10547553	18753519	LL
results/06_tiger/lib5_MappedOn_tair10	2	1	13840701	CC
results/06_tiger/lib5_MappedOn_tair10	2	13842763	17814036	CL
results/06_tiger/lib5_MappedOn_tair10	2	17818369	19698289	CC
results/06_tiger/lib50_MappedOn_tair10	1	1	1850902	LL
results/06_tiger/lib50_MappedOn_tair10	1	1851288	4782078	CL
results/06_tiger/lib50_MappedOn_tair10	1	4783252	7522673	LL
results/06_tiger/lib50_MappedOn_tair10	1	7660913	8177890	CC
results/06_tiger/lib50_MappedOn_tair10	1	8178003	10841461	CL
results/06_tiger/lib50_MappedOn_tair10	1	10845300	28742704	CC
results/06_tiger/lib50_MappedOn_tair10	2	10446137	14884146	CC
results/06_tiger/lib50_MappedOn_tair10	2	14884716	19467401	CL
results/06_tiger/lib50_MappedOn_tair10	2	19467406	19698289	CC
results/06_tiger/lib50_MappedOn_tair10	5	344364	1444591	LL
results/06_tiger/lib50_MappedOn_tair10	5	1447030	3070749	CL
results/06_tiger/lib50_MappedOn_tair10	5	3071064	4830711	LL
results/06_tiger/lib50_MappedOn_tair10	5	6597071	7932446	CC
results/06_tiger/lib50_MappedOn_tair10	5	7933094	9850802	CL
results/06_tiger/lib50_MappedOn_tair10	5	9851526	26975502	CC
results/06_tiger/lib51_MappedOn_tair10	2	12759033	13811888	LL
results/06_tiger/lib51_MappedOn_tair10	2	13812117	19460557	CL
results/06_tiger/lib51_MappedOn_tair10	2	19467282	19698289	LL
results/06_tiger/lib51_MappedOn_tair10	3	639664	1054190	LL
results/06_tiger/lib51_MappedOn_tair10	3	1055555	2677397	CL
results/06_tiger/lib51_MappedOn_tair10	3	2679833	3506755	LL
results/06_tiger/lib51_MappedOn_tair10	3	3506849	4444826	CL
results/06_tiger/lib51_MappedOn_tair10	3	4452589	6465778	LL
results/06_tiger/lib51_MappedOn_tair10	4	5170841	6207835	CC
results/06_tiger/lib51_MappedOn_tair10	4	6208208	7423999	CL
results/06_tiger/lib51_MappedOn_tair10	4	7424889	8391572	CC
results/06_tiger/lib51_MappedOn_tair10	4	8448700	9944029	LL
results/06_tiger/lib51_MappedOn_tair10	4	9945128	10896792	CL
results/06_tiger/lib51_MappedOn_tair10	4	10897967	18285058	LL
results/06_tiger/lib51_MappedOn_tair10	5	8335443	21546751	CC
results/06_tiger/lib51_MappedOn_tair10	5	21547337	22094158	CL
results/06_tiger/lib51_MappedOn_tair10	5	22100357	24922993	CC
results/06_tiger/lib51_MappedOn_tair10	5	24923905	25695680	CL
results/06_tiger/lib51_MappedOn_tair10	5	25696914	26975502	CC
results/06_tiger/lib52_MappedOn_tair10	1	1	792084	LL
results/06_tiger/lib52_MappedOn_tair10	1	797322	3031852	CL
results/06_tiger/lib52_MappedOn_tair10	1	3032106	19648470	LL
results/06_tiger/lib52_MappedOn_tair10	2	14425451	17369922	CC
results/06_tiger/lib52_MappedOn_tair10	2	17371235	18873394	CL
results/06_tiger/lib52_MappedOn_tair10	2	18874851	19544792	CC
results/06_tiger/lib52_MappedOn_tair10	3	792572	4094056	CC
results/06_tiger/lib52_MappedOn_tair10	3	4102643	6537080	CL
results/06_tiger/lib52_MappedOn_tair10	3	6567142	8768022	CC
results/06_tiger/lib52_MappedOn_tair10	3	8768826	9173910	CL
results/06_tiger/lib52_MappedOn_tair10	3	9173965	21702228	CC
results/06_tiger/lib52_MappedOn_tair10	5	1750107	3289640	LL
results/06_tiger/lib52_MappedOn_tair10	5	3290044	7892363	CL
results/06_tiger/lib52_MappedOn_tair10	5	7892488	16735358	LL
results/06_tiger/lib52_MappedOn_tair10	5	16736148	18712111	CL
results/06_tiger/lib52_MappedOn_tair10	5	18712491	26004541	LL
results/06_tiger/lib53_MappedOn_tair10	1	1	210850	CC
results/06_tiger/lib53_MappedOn_tair10	1	266254	4269058	CL
results/06_tiger/lib53_MappedOn_tair10	1	4270950	5643755	CC
results/06_tiger/lib53_MappedOn_tair10	1	5645258	18436137	CL
results/06_tiger/lib53_MappedOn_tair10	1	18436381	21040574	CC
results/06_tiger/lib53_MappedOn_tair10	2	1	10367886	CC
results/06_tiger/lib53_MappedOn_tair10	2	10368069	12361056	CL
results/06_tiger/lib53_MappedOn_tair10	2	12362096	13091490	CC
results/06_tiger/lib53_MappedOn_tair10	5	1	956191	CC
results/06_tiger/lib53_MappedOn_tair10	5	956579	5901092	CL
results/06_tiger/lib53_MappedOn_tair10	5	5901845	16468238	CC
results/06_tiger/lib53_MappedOn_tair10	5	16468770	18520256	CL
results/06_tiger/lib53_MappedOn_tair10	5	18524719	21337061	CC
results/06_tiger/lib54_MappedOn_tair10	1	1	1201556	LL
results/06_tiger/lib54_MappedOn_tair10	1	1201757	8180557	CL
results/06_tiger/lib54_MappedOn_tair10	1	8181523	27092518	LL
results/06_tiger/lib54_MappedOn_tair10	2	5910361	7667650	CC
results/06_tiger/lib54_MappedOn_tair10	2	7667735	16971862	CL
results/06_tiger/lib54_MappedOn_tair10	2	16972574	18913868	CC
results/06_tiger/lib54_MappedOn_tair10	3	1	3694411	LL
results/06_tiger/lib54_MappedOn_tair10	3	3694423	5371646	CL
