lib,chrs,start,stop,cos,width
82,Chr5,23435572,23435866,23435719,294
83,Chr1,567068,567457,567262,389
83,Chr2,1667259,1667385,1667322,126
83,Chr2,17741640,17742758,17742199,1118
83,Chr3,549625,554683,552154,5058
83,Chr3,11728018,11731113,11729566,3095
83,Chr3,18481784,18481960,18481872,176
83,Chr4,5839186,5839832,5839509,646
83,Chr4,7028508,7028552,7028530,44
84,Chr2,9991665,9991911,9991788,246
84,Chr4,1393501,1395757,1394629,2256
84,Chr4,8019145,8019315,8019230,170
84,Chr5,9870167,9870202,9870185,35
84,Chr5,20149381,20186431,20167906,37050
85,Chr1,11390268,11390422,11390345,154
85,Chr1,17915333,17916654,17915993,1321
85,Chr1,19957571,19957896,19957733,325
85,Chr1,24612972,24613274,24613123,302
85,Chr2,1186486,1187377,1186932,891
85,Chr3,1313158,1313176,1313167,18
85,Chr3,1793239,1793520,1793379,281
85,Chr3,10706050,10706308,10706179,258
85,Chr5,6978777,6980058,6979417,1281
85,Chr5,7636425,7636711,7636568,286
85,Chr5,25738544,25738960,25738752,416
86,Chr1,8005912,8006233,8006072,321
86,Chr1,12455551,12455859,12455705,308
86,Chr1,29516254,29516306,29516280,52
86,Chr3,16913128,16913293,16913210,165
86,Chr4,5711913,5712279,5712096,366
86,Chr4,7965459,7966264,7965861,805
86,Chr5,23612131,23612482,23612307,351
87,Chr2,9667370,9667435,9667402,65
87,Chr4,7529894,7530505,7530200,611
87,Chr5,16412523,16412667,16412595,144
88,Chr1,15922303,15923046,15922675,743
88,Chr1,17768126,17768443,17768284,317
88,Chr2,2243035,2243797,2243416,762
88,Chr2,12912169,12912237,12912203,68
88,Chr3,11510414,11510542,11510478,128
88,Chr5,446495,447044,446769,549
88,Chr5,2453007,2453432,2453219,425
88,Chr5,16999350,16999774,16999562,424
89,Chr1,2443897,2444859,2444378,962
89,Chr1,22619688,22627671,22623680,7983
89,Chr2,1873675,1874578,1874127,903
89,Chr4,6091956,6092480,6092218,524
89,Chr5,15724073,15724457,15724265,384
90,Chr1,20449800,20456719,20453260,6919
90,Chr2,11669003,11671747,11670375,2744
90,Chr3,18395832,18396211,18396022,379
90,Chr5,2292671,2292886,2292779,215
90,Chr5,9650578,9650630,9650604,52
91,Chr1,6641514,6642102,6641808,588
91,Chr1,17330433,17330642,17330537,209
91,Chr2,18216876,18228405,18222640,11529
91,Chr3,11745471,11745576,11745523,105
91,Chr4,5729510,5729692,5729601,182
92,Chr1,5054681,5070376,5062529,15695
92,Chr1,5649599,5651476,5650537,1877
92,Chr1,19557024,19557202,19557113,178
92,Chr2,560385,560680,560533,295
92,Chr2,16459308,16459452,16459380,144
92,Chr3,16431598,16434127,16432862,2529
92,Chr3,16464899,16466237,16465568,1338
92,Chr4,17705572,17706591,17706082,1019
93,Chr1,7403470,7403540,7403505,70
93,Chr2,6810323,6810401,6810362,78
93,Chr2,19598321,19599050,19598685,729
93,Chr3,17401206,17401464,17401335,258
93,Chr3,17589202,17590139,17589670,937
93,Chr4,7429864,7431899,7430882,2035
93,Chr4,14838665,14841594,14840129,2929
93,Chr5,9913592,9913838,9913715,246
93,Chr5,18940599,18940775,18940687,176
94,Chr1,10209778,10211457,10210618,1679
94,Chr1,29446255,29446573,29446414,318
94,Chr2,9814356,9814827,9814592,471
94,Chr3,7631894,7632064,7631979,170
94,Chr3,8777541,8778814,8778177,1273
94,Chr3,9979274,9979407,9979340,133
95,Chr1,11061304,11062278,11061791,974
95,Chr2,10859675,10861465,10860570,1790
95,Chr5,9648541,9648922,9648731,381
96,Chr2,11140052,11140374,11140213,322
96,Chr2,18649709,18650758,18650233,1049
96,Chr3,8589874,8590092,8589983,218
96,Chr3,10603537,10604382,10603959,845
96,Chr3,22920458,22922075,22921266,1617
96,Chr4,18206405,18208163,18207284,1758
97,Chr1,16308616,16308987,16308802,371
97,Chr1,19031018,19043119,19037068,12101
97,Chr4,9361126,9361649,9361388,523
97,Chr5,7231427,7231781,7231604,354
97,Chr5,15775861,15775883,15775872,22
98,Chr1,12625013,12625339,12625176,326
98,Chr1,22191634,22192073,22191854,439
98,Chr2,15965087,15965195,15965141,108
98,Chr3,14940974,14941588,14941281,614
98,Chr4,5440254,5440694,5440474,440
98,Chr4,9965385,9966023,9965704,638
98,Chr5,7387125,7387339,7387232,214
99,Chr1,604664,605176,604920,512
99,Chr1,26078287,26078886,26078587,599
99,Chr3,9212374,9213039,9212706,665
99,Chr3,20773196,20773489,20773342,293
99,Chr4,188224,188333,188278,109
99,Chr4,10592886,10593191,10593038,305
99,Chr4,16657109,16659523,16658316,2414
100,Chr1,9726474,9727131,9726802,657
100,Chr2,476278,476472,476375,194
100,Chr2,16470804,16470909,16470856,105
100,Chr3,873628,874047,873838,419
100,Chr3,19287944,19291306,19289625,3362
100,Chr4,17802729,17802898,17802813,169
100,Chr5,14753349,14753403,14753376,54
100,Chr5,15467325,15467436,15467381,111
101,Chr1,7738102,7739748,7738925,1646
101,Chr3,9307171,9307286,9307229,115
101,Chr4,10723721,10724124,10723923,403
101,Chr4,12072303,12073672,12072987,1369
101,Chr5,4151099,4151852,4151475,753
101,Chr5,10134792,10134850,10134821,58
101,Chr5,21137758,21138496,21138127,738
101,Chr5,23056112,23056181,23056146,69
102,Chr1,11665757,11665900,11665829,143
102,Chr2,13393017,13394345,13393681,1328
102,Chr2,19081380,19082271,19081826,891
102,Chr3,591006,594003,592504,2997
102,Chr3,22767145,22767184,22767165,39
102,Chr4,948048,950698,949373,2650
102,Chr4,9157699,9158439,9158069,740
102,Chr4,13969925,13970032,13969979,107
102,Chr5,15754608,15754941,15754774,333
102,Chr5,21265346,21265694,21265520,348
102,Chr5,26574862,26576668,26575765,1806
103,Chr1,4080799,4080900,4080849,101
103,Chr1,4873347,4874819,4874083,1472
103,Chr1,17274085,17274690,17274387,605
103,Chr2,18579667,18580233,18579950,566
103,Chr3,10383547,10383787,10383667,240
103,Chr3,18962313,18962869,18962591,556
103,Chr4,7141374,7141473,7141424,99
103,Chr4,11816144,11816972,11816558,828
103,Chr5,14528402,14529776,14529089,1374
104,Chr1,560551,562860,561705,2309
104,Chr2,6669951,6670379,6670165,428
104,Chr3,16776254,16776395,16776324,141
104,Chr4,6817855,6819258,6818557,1403
105,Chr1,5825854,5826231,5826042,377
105,Chr1,10214480,10214544,10214512,64
105,Chr1,11220640,11220749,11220694,109
105,Chr1,25063747,25066469,25065108,2722
105,Chr2,9520752,9522856,9521804,2104
105,Chr3,10909289,10909316,10909303,27
105,Chr4,928746,929032,928889,286
105,Chr4,16661256,16661561,16661408,305
106,Chr1,11472652,11472778,11472715,126
106,Chr1,26531838,26535133,26533486,3295
106,Chr1,26595033,26595472,26595253,439
106,Chr2,8548811,8549049,8548930,238
106,Chr2,15153804,15153981,15153892,177
106,Chr3,10502397,10503637,10503017,1240
106,Chr4,401659,402127,401893,468
106,Chr4,1080650,1080706,1080678,56
106,Chr5,2351901,2352665,2352283,764
106,Chr5,5834044,5834236,5834140,192
106,Chr5,21117563,21117698,21117631,135
107,Chr1,16892318,16893212,16892765,894
107,Chr2,15169425,15170110,15169767,685
107,Chr3,16894325,16894669,16894497,344
107,Chr3,16951441,16951618,16951529,177
107,Chr4,12357453,12357544,12357499,91
107,Chr4,16688714,16689193,16688954,479
107,Chr4,17728871,17730098,17729485,1227
107,Chr5,9122179,9122372,9122275,193
108,Chr1,11534759,11535637,11535198,878
108,Chr1,24367754,24368382,24368068,628
108,Chr1,25906707,25907050,25906879,343
108,Chr2,9814356,9814827,9814592,471
108,Chr2,12145130,12145328,12145229,198
108,Chr3,9018528,9018677,9018602,149
108,Chr3,21521151,21541501,21531326,20350
108,Chr5,942737,943029,942883,292
108,Chr5,14884656,14884890,14884773,234
109,Chr2,9766568,9767438,9767003,870
109,Chr2,19161478,19162515,19161996,1037
109,Chr3,8980170,8980818,8980494,648
109,Chr3,11401060,11401482,11401271,422
109,Chr3,19609539,19609611,19609575,72
109,Chr4,1400994,1401345,1401170,351
109,Chr4,3893747,3893812,3893779,65
109,Chr4,11548533,11548575,11548554,42
109,Chr5,498858,498910,498884,52
110,Chr1,4584642,4584689,4584666,47
110,Chr1,10916109,10916193,10916151,84
110,Chr1,24864701,24865246,24864973,545
110,Chr1,28373134,28373525,28373330,391
110,Chr2,15112094,15112941,15112518,847
110,Chr3,2364072,2364347,2364210,275
110,Chr3,17241399,17241979,17241689,580
110,Chr4,10370571,10370867,10370719,296
110,Chr5,9662548,9662881,9662714,333
111,Chr1,12878893,12881313,12880103,2420
111,Chr1,16416406,16416571,16416488,165
111,Chr3,5963880,5964303,5964092,423
111,Chr3,18977452,18977947,18977700,495
111,Chr4,18440151,18442698,18441425,2547
111,Chr5,3011778,3012523,3012150,745
111,Chr5,9411182,9411276,9411229,94
111,Chr5,16818016,16818567,16818292,551
112,Chr2,7090140,7091839,7090990,1699
112,Chr2,8471776,8472015,8471896,239
112,Chr4,7169554,7180241,7174898,10687
112,Chr5,7492039,7493278,7492659,1239
113,Chr3,10334820,10336386,10335603,1566
113,Chr4,7142728,7142838,7142783,110
113,Chr4,8414737,8415877,8415307,1140
113,Chr4,18328336,18332236,18330286,3900
113,Chr5,15314972,15315054,15315013,82
113,Chr5,15608978,15611905,15610442,2927
114,Chr1,17457054,17457266,17457160,212
114,Chr1,28554192,28554286,28554239,94
114,Chr2,7817967,7818231,7818099,264
114,Chr2,13614598,13615713,13615156,1115
114,Chr4,15704253,15704384,15704319,131
114,Chr5,9356501,9356748,9356625,247
114,Chr5,15859727,15859766,15859747,39
114,Chr5,25981848,25982134,25981991,286
115,Chr1,7443983,7445310,7444647,1327
115,Chr1,12482689,12485833,12484261,3144
115,Chr2,7755089,7755449,7755269,360
115,Chr3,17587194,17587605,17587400,411
115,Chr4,5725736,5725943,5725840,207
115,Chr5,91189,92174,91681,985
115,Chr5,8802831,8802894,8802863,63
115,Chr5,20022317,20022778,20022547,461
115,Chr5,22584116,22585027,22584572,911
116,Chr1,12695071,12696597,12695834,1526
116,Chr1,19397107,19397509,19397308,402
116,Chr3,6099737,6100092,6099915,355
116,Chr4,5710760,5711038,5710899,278
116,Chr4,11629661,11629914,11629787,253
116,Chr5,14533319,14535433,14534376,2114
116,Chr5,14825148,14825165,14825156,17
116,Chr5,26177735,26179026,26178381,1291
117,Chr1,5387662,5387764,5387713,102
117,Chr1,8937260,8938844,8938052,1584
117,Chr1,25699510,25699716,25699613,206
117,Chr2,16607635,16608037,16607836,402
117,Chr3,17012113,17012349,17012231,236
117,Chr4,1378592,1378722,1378657,130
117,Chr5,26762544,26763500,26763022,956
118,Chr1,24657177,24657780,24657479,603
118,Chr2,5920848,5921219,5921034,371
118,Chr2,6895762,6897664,6896713,1902
118,Chr3,615573,615679,615626,106
118,Chr4,5151391,5151873,5151632,482
118,Chr5,14557561,14557634,14557597,73
119,Chr1,19810413,19810532,19810473,119
119,Chr1,29370369,29370646,29370507,277
119,Chr2,2313696,2313714,2313705,18
119,Chr4,16288070,16288413,16288242,343
119,Chr5,7978365,7979031,7978698,666
119,Chr5,10613480,10613509,10613494,29
119,Chr5,23983356,23983710,23983533,354
120,Chr1,28439449,28439536,28439493,87
120,Chr2,1729610,1729946,1729778,336
120,Chr3,18709139,18709336,18709237,197
120,Chr3,20475578,20477633,20476606,2055
120,Chr4,8069801,8069863,8069832,62
120,Chr5,1669685,1669827,1669756,142
121,Chr1,605242,605448,605345,206
121,Chr1,6865472,6865752,6865612,280
121,Chr1,11631213,11631846,11631529,633
121,Chr2,334781,335498,335139,717
121,Chr2,10285554,10285837,10285696,283
121,Chr3,11761341,11761471,11761406,130
121,Chr3,16986783,16986804,16986793,21
121,Chr4,5347018,5347138,5347078,120
122,Chr1,7890301,7890504,7890403,203
122,Chr2,303366,303994,303680,628
122,Chr2,7047340,7047411,7047376,71
122,Chr2,19311562,19312670,19312116,1108
122,Chr3,18209239,18209657,18209448,418
122,Chr4,9343624,9343665,9343644,41
122,Chr5,26775993,26776356,26776175,363
123,Chr1,1424237,1424464,1424351,227
123,Chr1,24787616,24787747,24787682,131
123,Chr2,9610474,9610589,9610532,115
123,Chr4,7320668,7321310,7320989,642
123,Chr4,9300189,9300688,9300439,499
124,Chr1,7884994,7885250,7885122,256
124,Chr1,14153233,14153548,14153391,315
124,Chr2,2316588,2316854,2316721,266
124,Chr3,16370019,16370203,16370111,184
124,Chr4,14867592,14867838,14867715,246
124,Chr5,13557997,13558014,13558005,17
125,Chr1,25612550,25612664,25612607,114
125,Chr2,2023986,2024893,2024440,907
125,Chr2,6686374,6686537,6686456,163
125,Chr2,17163429,17164451,17163940,1022
125,Chr3,5055665,5056010,5055837,345
125,Chr3,17891095,17891426,17891261,331
125,Chr4,7780793,7781006,7780899,213
125,Chr5,13772772,13772879,13772826,107
126,Chr1,11973179,11974001,11973590,822
126,Chr1,20016490,20016553,20016522,63
126,Chr1,28353855,28354028,28353941,173
126,Chr3,11103051,11103253,11103152,202
126,Chr4,5160304,5161680,5160992,1376
126,Chr4,11395063,11399326,11397195,4263
126,Chr5,13831471,13832401,13831936,930
126,Chr5,20630637,20630806,20630721,169
127,Chr1,618452,623047,620750,4595
127,Chr1,6015934,6017009,6016472,1075
127,Chr1,17252716,17253039,17252878,323
127,Chr1,27335997,27336259,27336128,262
127,Chr2,5932870,5932934,5932902,64
127,Chr3,7132926,7133180,7133053,254
127,Chr3,17561795,17562633,17562214,838
128,Chr1,4233506,4233508,4233507,2
128,Chr2,16841757,16842995,16842376,1238
128,Chr2,19467282,19467401,19467342,119
128,Chr3,6120063,6120096,6120079,33
128,Chr3,16583229,16583293,16583261,64
128,Chr5,2093947,2094551,2094249,604
129,Chr1,7679578,7683202,7681390,3624
129,Chr1,17393382,17394149,17393766,767
129,Chr1,27996713,27997785,27997249,1072
129,Chr3,16965169,16965260,16965215,91
129,Chr4,4867292,4867395,4867344,103
129,Chr4,14977150,14977526,14977338,376
129,Chr5,714119,716202,715161,2083
129,Chr5,19141135,19141235,19141185,100
130,Chr1,17477514,17477568,17477541,54
130,Chr2,652203,652292,652247,89
130,Chr2,6875180,6875554,6875367,374
130,Chr2,16606044,16606667,16606356,623
130,Chr3,2897801,2897956,2897879,155
130,Chr3,9666248,9666315,9666282,67
130,Chr3,15737778,15738051,15737914,273
130,Chr3,20740869,20741054,20740961,185
130,Chr3,22904811,22906108,22905459,1297
130,Chr4,11714063,11714166,11714115,103
130,Chr4,17548923,17549618,17549271,695
130,Chr5,16999350,16999774,16999562,424
130,Chr5,24100648,24102094,24101371,1446
131,Chr1,108769,109252,109011,483
131,Chr1,13280280,13280819,13280550,539
131,Chr1,18223453,18223955,18223704,502
131,Chr2,1529200,1529455,1529328,255
131,Chr2,7753412,7753532,7753472,120
131,Chr3,23187707,23189021,23188364,1314
131,Chr4,6927440,6929713,6928576,2273
131,Chr4,17526434,17527160,17526797,726
132,Chr1,11061304,11062278,11061791,974
132,Chr4,5646454,5647277,5646866,823
132,Chr5,14981023,14981371,14981197,348
132,Chr5,15409492,15409641,15409566,149
133,Chr1,4650334,4650523,4650428,189
133,Chr2,9518183,9518341,9518262,158
133,Chr2,10448508,10448757,10448632,249
133,Chr3,9213128,9214646,9213887,1518
133,Chr3,15904431,15904517,15904474,86
133,Chr3,18260516,18260966,18260741,450
133,Chr4,5152040,5152139,5152090,99
133,Chr5,6998825,6999664,6999245,839
133,Chr5,16861650,16862215,16861932,565
133,Chr5,26328425,26328504,26328465,79
134,Chr1,9193208,9193409,9193308,201
134,Chr1,9896912,9897382,9897147,470
134,Chr1,23918956,23919083,23919020,127
134,Chr1,26434062,26434265,26434164,203
134,Chr2,2347785,2347934,2347859,149
134,Chr3,602485,602809,602647,324
134,Chr3,11220247,11220568,11220407,321
134,Chr4,143460,143674,143567,214
134,Chr5,4988723,4989139,4988931,416
134,Chr5,9713163,9716705,9714934,3542
135,Chr1,16616905,16616978,16616941,73
135,Chr1,26773025,26778696,26775861,5671
135,Chr3,7631894,7632064,7631979,170
135,Chr4,8491603,8492828,8492215,1225
135,Chr5,7851893,7852801,7852347,908
135,Chr5,15104817,15104852,15104835,35
135,Chr5,19063025,19063903,19063464,878
136,Chr1,19517538,19517595,19517566,57
136,Chr2,6215530,6218007,6216768,2477
136,Chr4,5443116,5443178,5443147,62
136,Chr4,6037145,6037410,6037277,265
136,Chr5,14904164,14904218,14904191,54
137,Chr1,7709155,7709688,7709421,533
137,Chr1,18393641,18393865,18393753,224
137,Chr1,24531086,24531265,24531176,179
137,Chr1,28035711,28036159,28035935,448
137,Chr2,6360559,6360955,6360757,396
137,Chr4,5176403,5176491,5176447,88
137,Chr4,8816919,8819419,8818169,2500
137,Chr5,14540899,14541393,14541146,494
137,Chr5,26316581,26318393,26317487,1812
138,Chr1,22458737,22459019,22458878,282
138,Chr2,884031,884636,884333,605
138,Chr2,11733571,11734180,11733875,609
138,Chr2,15782851,15782942,15782897,91
138,Chr3,6333025,6333552,6333289,527
138,Chr3,14953791,14953993,14953892,202
138,Chr3,17619714,17620451,17620082,737
138,Chr3,21872551,21872776,21872663,225
138,Chr4,12101234,12101274,12101254,40
138,Chr5,1951823,1952375,1952099,552
138,Chr5,13771680,13772347,13772014,667
139,Chr1,16799450,16799669,16799560,219
139,Chr1,23846975,23846990,23846983,15
139,Chr2,2317514,2317605,2317560,91
139,Chr2,10174676,10174828,10174752,152
139,Chr2,12146480,12146763,12146622,283
139,Chr4,6896589,6896915,6896752,326
139,Chr4,17301506,17301802,17301654,296
139,Chr5,1107087,1107508,1107297,421
140,Chr1,11122710,11123645,11123178,935
140,Chr1,19551820,19552354,19552087,534
140,Chr1,24478100,24480713,24479406,2613
140,Chr3,17101731,17102442,17102087,711
140,Chr3,22650544,22650954,22650749,410
140,Chr4,7304949,7305012,7304981,63
140,Chr5,6978777,6980058,6979417,1281
141,Chr1,8653403,8653578,8653491,175
141,Chr1,26425084,26425659,26425372,575
141,Chr2,370163,371715,370939,1552
141,Chr2,6236991,6237302,6237147,311
141,Chr3,10625596,10626288,10625942,692
141,Chr3,18501701,18501815,18501758,114
141,Chr4,9254191,9254265,9254228,74
141,Chr4,18316195,18317215,18316705,1020
141,Chr5,19133556,19133977,19133766,421
141,Chr5,20269273,20271736,20270505,2463
141,Chr5,21151029,21151086,21151057,57
142,Chr1,7737796,7738102,7737949,306
142,Chr1,24843815,24844696,24844255,881
142,Chr2,7902058,7902174,7902116,116
142,Chr2,9709134,9710122,9709628,988
142,Chr3,5426804,5427607,5427206,803
142,Chr4,5801834,5802058,5801946,224
142,Chr4,8080513,8080629,8080571,116
142,Chr4,17819701,17820088,17819895,387
142,Chr5,8945330,8945405,8945368,75
143,Chr1,4946045,4948849,4947447,2804
143,Chr1,18230360,18230564,18230462,204
143,Chr1,19320280,19320351,19320316,71
143,Chr1,28589062,28589317,28589190,255
143,Chr2,7727765,7728151,7727958,386
143,Chr2,18179106,18187787,18183446,8681
143,Chr3,16741624,16741780,16741702,156
143,Chr3,20742240,20744611,20743426,2371
143,Chr4,9391970,9392400,9392185,430
143,Chr4,17586689,17586737,17586713,48
143,Chr5,1117626,1118019,1117822,393
144,Chr1,630457,631363,630910,906
144,Chr1,17249489,17249582,17249535,93
144,Chr2,10665764,10666721,10666242,957
144,Chr3,18997831,18997894,18997863,63
144,Chr4,7041944,7042287,7042116,343
144,Chr4,16764411,16778605,16771508,14194
144,Chr5,5932976,5933278,5933127,302
144,Chr5,13470243,13470432,13470337,189
144,Chr5,26511818,26511904,26511861,86
145,Chr1,6625206,6625801,6625504,595
145,Chr3,1055555,1055777,1055666,222
145,Chr3,11004573,11004734,11004653,161
145,Chr3,15569836,15570803,15570320,967
145,Chr4,1508037,1508284,1508161,247
145,Chr5,14104566,14105415,14104990,849
145,Chr5,21504598,21504921,21504760,323
146,Chr1,16430200,16430791,16430496,591
146,Chr2,971300,972306,971803,1006
146,Chr2,6669063,6669805,6669434,742
146,Chr2,11565998,11566529,11566264,531
146,Chr3,513273,513430,513351,157
146,Chr3,10355181,10355324,10355253,143
146,Chr3,22369129,22370570,22369849,1441
146,Chr4,1197316,1197362,1197339,46
146,Chr5,13880957,13882391,13881674,1434
147,Chr2,7255064,7255221,7255142,157
147,Chr2,17748864,17755511,17752188,6647
147,Chr3,9836293,9836333,9836313,40
147,Chr4,18208163,18209208,18208685,1045
147,Chr5,8146241,8146842,8146541,601
147,Chr5,25975808,25976643,25976226,835
148,Chr1,7118491,7120370,7119431,1879
148,Chr1,18364561,18365892,18365227,1331
148,Chr2,8093964,8094161,8094062,197
148,Chr3,6248946,6249723,6249334,777
148,Chr4,7784029,7785146,7784587,1117
148,Chr5,4647184,4647800,4647492,616
148,Chr5,17606521,17607351,17606936,830
149,Chr1,6772739,6773774,6773257,1035
149,Chr1,28651893,28707111,28679502,55218
149,Chr2,2921863,2924570,2923217,2707
149,Chr2,5920713,5920848,5920781,135
149,Chr2,18707175,18707596,18707385,421
149,Chr3,7095586,7095872,7095729,286
149,Chr3,8527639,8529020,8528329,1381
149,Chr3,21042731,21044970,21043851,2239
149,Chr4,7245539,7245768,7245653,229
149,Chr5,7817068,7817093,7817080,25
149,Chr5,17925525,17925970,17925747,445
150,Chr1,4954007,4966392,4960199,12385
150,Chr1,11224366,11224367,11224366,1
150,Chr1,14022591,14024190,14023391,1599
150,Chr2,1694249,1696398,1695323,2149
150,Chr2,5418309,5418733,5418521,424
150,Chr2,14384616,14384992,14384804,376
150,Chr3,9649726,9649735,9649730,9
150,Chr3,11739335,11739393,11739364,58
150,Chr4,491015,491702,491359,687
150,Chr4,16310481,16310825,16310653,344
150,Chr5,1871750,1872781,1872266,1031
150,Chr5,2367234,2367483,2367358,249
150,Chr5,16842379,16842897,16842638,518
151,Chr1,446882,447072,446977,190
151,Chr1,18040777,18041608,18041193,831
151,Chr2,2901362,2901400,2901381,38
151,Chr2,9923657,9932841,9928249,9184
151,Chr3,15983327,15983643,15983485,316
151,Chr4,119280,119731,119506,451
151,Chr4,17229322,17230031,17229676,709
151,Chr5,5274403,5274669,5274536,266
151,Chr5,8113122,8123127,8118124,10005
151,Chr5,24708623,24708947,24708785,324
152,Chr1,8146423,8146475,8146449,52
152,Chr1,8392782,8393239,8393010,457
152,Chr1,28238620,28239662,28239141,1042
152,Chr2,2901400,2901696,2901548,296
152,Chr2,12331836,12332210,12332023,374
152,Chr3,1065668,1066606,1066137,938
152,Chr4,17467919,17468311,17468115,392
152,Chr5,4158621,4159259,4158940,638
152,Chr5,26245196,26245810,26245503,614
153,Chr1,1977308,1977945,1977626,637
153,Chr1,11863177,11864161,11863669,984
153,Chr2,104435,105849,105142,1414
153,Chr2,2126276,2136479,2131378,10203
153,Chr3,3239938,3254469,3247204,14531
153,Chr3,4789061,4789432,4789247,371
153,Chr3,7845128,7864457,7854792,19329
153,Chr3,21453235,21465064,21459149,11829
153,Chr5,6224878,6224981,6224930,103
153,Chr5,25755295,25755658,25755477,363
154,Chr1,19849855,19851337,19850596,1482
154,Chr2,9987868,9987872,9987870,4
154,Chr2,12293246,12294066,12293656,820
154,Chr4,5183574,5184244,5183909,670
154,Chr5,9969044,9969375,9969210,331
154,Chr5,22277559,22278703,22278131,1144
155,Chr1,1694193,1695486,1694839,1293
155,Chr3,17254846,17258036,17256441,3190
155,Chr4,5365189,5365304,5365247,115
155,Chr5,8030303,8030309,8030306,6
155,Chr5,13228246,13228430,13228338,184
155,Chr5,18065052,18065172,18065112,120
155,Chr5,23081094,23081897,23081496,803
156,Chr1,11196183,11196559,11196371,376
156,Chr1,24581908,24582693,24582300,785
156,Chr3,1121465,1122294,1121879,829
156,Chr3,14811793,14812859,14812326,1066
156,Chr3,15703814,15705362,15704588,1548
156,Chr4,17239446,17240357,17239902,911
156,Chr5,8419098,8419338,8419218,240
156,Chr5,21397223,21397311,21397267,88
157,Chr1,8354852,8355045,8354948,193
157,Chr1,16643504,16643665,16643584,161
157,Chr1,23577940,23578489,23578214,549
157,Chr1,29878497,29879361,29878929,864
157,Chr2,6916607,6916706,6916657,99
157,Chr3,23176452,23176940,23176696,488
157,Chr4,16693938,16694586,16694262,648
157,Chr5,7811026,7812011,7811518,985
157,Chr5,21292983,21293186,21293085,203
158,Chr2,7052855,7052937,7052896,82
158,Chr2,17993038,17993070,17993054,32
158,Chr2,19243068,19243444,19243256,376
158,Chr3,809741,809961,809851,220
158,Chr3,15991816,15994063,15992940,2247
158,Chr4,6964554,6964681,6964618,127
159,Chr1,3561504,3562114,3561809,610
159,Chr1,4872272,4872961,4872616,689
159,Chr1,8946816,8947867,8947342,1051
159,Chr1,20445369,20446829,20446099,1460
159,Chr1,25250695,25253343,25252019,2648
159,Chr3,10738349,10738388,10738369,39
159,Chr3,18676322,18676757,18676540,435
159,Chr4,1048582,1048971,1048776,389
159,Chr4,17413867,17414726,17414297,859
159,Chr5,7757457,7757531,7757494,74
159,Chr5,14717937,14718224,14718081,287
159,Chr5,22191807,22192081,22191944,274
159,Chr5,25197899,25199080,25198489,1181
160,Chr1,4889209,4890219,4889714,1010
160,Chr1,12183367,12184393,12183880,1026
160,Chr1,29472823,29474237,29473530,1414
160,Chr2,19014885,19014963,19014924,78
160,Chr3,15665059,15666043,15665551,984
160,Chr3,20379241,20380359,20379800,1118
160,Chr4,5143324,5143455,5143390,131
160,Chr5,25921384,25922647,25922016,1263
161,Chr1,6309969,6310786,6310377,817
161,Chr1,20783430,20783937,20783684,507
161,Chr2,12353512,12354308,12353910,796
161,Chr4,1397847,1397954,1397901,107
161,Chr4,12102390,12102917,12102654,527
161,Chr4,18210972,18213701,18212336,2729
161,Chr5,9867742,9868076,9867909,334
162,Chr1,8448407,8448613,8448510,206
162,Chr1,16813509,16813871,16813690,362
162,Chr1,24537444,24538166,24537805,722
162,Chr2,6542501,6542833,6542667,332
162,Chr3,15502149,15502186,15502167,37
162,Chr4,14769580,14773912,14771746,4332
162,Chr5,3141165,3141794,3141479,629
162,Chr5,16166110,16166415,16166262,305
163,Chr1,8655715,8655976,8655845,261
163,Chr1,23138212,23138507,23138360,295
163,Chr2,584278,584455,584366,177
163,Chr2,11650786,11650852,11650819,66
163,Chr3,18835469,18835787,18835628,318
163,Chr5,10238732,10239128,10238930,396
163,Chr5,21138846,21139502,21139174,656
164,Chr1,432021,432547,432284,526
164,Chr1,17248322,17248343,17248332,21
164,Chr1,20236696,20236721,20236708,25
164,Chr1,29163082,29163173,29163128,91
164,Chr2,12430587,12430748,12430667,161
164,Chr3,17479224,17479256,17479240,32
164,Chr4,6752117,6752193,6752155,76
165,Chr1,562860,563367,563114,507
165,Chr2,1867137,1867994,1867565,857
165,Chr2,7995138,7995274,7995206,136
165,Chr2,10794804,10795050,10794927,246
165,Chr3,3619114,3620055,3619584,941
165,Chr3,9423138,9425914,9424526,2776
165,Chr3,21694236,21702613,21698424,8377
165,Chr4,5700959,5701150,5701055,191
165,Chr4,7369829,7370740,7370285,911
165,Chr5,497253,497380,497317,127
165,Chr5,6414528,6414575,6414552,47
165,Chr5,9075489,9075504,9075497,15
165,Chr5,26729049,26729813,26729431,764
166,Chr1,1147537,1148269,1147903,732
166,Chr2,7365632,7365944,7365788,312
166,Chr3,17997323,17997566,17997445,243
166,Chr5,26817862,26818104,26817983,242
167,Chr1,8699720,8699795,8699758,75
167,Chr2,1693043,1696398,1694721,3355
167,Chr2,7106499,7107182,7106841,683
167,Chr3,906192,906827,906510,635
167,Chr3,8858623,8858872,8858747,249
167,Chr3,19948548,19948807,19948678,259
167,Chr4,7807771,7808014,7807893,243
167,Chr4,18183975,18185822,18184899,1847
167,Chr5,20721947,20722285,20722116,338
168,Chr1,23513942,23514372,23514157,430
168,Chr3,16940390,16940793,16940592,403
168,Chr4,1306905,1308587,1307746,1682
168,Chr4,5986030,5986330,5986180,300
