chrs,cum.start,cum.end,dat1.inside,dat1.outside,dat1.chr,dat1.relCo,dat2.inside,dat2.outside,dat2.chr,dat2.relCo,diff.relCo,pval,fdr,xsq.result
Chr2,32740123,33740122,330,14553,2646,0.022172949002217297,55,1989,377,0.026908023483365948,0.004735074481148651,0.17861762875192935,0.600556210956742,ns
Chr2,32840123,33840122,331,14552,2646,0.02224013975676947,50,1994,377,0.02446183953033268,0.0022216997735632106,0.5244654419712093,0.8936116542508173,ns
Chr2,32940123,33940122,297,14586,2646,0.019955654101995565,46,1998,377,0.022504892367906065,0.0025492382659105008,0.45076334523172024,0.8635262921735571,ns
Chr2,33040123,34040122,249,14634,2646,0.016730497883491232,39,2005,377,0.01908023483365949,0.002349736950168258,0.41291650844333355,0.8336801934825049,ns
Chr2,33140123,34140122,222,14661,2646,0.014916347510582543,32,2012,377,0.015655577299412915,7.392297888303718e-4,0.7711174129270358,1,ns
Chr2,33240123,34240122,230,14653,2646,0.015453873546999933,31,2013,377,0.015166340508806261,-2.875330381936717e-4,1,1,ns
Chr2,33340123,34340122,216,14667,2646,0.014513202983269502,27,2017,377,0.013209393346379647,-0.0013038096368898546,0.7657856796729734,1,ns
Chr2,33440123,34440122,224,14659,2646,0.015050729019686892,24,2020,377,0.011741682974559686,-0.0033090460451272053,0.2799347021631981,0.7090997768216489,ns
Chr2,33540123,34540122,220,14663,2646,0.014781966001478197,25,2019,377,0.01223091976516634,-0.0025510462363118568,0.4290736066280443,0.84785459300714,ns
Chr2,33640123,34640122,225,14658,2646,0.015117919774239064,28,2016,377,0.0136986301369863,-0.0014192896372527634,0.6974926844515988,1,ns
Chr2,33740123,34740122,197,14686,2646,0.013236578646778203,31,2013,377,0.015166340508806261,0.0019297618620280586,0.4734966898132818,0.8775992305503039,ns
Chr2,33840123,34840122,177,14706,2646,0.011892763555734731,33,2011,377,0.01614481409001957,0.004252050534284837,0.1094315640268168,0.500900691052078,ns
Chr2,33940123,34940122,202,14681,2646,0.013572532419539072,44,2000,377,0.021526418786692758,0.007953886367153686,0.007473798431416435,0.12922917625360275,ns
Chr2,34040123,35040122,245,14638,2646,0.01646173486528254,50,1994,377,0.02446183953033268,0.008000104665050141,0.014508514740800822,0.1754332332878485,ns
Chr2,34140123,35140122,233,14650,2646,0.015655445810656452,50,1994,377,0.02446183953033268,0.0088063937196762275,0.005565342555133851,0.11272368499108686,ns
Chr2,34240123,35240122,191,14692,2646,0.012833434119465161,43,2001,377,0.021037181996086105,0.008203747876620943,0.004513489517196058,0.09914631972774007,ns
Chr2,34340123,35340122,172,14711,2646,0.011556809782973862,40,2004,377,0.019569471624266144,0.008012661841292281,0.003946635811039571,0.0912572982271957,ns
Chr2,34440123,35440122,150,14733,2646,0.010078613182826043,38,2006,377,0.018590998043052837,0.008512384860226794,0.001446712060967706,0.05017806569356412,ns
Chr2,34540123,35540122,128,14755,2646,0.008600416582678223,34,2010,377,0.016634050880626222,0.008033634297948,0.0014202259953039827,0.05017806569356412,ns
Chr2,34640123,35640122,125,14758,2646,0.008398844319021702,32,2012,377,0.015655577299412915,0.007256732980391213,0.0028421631308821597,0.07491942013005373,ns
Chr2,34740123,35740122,122,14761,2646,0.008197272055365181,30,2014,377,0.014677103718199608,0.006479831662834426,0.005730263197574218,0.11272368499108686,ns
Chr2,34840123,35840122,114,14769,2646,0.007659746018947792,26,2018,377,0.012720156555772993,0.005060410536825201,0.025684931687645962,0.2435448918296214,ns
Chr2,34940123,35940122,78,14805,2646,0.005240878855069542,13,2031,377,0.006360078277886497,0.0011191994228169546,0.5174198028656053,0.8936116542508173,ns
Chr2,35040123,36040122,32,14851,2646,0.0021501041456695557,5,2039,377,0.002446183953033268,2.960798073637122e-4,0.7988614647419642,1,ns
Chr2,35140123,36140122,28,14855,2646,0.0018813411274608614,4,2040,377,0.0019569471624266144,7.560603496575293e-5,0.7907672448423502,1,ns
Chr2,35240123,36240122,28,14855,2646,0.0018813411274608614,4,2040,377,0.0019569471624266144,7.560603496575293e-5,0.7907672448423502,1,ns
Chr2,35340123,36340122,27,14856,2646,0.0018141503729086877,4,2040,377,0.0019569471624266144,1.4279678951792667e-4,0.784330397376376,1,ns
Chr2,35440123,36440122,27,14856,2646,0.0018141503729086877,4,2040,377,0.0019569471624266144,1.4279678951792667e-4,0.784330397376376,1,ns
Chr2,35540123,36540122,26,14857,2646,0.0017469596183565142,4,2040,377,0.0019569471624266144,2.099875440701002e-4,0.7784391671554916,1,ns
Chr2,35640123,36640122,10,14873,2646,6.719075455217362e-4,1,2043,377,4.892367906066536e-4,-1.826707549150826e-4,1,1,ns
Chr2,35740123,36740122,1,14882,2646,6.719075455217362e-5,0,2044,377,0,-6.719075455217362e-5,1,1,ns
Chr2,35840123,36840122,0,14883,2646,0,0,2044,377,0,0,1,1,ns
Chr2,35940123,36940122,0,14883,2646,0,0,2044,377,0,0,1,1,ns
Chr2,36040123,37040122,0,14883,2646,0,0,2044,377,0,0,1,1,ns
Chr2,36140123,37140122,0,14883,2646,0,0,2044,377,0,0,1,1,ns
Chr2,36240123,37240122,0,14883,2646,0,0,2044,377,0,0,1,1,ns
Chr2,36340123,37340122,0,14883,2646,0,0,2044,377,0,0,1,1,ns
Chr2,36440123,37440122,0,14883,2646,0,0,2044,377,0,0,1,1,ns
Chr2,36540123,37540122,0,14883,2646,0,0,2044,377,0,0,1,1,ns
Chr2,36640123,37640122,0,14883,2646,0,0,2044,377,0,0,1,1,ns
Chr2,36740123,37740122,0,14883,2646,0,0,2044,377,0,0,1,1,ns
Chr2,36840123,37840122,0,14883,2646,0,0,2044,377,0,0,1,1,ns
Chr2,36940123,37940122,0,14883,2646,0,0,2044,377,0,0,1,1,ns
Chr2,37040123,38040122,0,14883,2646,0,0,2044,377,0,0,1,1,ns
Chr2,37140123,38140122,0,14883,2646,0,0,2044,377,0,0,1,1,ns
Chr2,37240123,38240122,0,14883,2646,0,0,2044,377,0,0,1,1,ns
Chr2,37340123,38340122,0,14883,2646,0,0,2044,377,0,0,1,1,ns
Chr2,37440123,38440122,0,14883,2646,0,0,2044,377,0,0,1,1,ns
Chr2,37540123,38540122,0,14883,2646,0,0,2044,377,0,0,1,1,ns
Chr2,37640123,38640122,0,14883,2646,0,0,2044,377,0,0,1,1,ns
Chr2,37740123,38740122,1,14882,2646,6.719075455217362e-5,1,2043,377,4.892367906066536e-4,4.2204603605447996e-4,0.22693243692334653,0.6502107649238494,ns
Chr2,37840123,38840122,2,14881,2646,1.3438150910434723e-4,1,2043,377,4.892367906066536e-4,3.5485528150230633e-4,0.3202943334627073,0.7427805910994567,ns
Chr2,37940123,38940122,2,14881,2646,1.3438150910434723e-4,1,2043,377,4.892367906066536e-4,3.5485528150230633e-4,0.3202943334627073,0.7427805910994567,ns
Chr2,38040123,39040122,2,14881,2646,1.3438150910434723e-4,1,2043,377,4.892367906066536e-4,3.5485528150230633e-4,0.3202943334627073,0.7427805910994567,ns
Chr2,38140123,39140122,2,14881,2646,1.3438150910434723e-4,1,2043,377,4.892367906066536e-4,3.5485528150230633e-4,0.3202943334627073,0.7427805910994567,ns
Chr2,38240123,39240122,2,14881,2646,1.3438150910434723e-4,1,2043,377,4.892367906066536e-4,3.5485528150230633e-4,0.3202943334627073,0.7427805910994567,ns
Chr2,38340123,39340122,9,14874,2646,6.047167909695626e-4,2,2042,377,9.784735812133072e-4,3.737567902437446e-4,0.6331432836902254,0.9591756872456518,ns
Chr2,38440123,39440122,9,14874,2646,6.047167909695626e-4,3,2041,377,0.0014677103718199608,8.629935808503982e-4,0.1689379170045395,0.5874938644115648,ns
Chr2,38540123,39540122,11,14872,2646,7.390983000739098e-4,5,2039,377,0.002446183953033268,0.0017070856529593581,0.03559051787074163,0.28218796742235236,ns
Chr2,38640123,39640122,11,14872,2646,7.390983000739098e-4,5,2039,377,0.002446183953033268,0.0017070856529593581,0.03559051787074163,0.28218796742235236,ns
Chr2,38740123,39740122,13,14870,2646,8.734798091782571e-4,4,2040,377,0.0019569471624266144,0.0010834673532483573,0.14051549725392995,0.5488088733937302,ns
Chr2,38840123,39840122,20,14863,2646,0.0013438150910434724,4,2040,377,0.0019569471624266144,6.13132071383142e-4,0.5236318153502436,0.8936116542508173,ns
Chr2,38940123,39940122,22,14861,2646,0.0014781966001478197,6,2038,377,0.0029354207436399216,0.001457224143492102,0.14060764779135126,0.5488088733937302,ns
Chr2,39040123,40040122,28,14855,2646,0.0018813411274608614,7,2037,377,0.003424657534246575,0.0015433164067857137,0.18582515497905003,0.6047347018824393,ns
Chr2,39140123,40140122,33,14850,2646,0.0022172949002217295,9,2035,377,0.004403131115459882,0.002185836215238153,0.09018344702312689,0.4735529210218376,ns
Chr2,39240123,40240122,34,14849,2646,0.0022844856547739032,9,2035,377,0.004403131115459882,0.002118645460685979,0.09515121659549916,0.47684145807174105,ns
Chr2,39340123,40340122,27,14856,2646,0.0018141503729086877,8,2036,377,0.003913894324853229,0.002099743951944541,0.06426065867816057,0.38094649520791163,ns
Chr2,39440123,40440122,28,14855,2646,0.0018813411274608614,7,2037,377,0.003424657534246575,0.0015433164067857137,0.18582515497905003,0.6047347018824393,ns
Chr2,39540123,40540122,29,14854,2646,0.001948531882013035,5,2039,377,0.002446183953033268,4.97652071020233e-4,0.597081960735686,0.947103054884448,ns
Chr2,39640123,40640122,43,14840,2646,0.0028892024457434656,7,2037,377,0.003424657534246575,5.354550885031096e-4,0.6622535368873927,0.9885052792951118,ns
Chr2,39740123,40740122,50,14833,2646,0.003359537727608681,9,2035,377,0.004403131115459882,0.0010435933878512015,0.4236103981543056,0.8433814271410496,ns
Chr2,39840123,40840122,50,14833,2646,0.003359537727608681,10,2034,377,0.004892367906066536,0.001532830178457855,0.3168186063979374,0.7427805910994567,ns
Chr2,39940123,40940122,52,14831,2646,0.0034939192367130284,9,2035,377,0.004403131115459882,9.09211878746854e-4,0.5521847142512758,0.9108628953481621,ns
Chr2,40040123,41040122,65,14818,2646,0.004367399045891286,14,2030,377,0.00684931506849315,0.0024819160226018646,0.12068515575986016,0.5218148907507355,ns
Chr2,40140123,41140122,90,14793,2646,0.006047167909695626,16,2028,377,0.007827788649706457,0.0017806207400108314,0.3674812362451419,0.8004004546326087,ns
Chr2,40240123,41240122,95,14788,2646,0.006383121682456494,20,2024,377,0.009784735812133072,0.0034016141296765775,0.08451269429390708,0.45279565479418504,ns
Chr2,40340123,41340122,149,14734,2646,0.01001142242827387,25,2019,377,0.01223091976516634,0.0022194973368924696,0.34898636787061377,0.771751732975619,ns
Chr2,40440123,41440122,174,14709,2646,0.01169119129207821,36,2008,377,0.01761252446183953,0.005921333169761319,0.03218204223292746,0.26676686580502135,ns
Chr2,40540123,41540122,178,14705,2646,0.011959954310286904,37,2007,377,0.018101761252446183,0.006141806942159279,0.026303683806270985,0.24414264265257152,ns
Chr2,40640123,41640122,190,14693,2646,0.012766243364912989,41,2003,377,0.020058708414872797,0.007292465049959809,0.010733775577652782,0.15546281550930074,ns
Chr2,40740123,41740122,210,14673,2646,0.01411005845595646,42,2002,377,0.02054794520547945,0.006437886749522991,0.03145184827399107,0.26250752222831375,ns
Chr2,40840123,41840122,228,14655,2646,0.015319492037895585,45,1999,377,0.02201565557729941,0.006696163539403827,0.030686968719243837,0.25926554341002167,ns
Chr2,40940123,41940122,261,14622,2646,0.017536786938117315,54,1990,377,0.026418786692759294,0.008881999754641979,0.00852583635194594,0.13347192540258043,ns
Chr2,41040123,42040122,263,14620,2646,0.017671168447221663,53,1991,377,0.02592954990215264,0.008258381454930977,0.014282067042274606,0.1754332332878485,ns
Chr2,41140123,42140122,264,14619,2646,0.017738359201773836,53,1991,377,0.02592954990215264,0.008191190700378805,0.014465698724584499,0.1754332332878485,ns
Chr2,41240123,42240122,267,14616,2646,0.017939931465430357,52,1992,377,0.025440313111545987,0.00750038164611563,0.02377365026139244,0.23039464003320026,ns
Chr2,41340123,42340122,246,14637,2646,0.01652892561983471,48,1996,377,0.023483365949119372,0.006954440329284661,0.02975581228121694,0.25926554341002167,ns
Chr2,41440123,42440122,242,14641,2646,0.016260162601626018,40,2004,377,0.019569471624266144,0.0033093090226401257,0.26881802746554584,0.6964370191162508,ns
Chr2,41540123,42540122,244,14639,2646,0.016394544110730363,41,2003,377,0.020058708414872797,0.0036641643041424345,0.23282128680844344,0.6556202505757781,ns
Chr2,41640123,42640122,236,14647,2646,0.015857018074312973,39,2005,377,0.01908023483365949,0.003223216759346517,0.2639917343586787,0.693109772678762,ns
Chr2,41740123,42740122,223,14660,2646,0.014983538265134717,37,2007,377,0.018101761252446183,0.0031182229873114656,0.2907151271420283,0.7268213155506561,ns
Chr2,41840123,42840122,225,14658,2646,0.015117919774239064,35,2009,377,0.017123287671232876,0.0020053678969938118,0.5013793843058361,0.8936116542508173,ns
Chr2,41940123,42940122,210,14673,2646,0.01411005845595646,26,2018,377,0.012720156555772993,-0.0013899019001834666,0.6876984532347427,1,ns
Chr2,42040123,43040122,210,14673,2646,0.01411005845595646,21,2023,377,0.010273972602739725,-0.0038360858532167346,0.185741625464484,0.6047347018824393,ns
Chr2,42140123,43140122,193,14690,2646,0.01296781562856951,18,2026,377,0.008806262230919765,-0.004161553397649745,0.13549216316569188,0.5468056632587321,ns
Chr2,42240123,43240122,198,14685,2646,0.013303769401330377,19,2025,377,0.009295499021526418,-0.004008270379803959,0.1423053247832821,0.5488088733937302,ns
Chr2,42340123,43340122,181,14702,2646,0.012161526573943425,20,2024,377,0.009784735812133072,-0.002376790761810353,0.44496113282242566,0.8586512050658229,ns
Chr2,42440123,43440122,172,14711,2646,0.011556809782973862,19,2025,377,0.009295499021526418,-0.002261310761447444,0.43397386275385924,0.8529272708381312,ns
Chr2,42540123,43540122,172,14711,2646,0.011556809782973862,19,2025,377,0.009295499021526418,-0.002261310761447444,0.43397386275385924,0.8529272708381312,ns
Chr2,42640123,43640122,171,14712,2646,0.01148961902842169,16,2028,377,0.007827788649706457,-0.0036618303787152324,0.17426362524640404,0.5977014615144145,ns
Chr2,42740123,43740122,160,14723,2646,0.01075052072834778,16,2028,377,0.007827788649706457,-0.0029227320786413217,0.24605100498957014,0.6745294031453194,ns
Chr2,42840123,43840122,138,14745,2646,0.00927232412819996,16,2028,377,0.007827788649706457,-0.001444535478493502,0.6190559944225149,0.9500581155435555,ns
Chr2,42940123,43940122,118,14765,2646,0.007928509037156486,15,2029,377,0.007338551859099804,-5.899571780566826e-4,0.8938218951052121,1,ns
Chr2,43040123,44040122,107,14776,2646,0.0071894107370825775,16,2028,377,0.007827788649706457,6.3837791262388e-4,0.6789359260962567,0.9994234355008699,ns
Chr2,43140123,44140122,95,14788,2646,0.006383121682456494,15,2029,377,0.007338551859099804,9.554301766433095e-4,0.5590485436237123,0.916124523478389,ns
Chr2,43240123,44240122,88,14795,2646,0.005912786400591279,12,2032,377,0.005870841487279843,-4.1944913311435517e-5,0.9999999999999999,1,ns
Chr2,43340123,44340122,88,14795,2646,0.005912786400591279,10,2034,377,0.004892367906066536,-0.0010204184945247427,0.7549833999098589,1,ns
Chr2,43440123,44440122,84,14799,2646,0.0056440233823825845,9,2035,377,0.004403131115459882,-0.0012408922669227022,0.6309881677630585,0.9581133699443677,ns
Chr2,43540123,44540122,80,14803,2646,0.00537526036417389,8,2036,377,0.003913894324853229,-0.0014613660393206608,0.5106830206297067,0.8936116542508173,ns
Chr2,43640123,44640122,104,14779,2646,0.006987838473426057,12,2032,377,0.005870841487279843,-0.0011169969861462136,0.6685075465901084,0.9944615647920574,ns
Chr2,43740123,44740122,121,14762,2646,0.008130081300813009,13,2031,377,0.006360078277886497,-0.0017700030229265123,0.5047195130015327,0.8936116542508173,ns
Chr2,43840123,44840122,147,14736,2646,0.009877040919169522,13,2031,377,0.006360078277886497,-0.003516962641283025,0.1427898382068553,0.5488088733937302,ns
Chr2,43940123,44940122,159,14724,2646,0.010683329973795605,17,2027,377,0.008317025440313111,-0.002366304533482494,0.4145040127024115,0.8336801934825049,ns
Chr2,44040123,45040122,185,14698,2646,0.01243028959215212,20,2024,377,0.009784735812133072,-0.0026455537800190478,0.3872660067494731,0.8153619758718937,ns
Chr2,44140123,45140122,197,14686,2646,0.013236578646778203,21,2023,377,0.010273972602739725,-0.0029626060440384773,0.29618237619486487,0.731328837195966,ns
Chr2,44240123,45240122,205,14678,2646,0.013774104683195593,22,2022,377,0.010763209393346379,-0.0030108952898492136,0.30520138374201483,0.7380833463705972,ns
Chr2,44340123,45340122,215,14668,2646,0.01444601222871733,23,2021,377,0.011252446183953033,-0.0031935660447642965,0.2716529577006594,0.7001337998456971,ns
Chr2,44440123,45440122,224,14659,2646,0.015050729019686892,23,2021,377,0.011252446183953033,-0.003798282835733859,0.20093904929408224,0.6253609719750055,ns
Chr2,44540123,45540122,231,14652,2646,0.015521064301552107,23,2021,377,0.011252446183953033,-0.004268618117599075,0.14598809672862,0.5538679060677629,ns
Chr2,44640123,45640122,205,14678,2646,0.013774104683195593,22,2022,377,0.010763209393346379,-0.0030108952898492136,0.30520138374201483,0.7380833463705972,ns
Chr2,44740123,45740122,196,14687,2646,0.01316938789222603,22,2022,377,0.010763209393346379,-0.0024061784988796513,0.4038816410817462,0.8227449813689977,ns
Chr2,44840123,45840122,177,14706,2646,0.011892763555734731,20,2024,377,0.009784735812133072,-0.0021080277436016596,0.5084804321445172,0.8936116542508173,ns
Chr2,44940123,45940122,180,14703,2646,0.012094335819391252,17,2027,377,0.008317025440313111,-0.003777310379078141,0.15250436130194653,0.5668485045073001,ns
Chr2,45040123,46040122,151,14732,2646,0.010145803937378217,14,2030,377,0.00684931506849315,-0.0032964888688850665,0.1856592370561286,0.6047347018824393,ns
Chr2,45140123,46140122,142,14741,2646,0.009541087146408654,13,2031,377,0.006360078277886497,-0.0031810088685221578,0.17379694087380201,0.5977014615144145,ns
Chr2,45240123,46240122,138,14745,2646,0.00927232412819996,13,2031,377,0.006360078277886497,-0.002912245850313463,0.21074357543465355,0.632986935127759,ns
Chr2,45340123,46340122,117,14766,2646,0.007861318282604314,12,2032,377,0.005870841487279843,-0.001990476795324471,0.4149424938729311,0.8336801934825049,ns
Chr2,45440123,46440122,104,14779,2646,0.006987838473426057,13,2031,377,0.006360078277886497,-6.2776019553956e-4,0.8867344543975442,1,ns
Chr2,45540123,46540122,96,14787,2646,0.006450312437008668,12,2032,377,0.005870841487279843,-5.794709497288246e-4,0.8824256792794777,1,ns
Chr2,45640123,46640122,96,14787,2646,0.006450312437008668,8,2036,377,0.003913894324853229,-0.002536418112155439,0.2249789062477533,0.6501909871884924,ns
Chr2,45740123,46740122,97,14786,2646,0.006517503191560841,6,2038,377,0.0029354207436399216,-0.0035820824479209194,0.04859376850910555,0.3284440353589801,ns
Chr2,45840123,46840122,100,14783,2646,0.006719075455217362,9,2035,377,0.004403131115459882,-0.0023159443397574794,0.2997768334401837,0.731328837195966,ns
Chr2,45940123,46940122,95,14788,2646,0.006383121682456494,10,2034,377,0.004892367906066536,-0.0014907537763899584,0.5467829890663224,0.9067243053538275,ns
Chr2,46040123,47040122,106,14777,2646,0.007122219982530404,10,2034,377,0.004892367906066536,-0.0022298520764638683,0.31597808571796304,0.7427805910994567,ns
Chr2,46140123,47140122,108,14775,2646,0.007256601491634751,10,2034,377,0.004892367906066536,-0.002364233585568215,0.25871107309970065,0.6881857746780209,ns
Chr2,46240123,47240122,123,14760,2646,0.008264462809917356,9,2035,377,0.004403131115459882,-0.0038613316944574733,0.0609763359512608,0.3711917714947732,ns
Chr2,46340123,47340122,137,14746,2646,0.009205133373647785,15,2029,377,0.007338551859099804,-0.0018665815145479814,0.4547142343011036,0.8679319380282091,ns
Chr2,46440123,47440122,164,14719,2646,0.011019283746556474,17,2027,377,0.008317025440313111,-0.002702258306243363,0.30254594094784126,0.7357113471757469,ns
Chr2,46540123,47540122,178,14705,2646,0.011959954310286904,18,2026,377,0.008806262230919765,-0.003153692079367139,0.26895784729148076,0.6964370191162508,ns
Chr2,46640123,47640122,167,14716,2646,0.011220856010212995,19,2025,377,0.009295499021526418,-0.0019253569886865766,0.49766745607145335,0.8936116542508173,ns
Chr2,46740123,47740122,160,14723,2646,0.01075052072834778,23,2021,377,0.011252446183953033,5.019254556052535e-4,0.8194660875859414,1,ns
Chr2,46840123,47840122,151,14732,2646,0.010145803937378217,22,2022,377,0.010763209393346379,6.174054559681622e-4,0.8141973814288002,1,ns
Chr2,46940123,47940122,151,14732,2646,0.010145803937378217,21,2023,377,0.010273972602739725,1.2816866536150863e-4,0.906598446591122,1,ns
Chr2,47040123,48040122,159,14724,2646,0.010683329973795605,23,2021,377,0.011252446183953033,5.691162101574276e-4,0.8187926325003959,1,ns
Chr2,47140123,48140122,159,14724,2646,0.010683329973795605,25,2019,377,0.01223091976516634,0.0015475897913707348,0.4957664799571179,0.8936116542508173,ns
Chr2,47240123,48240122,139,14744,2646,0.009339514882752134,24,2020,377,0.011741682974559686,0.0024021680918075525,0.2783716812729311,0.7090997768216489,ns
Chr2,47340123,48340122,122,14761,2646,0.008197272055365181,20,2024,377,0.009784735812133072,0.0015874637567678904,0.43819789507805457,0.85531122165789,ns
Chr2,47440123,48440122,94,14789,2646,0.00631593092790432,16,2028,377,0.007827788649706457,0.0015118577218021373,0.461202378450721,0.8721158318479917,ns
Chr2,47540123,48540122,81,14802,2646,0.005442451118726063,15,2029,377,0.007338551859099804,0.001896100740373741,0.27197913924203104,0.7001337998456971,ns
Chr2,47640123,48640122,84,14799,2646,0.0056440233823825845,14,2030,377,0.00684931506849315,0.0012052916861105658,0.5323011692067093,0.8960063103632732,ns
Chr2,47740123,48740122,81,14802,2646,0.005442451118726063,11,2033,377,0.0053816046966731895,-6.084642205287337e-5,1,1,ns
Chr2,47840123,48840122,80,14803,2646,0.00537526036417389,9,2035,377,0.004403131115459882,-9.721292487140073e-4,0.7434533897281553,1,ns
Chr2,47940123,48940122,82,14801,2646,0.005509641873278237,8,2036,377,0.003913894324853229,-0.0015957475484250083,0.4195550492865437,0.8411719131732903,ns
Chr2,48040123,49040122,70,14813,2646,0.004703352818652153,5,2039,377,0.002446183953033268,-0.002257168865618885,0.2105485433107684,0.632986935127759,ns
Chr2,48140123,49140122,67,14816,2646,0.004501780554995632,3,2041,377,0.0014677103718199608,-0.0030340701831756715,0.042434971705944444,0.3056245503193157,ns
Chr2,48240123,49240122,65,14818,2646,0.004367399045891286,6,2038,377,0.0029354207436399216,-0.0014319783022513641,0.4643615243065536,0.8733740707493364,ns
Chr2,48340123,49340122,72,14811,2646,0.0048377343277565005,5,2039,377,0.002446183953033268,-0.0023915503747232326,0.16005896181329823,0.5806648071283236,ns
Chr2,48440123,49440122,76,14807,2646,0.0051064973459651955,5,2039,377,0.002446183953033268,-0.0026603133929319275,0.12250761593558417,0.5259447485442995,ns
Chr2,48540123,49540122,74,14809,2646,0.004972115836860848,7,2037,377,0.003424657534246575,-0.0015474583026142729,0.49193348578622687,0.8936116542508173,ns
Chr2,48640123,49640122,75,14808,2646,0.005039306591413021,7,2037,377,0.003424657534246575,-0.0016146490571664462,0.3970891510654772,0.8209669837746002,ns
Chr2,48740123,49740122,73,14810,2646,0.004904925082308675,6,2038,377,0.0029354207436399216,-0.001969504338668753,0.2970915892469431,0.731328837195966,ns
Chr2,48840123,49840122,73,14810,2646,0.004904925082308675,6,2038,377,0.0029354207436399216,-0.001969504338668753,0.2970915892469431,0.731328837195966,ns
Chr2,48940123,49940122,65,14818,2646,0.004367399045891286,7,2037,377,0.003424657534246575,-9.427415116447105e-4,0.7161211195090543,1,ns
Chr2,49040123,50040122,57,14826,2646,0.003829873009473896,8,2036,377,0.003913894324853229,8.402131537933255e-5,0.8503376444623546,1,ns
Chr2,49140123,50140122,68,14815,2646,0.0045689713095478065,8,2036,377,0.003913894324853229,-6.550769846945777e-4,0.8596601605605216,1,ns
Chr2,49240123,50240122,83,14800,2646,0.00557683262783041,8,2036,377,0.003913894324853229,-0.0016629383029771816,0.41994773813962444,0.8411719131732903,ns
Chr2,49340123,50340122,81,14802,2646,0.005442451118726063,8,2036,377,0.003913894324853229,-0.0015285567938728341,0.5123101263136002,0.8936116542508173,ns
Chr2,49440123,50440122,82,14801,2646,0.005509641873278237,10,2034,377,0.004892367906066536,-6.172739672117011e-4,0.8725242070263629,1,ns
Chr2,49540123,50540122,84,14799,2646,0.0056440233823825845,9,2035,377,0.004403131115459882,-0.0012408922669227022,0.6309881677630585,0.9581133699443677,ns
Chr2,49640123,50640122,93,14790,2646,0.006248740173352147,9,2035,377,0.004403131115459882,-0.0018456090578922646,0.36288113781337145,0.7962508602007009,ns
Chr2,49740123,50740122,100,14783,2646,0.006719075455217362,12,2032,377,0.005870841487279843,-8.482339679375187e-4,0.771462314074396,1,ns
Chr2,49840123,50840122,106,14777,2646,0.007122219982530404,14,2030,377,0.00684931506849315,-2.729049140372539e-4,1,1,ns
Chr2,49940123,50940122,105,14778,2646,0.00705502922797823,14,2030,377,0.00684931506849315,-2.0571415948507973e-4,0.9999999999999999,1,ns
Chr2,50040123,51040122,116,14767,2646,0.00779412752805214,15,2029,377,0.007338551859099804,-4.5557566895233596e-4,1,1,ns
Chr2,50140123,51140122,111,14772,2646,0.007458173755291272,19,2025,377,0.009295499021526418,0.0018373252662351467,0.3457510899275904,0.7691787839440001,ns
Chr2,50240123,51240122,104,14779,2646,0.006987838473426057,16,2028,377,0.007827788649706457,8.399501762804008e-4,0.672454776655543,0.9969577003734597,ns
Chr2,50340123,51340122,111,14772,2646,0.007458173755291272,16,2028,377,0.007827788649706457,3.696148944151859e-4,0.7856965517674989,1,ns
Chr2,50440123,51440122,116,14767,2646,0.00779412752805214,14,2030,377,0.00684931506849315,-9.448124595589896e-4,0.7866382289287164,1,ns
Chr2,50540123,51540122,121,14762,2646,0.008130081300813009,13,2031,377,0.006360078277886497,-0.0017700030229265123,0.5047195130015327,0.8936116542508173,ns
Chr2,50640123,51640122,118,14765,2646,0.007928509037156486,16,2028,377,0.007827788649706457,-1.0072038745002898e-4,0.9999999999999999,1,ns
Chr2,50740123,51740122,119,14764,2646,0.00799569979170866,15,2029,377,0.007338551859099804,-6.571479326088567e-4,0.8939852054802446,1,ns
Chr2,50840123,51840122,128,14755,2646,0.008600416582678223,15,2029,377,0.007338551859099804,-0.001261864723578419,0.6983778728791346,1,ns
Chr2,50940123,51940122,136,14747,2646,0.009137942619095613,15,2029,377,0.007338551859099804,-0.001799390759995809,0.5295225356372446,0.8936116542508173,ns
Chr2,51040123,52040122,124,14759,2646,0.00833165356446953,15,2029,377,0.007338551859099804,-9.931017053697259e-4,0.7933185573908568,1,ns
Chr2,51140123,52140122,124,14759,2646,0.00833165356446953,11,2033,377,0.0053816046966731895,-0.0029500488677963402,0.18472252580950352,0.6047347018824393,ns
Chr2,51240123,52240122,123,14760,2646,0.008264462809917356,13,2031,377,0.006360078277886497,-0.0019043845320308589,0.428699305196393,0.84785459300714,ns
Chr2,51340123,52340122,115,14768,2646,0.0077269367734999666,15,2029,377,0.007338551859099804,-3.8838491440016266e-4,1,1,ns
Chr2,51440123,52440122,104,14779,2646,0.006987838473426057,15,2029,377,0.007338551859099804,3.5071338567374717e-4,0.8874063121104956,1,ns
Chr2,51540123,52540122,104,14779,2646,0.006987838473426057,15,2029,377,0.007338551859099804,3.5071338567374717e-4,0.8874063121104956,1,ns
Chr2,51640123,52640122,101,14782,2646,0.006786266209769536,15,2029,377,0.007338551859099804,5.52285649330268e-4,0.7744111331104543,1,ns
Chr2,51740123,52740122,97,14786,2646,0.006517503191560841,14,2030,377,0.00684931506849315,3.318118769323093e-4,0.8834525513081531,1,ns
Chr2,51840123,52840122,95,14788,2646,0.006383121682456494,13,2031,377,0.006360078277886497,-2.3043404569997664e-5,0.9999999999999999,1,ns
