lib,chrs,start,stop,cos,width
92,Chr3,11005269,11008782,11007025,3513
92,Chr5,16616120,16616295,16616208,175
92,Chr5,21854424,21855957,21855190,1533
93,Chr1,29696143,29696199,29696171,56
93,Chr4,11916414,11916736,11916575,322
93,Chr5,6419054,6419325,6419190,271
93,Chr5,9517427,9518089,9517758,662
93,Chr5,13362110,13364535,13363322,2425
93,Chr5,20520174,20520473,20520324,299
94,Chr1,4061495,4061524,4061509,29
94,Chr2,7319171,7319252,7319211,81
94,Chr2,9089778,9092297,9091038,2519
95,Chr1,4119877,4120080,4119979,203
95,Chr1,20730847,20731825,20731336,978
95,Chr3,10423052,10423290,10423171,238
95,Chr3,11139681,11140395,11140038,714
95,Chr5,10150212,10150627,10150420,415
96,Chr1,5359572,5359735,5359654,163
96,Chr1,8343254,8343969,8343612,715
96,Chr1,23105002,23105288,23105145,286
96,Chr1,24390869,24391273,24391071,404
96,Chr2,115089,115565,115327,476
96,Chr2,12225387,12226000,12225693,613
96,Chr3,7983559,7984965,7984262,1406
96,Chr4,514518,514629,514574,111
96,Chr4,1242127,1242795,1242461,668
97,Chr1,9350534,9351144,9350839,610
97,Chr1,11015100,11016012,11015556,912
97,Chr1,21185686,21186008,21185847,322
97,Chr2,6540310,6540570,6540440,260
97,Chr2,15381014,15381373,15381194,359
97,Chr3,10985735,10986092,10985913,357
97,Chr3,16373294,16373579,16373436,285
97,Chr5,3785212,3786617,3785914,1405
97,Chr5,8696985,8697269,8697127,284
98,Chr1,7936852,7937537,7937194,685
98,Chr1,16874181,16874585,16874383,404
98,Chr1,19442005,19442124,19442065,119
98,Chr2,288295,289251,288773,956
98,Chr2,7863760,7863934,7863847,174
98,Chr2,15367496,15367996,15367746,500
98,Chr5,19516080,19516474,19516277,394
99,Chr1,12941405,12942069,12941737,664
99,Chr1,25770070,25770401,25770236,331
99,Chr2,6809663,6810212,6809937,549
99,Chr2,18741072,18741472,18741272,400
99,Chr3,11049391,11049506,11049449,115
99,Chr4,6336819,6336983,6336901,164
100,Chr2,6632532,6633422,6632977,890
100,Chr3,6686250,6686904,6686577,654
100,Chr3,7473827,7474052,7473939,225
100,Chr4,4801016,4801055,4801036,39
100,Chr5,9336948,9337915,9337432,967
100,Chr5,14976912,14976983,14976948,71
101,Chr1,7321907,7322312,7322109,405
101,Chr1,11473848,11474185,11474016,337
101,Chr1,24315719,24316871,24316295,1152
101,Chr3,22790592,22790775,22790684,183
101,Chr5,2191851,2193243,2192547,1392
101,Chr5,26366757,26367407,26367082,650
102,Chr1,9454815,9456960,9455887,2145
102,Chr2,2313696,2313714,2313705,18
102,Chr5,2861682,2864625,2863154,2943
102,Chr5,7841706,7841934,7841820,228
102,Chr5,15706859,15707346,15707103,487
103,Chr1,4594647,4595087,4594867,440
103,Chr1,16886744,16887374,16887059,630
103,Chr1,29219791,29220087,29219939,296
103,Chr2,1926865,1927123,1926994,258
103,Chr2,12365761,12365916,12365839,155
103,Chr3,10048158,10048368,10048263,210
103,Chr4,155806,156431,156118,625
103,Chr4,7849133,7849163,7849148,30
103,Chr5,2120533,2120755,2120644,222
103,Chr5,15379893,15380113,15380003,220
104,Chr1,7854983,7855070,7855027,87
104,Chr1,23247953,23248391,23248172,438
104,Chr2,2162369,2177365,2169867,14996
104,Chr2,8986369,8986784,8986577,415
104,Chr2,18536106,18536921,18536514,815
104,Chr3,9478013,9478350,9478181,337
104,Chr3,22367461,22368240,22367851,779
104,Chr5,530555,531664,531109,1109
104,Chr5,20696224,20696554,20696389,330
105,Chr1,17383822,17384390,17384106,568
105,Chr2,12430150,12430521,12430336,371
105,Chr2,12775267,12775373,12775320,106
105,Chr3,10754650,10755363,10755006,713
105,Chr4,44100,46842,45471,2742
105,Chr5,1463841,1463958,1463899,117
105,Chr5,18343724,18344347,18344036,623
107,Chr1,174087,174329,174208,242
107,Chr2,2272809,2272941,2272875,132
107,Chr4,5662634,5672132,5667383,9498
107,Chr5,14315124,14316600,14315862,1476
108,Chr1,624529,624717,624623,188
108,Chr1,17209784,17209796,17209790,12
108,Chr1,21166556,21172168,21169362,5612
108,Chr2,759087,760387,759737,1300
108,Chr3,10706631,10706702,10706667,71
108,Chr4,850385,851262,850823,877
108,Chr5,980282,980549,980416,267
108,Chr5,14894197,14894211,14894204,14
109,Chr1,13141717,13142460,13142089,743
109,Chr1,16131462,16131481,16131472,19
109,Chr1,27996219,27996713,27996466,494
109,Chr2,1561522,1563204,1562363,1682
109,Chr3,12369407,12369566,12369487,159
109,Chr4,7450098,7450594,7450346,496
110,Chr1,7690180,7691220,7690700,1040
110,Chr2,7207406,7208096,7207751,690
110,Chr4,1391164,1391271,1391218,107
110,Chr4,5377218,5378499,5377858,1281
110,Chr5,9409977,9410501,9410239,524
111,Chr1,17856618,17856825,17856722,207
111,Chr2,1870568,1870700,1870634,132
111,Chr2,9938419,9940087,9939253,1668
111,Chr4,157456,157543,157500,87
111,Chr5,14635687,14636823,14636255,1136
111,Chr5,17128421,17128474,17128447,53
112,Chr1,12281255,12281302,12281279,47
112,Chr1,25949618,25950125,25949872,507
112,Chr2,6843314,6843439,6843376,125
112,Chr3,16894975,16895061,16895018,86
112,Chr4,7333254,7333277,7333266,23
112,Chr4,11550698,11550901,11550800,203
113,Chr1,8310061,8311771,8310916,1710
113,Chr1,16577873,16581496,16579685,3623
113,Chr1,22990711,22990798,22990755,87
113,Chr3,307158,307876,307517,718
113,Chr3,18667332,18668323,18667828,991
113,Chr3,19067418,19067727,19067572,309
113,Chr4,8770478,8770850,8770664,372
113,Chr5,17098952,17099846,17099399,894
113,Chr5,21655322,21655494,21655408,172
113,Chr5,26809016,26809304,26809160,288
114,Chr1,12217683,12218077,12217880,394
114,Chr1,12480729,12481302,12481015,573
114,Chr1,23049993,23050158,23050075,165
114,Chr2,9614678,9616693,9615686,2015
114,Chr2,16582545,16582796,16582671,251
114,Chr3,11466322,11466603,11466462,281
114,Chr4,185994,186173,186084,179
114,Chr4,10214012,10214182,10214097,170
114,Chr5,16440529,16440663,16440596,134
114,Chr5,23733637,23733820,23733729,183
115,Chr1,16873975,16874585,16874280,610
115,Chr3,11214401,11215116,11214759,715
115,Chr3,15607960,15615561,15611760,7601
115,Chr4,436140,437986,437063,1846
115,Chr4,11940373,11942205,11941289,1832
115,Chr5,7367489,7368492,7367991,1003
116,Chr1,9467898,9472228,9470063,4330
116,Chr1,10957851,10957985,10957918,134
116,Chr1,11471553,11472010,11471781,457
116,Chr2,12248673,12248820,12248747,147
116,Chr4,6832879,6833320,6833099,441
116,Chr4,9443516,9443566,9443541,50
116,Chr5,14728789,14730237,14729513,1448
116,Chr5,15216275,15217127,15216701,852
117,Chr1,20020311,20020787,20020549,476
117,Chr2,6286465,6288955,6287710,2490
117,Chr2,6382404,6382537,6382470,133
117,Chr4,6044029,6044279,6044154,250
117,Chr5,8706711,8708437,8707574,1726
117,Chr5,26328573,26328722,26328647,149
118,Chr1,8150947,8152505,8151726,1558
118,Chr1,16128552,16128615,16128584,63
118,Chr2,14897586,14899664,14898625,2078
118,Chr3,596292,596565,596428,273
118,Chr3,9465004,9465254,9465129,250
118,Chr4,76516,76984,76750,468
118,Chr5,8112752,8113122,8112937,370
118,Chr5,9847945,9848001,9847973,56
119,Chr1,8310061,8311771,8310916,1710
119,Chr4,1520728,1520992,1520860,264
119,Chr4,16895715,16897192,16896453,1477
119,Chr5,15215063,15216275,15215669,1212
120,Chr1,18341246,18341483,18341364,237
120,Chr1,22519685,22519735,22519710,50
120,Chr2,1183550,1183741,1183646,191
120,Chr3,19199438,19199811,19199624,373
120,Chr4,6217323,6217578,6217451,255
120,Chr4,10161110,10162487,10161798,1377
120,Chr5,3784284,3784704,3784494,420
120,Chr5,26236016,26236558,26236287,542
121,Chr1,3443575,3445192,3444383,1617
121,Chr1,17915333,17916654,17915993,1321
121,Chr2,664731,664785,664758,54
121,Chr2,6393222,6393391,6393306,169
121,Chr3,8931142,8931245,8931194,103
121,Chr3,15931521,15931655,15931588,134
121,Chr4,5835200,5835480,5835340,280
121,Chr4,16294941,16295149,16295045,208
121,Chr5,17752189,17752570,17752379,381
122,Chr1,13077492,13078838,13078165,1346
122,Chr2,838140,839328,838734,1188
122,Chr3,7934882,7934953,7934918,71
122,Chr3,10075214,10075343,10075278,129
122,Chr3,19412245,19413370,19412807,1125
122,Chr3,22160501,22160813,22160657,312
122,Chr4,6901633,6901670,6901651,37
122,Chr4,9404271,9404400,9404335,129
122,Chr5,576184,576458,576321,274
122,Chr5,16136430,16137478,16136954,1048
122,Chr5,17215735,17216172,17215953,437
123,Chr3,18374423,18374731,18374577,308
123,Chr4,7348695,7349163,7348929,468
123,Chr5,16825333,16825435,16825384,102
123,Chr5,18635541,18635745,18635643,204
123,Chr5,19908195,19910208,19909201,2013
124,Chr1,3083285,3083566,3083425,281
124,Chr3,10336470,10336923,10336696,453
124,Chr4,661693,661855,661774,162
124,Chr4,8051498,8051802,8051650,304
124,Chr5,9005286,9005572,9005429,286
124,Chr5,16317055,16317210,16317133,155
125,Chr1,21659107,21659834,21659471,727
125,Chr2,243314,243408,243361,94
125,Chr2,1926717,1926794,1926755,77
125,Chr3,9341964,9342740,9342352,776
125,Chr3,11217906,11220246,11219076,2340
125,Chr4,799264,799356,799310,92
125,Chr4,7450832,7452999,7451916,2167
125,Chr5,993402,993971,993686,569
125,Chr5,24414356,24414514,24414435,158
126,Chr1,8985127,8985456,8985291,329
126,Chr1,10076174,10077595,10076884,1421
126,Chr1,23770442,23770757,23770600,315
126,Chr2,429326,431023,430174,1697
126,Chr2,6959560,6959586,6959573,26
126,Chr2,7701485,7701778,7701631,293
126,Chr3,14939609,14939925,14939767,316
126,Chr3,19999872,20000240,20000056,368
126,Chr4,9119074,9119264,9119169,190
126,Chr5,18575177,18576957,18576067,1780
127,Chr1,549671,560551,555111,10880
127,Chr1,16268409,16268499,16268454,90
127,Chr1,17226690,17227398,17227044,708
127,Chr2,11756084,11756441,11756262,357
127,Chr3,5645637,5646444,5646041,807
127,Chr3,18808624,18808966,18808795,342
127,Chr4,6076766,6077004,6076885,238
127,Chr4,11744487,11744538,11744513,51
127,Chr4,14366826,14370952,14368889,4126
127,Chr5,5875172,5875455,5875314,283
127,Chr5,20899003,20900354,20899679,1351
128,Chr1,12968111,12968208,12968159,97
128,Chr1,28420268,28420404,28420336,136
128,Chr2,6512842,6513093,6512968,251
128,Chr4,6334056,6334352,6334204,296
128,Chr5,17793687,17793889,17793788,202
128,Chr5,17872184,17872433,17872308,249
129,Chr1,28504651,28511467,28508059,6816
129,Chr2,11728791,11728955,11728873,164
129,Chr3,9218925,9218981,9218953,56
129,Chr3,15678417,15678499,15678458,82
129,Chr4,17365000,17365718,17365359,718
129,Chr5,25981848,25982134,25981991,286
130,Chr1,24488971,24489377,24489174,406
130,Chr1,25661233,25661356,25661295,123
130,Chr2,99910,99936,99923,26
130,Chr3,5498274,5499565,5498920,1291
130,Chr4,9031906,9032144,9032025,238
130,Chr5,5834259,5835491,5834875,1232
131,Chr1,7038294,7040667,7039480,2373
131,Chr1,12260047,12260270,12260159,223
131,Chr1,24766721,24767033,24766877,312
131,Chr2,2219039,2219051,2219045,12
131,Chr4,9887951,9888774,9888363,823
131,Chr5,8031415,8031659,8031537,244
132,Chr1,7402738,7402887,7402812,149
132,Chr1,23924121,23924236,23924179,115
132,Chr2,19231231,19233086,19232159,1855
132,Chr3,18395316,18395832,18395574,516
132,Chr5,13593724,13594599,13594162,875
132,Chr5,14542278,14542372,14542325,94
133,Chr1,13255192,13255773,13255482,581
133,Chr1,22001957,22002168,22002063,211
133,Chr2,6848824,6849101,6848962,277
133,Chr3,11122634,11127819,11125226,5185
133,Chr3,15952831,15952906,15952869,75
133,Chr5,10134092,10134612,10134352,520
134,Chr1,4859205,4863468,4861337,4263
134,Chr1,7742066,7742360,7742213,294
134,Chr1,19572450,19572884,19572667,434
134,Chr2,2292141,2292277,2292209,136
134,Chr2,6670859,6677503,6674181,6644
134,Chr3,8554208,8555008,8554608,800
134,Chr3,12362468,12362617,12362542,149
134,Chr5,11961288,11961471,11961380,183
135,Chr1,17275252,17275578,17275415,326
135,Chr2,6300427,6300914,6300671,487
135,Chr2,8282067,8292448,8287257,10381
135,Chr3,10647687,10648380,10648033,693
135,Chr5,13468227,13468575,13468401,348
135,Chr5,15902007,15902361,15902184,354
137,Chr1,7980804,7981080,7980942,276
137,Chr1,16774867,16775123,16774995,256
137,Chr2,5922188,5922247,5922218,59
137,Chr3,10950822,10951558,10951190,736
137,Chr3,17450987,17461980,17456483,10993
137,Chr5,1001486,1002253,1001870,767
137,Chr5,14727142,14727549,14727346,407
137,Chr5,26743381,26743704,26743543,323
138,Chr2,6034289,6034638,6034463,349
138,Chr2,12601311,12601768,12601539,457
138,Chr4,6937590,6937997,6937794,407
138,Chr5,17937565,17937942,17937753,377
139,Chr1,13317234,13317588,13317411,354
139,Chr1,26280606,26280899,26280752,293
139,Chr3,3503863,3503864,3503863,1
139,Chr4,12220541,12222546,12221543,2005
140,Chr1,9227501,9228035,9227768,534
140,Chr2,565212,565610,565411,398
140,Chr3,5182864,5203184,5193024,20320
140,Chr3,18367482,18367936,18367709,454
140,Chr3,20547849,20547913,20547881,64
140,Chr4,154545,154732,154639,187
140,Chr4,7529894,7530505,7530200,611
140,Chr5,309751,309788,309769,37
140,Chr5,20354664,20355451,20355058,787
140,Chr5,23928551,23928772,23928661,221
141,Chr1,26816262,26817243,26816752,981
141,Chr2,739036,739060,739048,24
141,Chr4,6878125,6878223,6878174,98
141,Chr4,6997594,6997664,6997629,70
141,Chr4,7681810,7683600,7682705,1790
141,Chr5,1931055,1932094,1931575,1039
141,Chr5,16385625,16387206,16386415,1581
141,Chr5,17532742,17533016,17532879,274
142,Chr1,17857859,17858787,17858323,928
142,Chr2,1426884,1427027,1426956,143
142,Chr2,7639502,7639669,7639586,167
142,Chr3,10534440,10534922,10534681,482
142,Chr3,16564173,16564228,16564201,55
143,Chr1,17167700,17167881,17167790,181
143,Chr2,7072664,7072930,7072797,266
143,Chr3,16615976,16616415,16616196,439
143,Chr4,9129645,9130866,9130255,1221
143,Chr4,17393517,17394277,17393897,760
143,Chr5,9913257,9913364,9913311,107
144,Chr1,10950427,10950447,10950437,20
144,Chr2,10206396,10206542,10206469,146
144,Chr3,1317108,1317517,1317312,409
144,Chr3,21231477,21231987,21231732,510
144,Chr4,17288535,17288649,17288592,114
144,Chr5,8557401,8559368,8558385,1967
144,Chr5,9110847,9111188,9111017,341
144,Chr5,25437443,25437589,25437516,146
145,Chr1,549671,560551,555111,10880
145,Chr1,7968108,7968362,7968235,254
145,Chr1,8028161,8029855,8029008,1694
145,Chr1,23394816,23395160,23394988,344
145,Chr2,2022111,2022602,2022357,491
145,Chr2,9841163,9842035,9841599,872
145,Chr3,18599868,18607976,18603922,8108
145,Chr3,22995827,22998971,22997399,3144
145,Chr4,7596185,7597470,7596827,1285
145,Chr5,10529904,10530096,10530000,192
145,Chr5,13879132,13879228,13879180,96
145,Chr5,26044736,26044846,26044791,110
146,Chr1,22732238,22738383,22735310,6145
146,Chr2,5678340,5678960,5678650,620
146,Chr3,11161769,11163448,11162609,1679
146,Chr4,6569541,6569894,6569717,353
146,Chr5,17025282,17025313,17025298,31
147,Chr1,11621810,11622188,11621999,378
147,Chr2,6347419,6348712,6348065,1293
147,Chr2,7184797,7185853,7185325,1056
147,Chr3,10838525,10839158,10838841,633
147,Chr4,12522116,12522207,12522162,91
147,Chr5,14884924,14885724,14885324,800
147,Chr5,19661298,19661348,19661323,50
148,Chr1,16641540,16641851,16641696,311
148,Chr1,17065396,17065920,17065658,524
148,Chr2,6700152,6700432,6700292,280
148,Chr3,10883839,10885627,10884733,1788
148,Chr4,575535,576110,575823,575
148,Chr5,15913718,15914598,15914158,880
149,Chr1,16430542,16430791,16430666,249
149,Chr2,6804750,6805055,6804902,305
149,Chr3,9807458,9807854,9807656,396
149,Chr3,11813552,11813594,11813573,42
149,Chr4,9344062,9346225,9345144,2163
149,Chr4,14902289,14902535,14902412,246
149,Chr5,8910826,8910900,8910863,74
149,Chr5,15193664,15193695,15193680,31
150,Chr1,10146795,10146947,10146871,152
150,Chr1,26683938,26684487,26684212,549
150,Chr1,30205318,30207742,30206530,2424
150,Chr2,2113902,2114785,2114344,883
150,Chr2,9570129,9572595,9571362,2466
150,Chr3,8226695,8227358,8227027,663
150,Chr3,11745009,11745471,11745240,462
150,Chr3,16721531,16721625,16721578,94
150,Chr4,6937197,6937590,6937393,393
150,Chr4,12573224,12575116,12574170,1892
150,Chr5,660851,661052,660951,201
150,Chr5,22228400,22229196,22228798,796
150,Chr5,23393059,23393212,23393135,153
151,Chr1,7783199,7783521,7783360,322
151,Chr1,22939827,22940028,22939927,201
151,Chr2,1497977,1498044,1498011,67
151,Chr2,12279753,12280280,12280017,527
151,Chr3,9209778,9210593,9210186,815
151,Chr3,10960126,10960705,10960416,579
151,Chr4,736727,737253,736990,526
151,Chr4,6289040,6289627,6289334,587
151,Chr5,1742494,1750107,1746300,7613
151,Chr5,9807134,9807211,9807172,77
151,Chr5,24468460,24468737,24468598,277
152,Chr1,12256284,12256399,12256342,115
152,Chr1,22174984,22175268,22175126,284
152,Chr2,393300,393565,393432,265
152,Chr2,18396153,18396683,18396418,530
152,Chr3,1267793,1268962,1268377,1169
152,Chr3,11022416,11022913,11022664,497
152,Chr4,719673,720213,719943,540
152,Chr5,23605390,23605585,23605488,195
153,Chr1,7723248,7723697,7723472,449
153,Chr1,24459840,24461010,24460425,1170
153,Chr2,12198062,12201586,12199824,3524
153,Chr3,15668809,15669653,15669231,844
153,Chr5,326486,327108,326797,622
154,Chr1,11953643,11953853,11953748,210
154,Chr1,30153594,30154144,30153869,550
154,Chr3,7641866,7642310,7642088,444
154,Chr3,10855535,10856365,10855950,830
154,Chr5,14008240,14008457,14008348,217
155,Chr1,8393239,8393447,8393343,208
155,Chr1,22943476,22943645,22943560,169
155,Chr3,15178498,15178568,15178533,70
155,Chr4,141525,141761,141643,236
155,Chr4,305366,305713,305540,347
155,Chr5,9941427,9941447,9941437,20
155,Chr5,15217208,15217946,15217577,738
156,Chr1,16132256,16132382,16132319,126
156,Chr1,16919018,16919746,16919382,728
156,Chr2,2140610,2162369,2151490,21759
156,Chr3,18267495,18268291,18267893,796
156,Chr3,18919352,18919465,18919408,113
156,Chr4,1200878,1201026,1200952,148
156,Chr4,11914834,11915111,11914972,277
157,Chr4,10808817,10809464,10809141,647
157,Chr5,7482725,7482918,7482821,193
158,Chr1,9351144,9351371,9351258,227
158,Chr2,6677611,6686374,6681993,8763
158,Chr3,10503637,10503722,10503679,85
158,Chr4,5716167,5723568,5719867,7401
158,Chr5,9044516,9044787,9044652,271
159,Chr1,678747,678934,678841,187
159,Chr1,18030871,18031216,18031043,345
159,Chr2,9801493,9801728,9801611,235
159,Chr2,18649709,18650758,18650233,1049
159,Chr3,6671611,6672200,6671905,589
159,Chr4,6025903,6027169,6026536,1266
159,Chr4,17633509,17634772,17634141,1263
159,Chr5,8772778,8772993,8772886,215
159,Chr5,19216563,19216599,19216581,36
160,Chr1,12622272,12623115,12622694,843
160,Chr1,13321264,13322087,13321676,823
160,Chr2,18698394,18698713,18698554,319
160,Chr3,10739540,10742318,10740929,2778
160,Chr4,5710119,5710375,5710247,256
160,Chr5,15190371,15190448,15190409,77
161,Chr1,12433284,12434044,12433664,760
161,Chr2,2022892,2023149,2023020,257
161,Chr3,3420259,3420775,3420517,516
161,Chr3,10951558,10951884,10951721,326
161,Chr4,1179800,1179940,1179870,140
161,Chr5,6420271,6420376,6420323,105
161,Chr5,8739898,8740321,8740110,423
161,Chr5,19365466,19365639,19365552,173
161,Chr5,26870208,26870688,26870448,480
162,Chr1,12661317,12661605,12661461,288
162,Chr2,374126,375007,374566,881
162,Chr2,15870448,15870859,15870654,411
162,Chr2,16926404,16930503,16928454,4099
162,Chr3,11725018,11725238,11725128,220
162,Chr4,6025903,6027169,6026536,1266
162,Chr5,8846751,8848670,8847711,1919
162,Chr5,20564207,20630806,20597507,66599
163,Chr1,12516119,12516122,12516121,3
163,Chr1,28599734,28600721,28600228,987
163,Chr2,6802479,6802673,6802576,194
163,Chr4,5370948,5371219,5371084,271
163,Chr5,24274906,24275571,24275238,665
164,Chr1,11276767,11276975,11276871,208
164,Chr1,24252953,24253071,24253012,118
164,Chr1,29485540,29486081,29485810,541
164,Chr2,6354107,6354494,6354301,387
164,Chr2,15112094,15112941,15112518,847
164,Chr3,16411803,16411842,16411823,39
164,Chr4,15417970,15418825,15418398,855
164,Chr5,19179856,19180173,19180014,317
165,Chr1,3890857,3891139,3890998,282
165,Chr1,16921749,16922407,16922078,658
165,Chr2,506941,507152,507047,211
165,Chr2,7527258,7527495,7527376,237
165,Chr2,9920164,9920478,9920321,314
165,Chr4,6901597,6901670,6901633,73
165,Chr5,13655702,13655940,13655821,238
165,Chr5,25034105,25034199,25034152,94
166,Chr1,12940425,12940937,12940681,512
166,Chr1,17133674,17134362,17134018,688
166,Chr3,10232969,10233776,10233373,807
166,Chr4,661855,662108,661981,253
166,Chr5,327930,328312,328121,382
167,Chr1,7147761,7152505,7150133,4744
167,Chr1,7944496,7944545,7944520,49
167,Chr1,19565054,19565752,19565403,698
167,Chr2,19460557,19467282,19463919,6725
167,Chr3,10358453,10358741,10358597,288
167,Chr5,594325,594373,594349,48
167,Chr5,22689938,22690033,22689986,95
168,Chr1,176509,178456,177483,1947
168,Chr1,12451999,12455185,12453592,3186
168,Chr2,2023202,2023986,2023594,784
168,Chr2,15728728,15729865,15729296,1137
168,Chr4,6091502,6091956,6091729,454
168,Chr5,23980093,23980120,23980107,27
168,Chr5,26972403,26972753,26972578,350
169,Chr1,8549246,8549737,8549492,491
169,Chr1,16115282,16115746,16115514,464
169,Chr2,6519568,6520223,6519896,655
169,Chr3,11835057,11835327,11835192,270
169,Chr4,6267524,6268926,6268225,1402
169,Chr4,11799001,11799738,11799369,737
169,Chr5,2102158,2102281,2102220,123
169,Chr5,14010447,14010639,14010543,192
169,Chr5,14933616,14934021,14933818,405
170,Chr2,1136759,1136801,1136780,42
170,Chr4,5447789,5448146,5447967,357
170,Chr5,16622782,16622862,16622822,80
171,Chr1,4857771,4859205,4858488,1434
171,Chr1,16925803,16925911,16925857,108
171,Chr2,2890526,2890823,2890674,297
171,Chr2,18721996,18724754,18723375,2758
171,Chr4,2909414,2909737,2909576,323
171,Chr5,9318013,9318985,9318499,972
172,Chr3,11811148,11811507,11811328,359
172,Chr5,24387584,24387895,24387740,311
173,Chr1,771134,771525,771330,391
173,Chr1,14174359,14329820,14252089,155461
173,Chr1,25429474,25430619,25430046,1145
173,Chr2,345069,345088,345079,19
173,Chr2,16198465,16200123,16199294,1658
173,Chr3,5856622,5857250,5856936,628
173,Chr3,11385884,11385931,11385908,47
173,Chr4,5734101,5734505,5734303,404
173,Chr5,14239651,14240145,14239898,494
173,Chr5,21093297,21093306,21093301,9
174,Chr1,11440075,11440277,11440176,202
174,Chr2,756138,756193,756166,55
174,Chr3,21086940,21087135,21087038,195
174,Chr4,7416625,7417297,7416961,672
174,Chr5,15763083,15763371,15763227,288
175,Chr1,26137099,26137883,26137491,784
175,Chr4,5247294,5247922,5247608,628
175,Chr4,10970039,10970731,10970385,692
175,Chr5,10493969,10494191,10494080,222
175,Chr5,18073354,18073974,18073664,620
176,Chr1,4654541,4690603,4672572,36062
176,Chr1,29381787,29382536,29382161,749
176,Chr3,18366162,18366180,18366171,18
176,Chr4,158249,158556,158403,307
176,Chr4,1021552,1021755,1021654,203
176,Chr4,11879313,11879510,11879411,197
176,Chr4,17952600,17954424,17953512,1824
176,Chr5,7225700,7226239,7225970,539
176,Chr5,14301164,14301858,14301511,694
177,Chr2,12931927,12932982,12932455,1055
177,Chr3,16124619,16124781,16124700,162
177,Chr5,21413701,21414529,21414115,828
178,Chr1,16491809,16491823,16491816,14
178,Chr2,10047053,10047257,10047155,204
178,Chr4,9384712,9384771,9384742,59
178,Chr5,14918600,14919356,14918978,756
178,Chr5,22819566,22821719,22820642,2153
179,Chr1,7348067,7348743,7348405,676
179,Chr1,13118541,13118964,13118753,423
179,Chr1,26527183,26527412,26527297,229
179,Chr2,7058240,7058538,7058389,298
179,Chr3,4745323,4745522,4745423,199
179,Chr3,8688078,8689343,8688710,1265
179,Chr4,9447141,9447457,9447299,316
179,Chr5,23660925,23661391,23661158,466
180,Chr1,1545525,1545726,1545625,201
180,Chr1,17206785,17207060,17206923,275
180,Chr2,874011,874034,874023,23
180,Chr2,6324900,6325833,6325366,933
180,Chr2,15779739,15779894,15779817,155
180,Chr2,19582892,19583487,19583190,595
180,Chr3,17517204,17520838,17519021,3634
180,Chr3,19928426,19929401,19928914,975
180,Chr4,177047,177244,177145,197
180,Chr4,8882807,8883581,8883194,774
180,Chr5,13433528,13433850,13433689,322
180,Chr5,16283818,16284185,16284002,367
180,Chr5,24534724,24535056,24534890,332
181,Chr1,135853,136588,136221,735
181,Chr1,12615139,12615241,12615190,102
181,Chr1,23430129,23430316,23430223,187
181,Chr3,2826107,2826297,2826202,190
181,Chr3,6272917,6273108,6273013,191
181,Chr4,10715369,10715858,10715613,489
181,Chr4,16824511,16825777,16825144,1266
181,Chr5,22502315,22502618,22502467,303
182,Chr1,16644086,16644400,16644243,314
182,Chr4,322410,323341,322876,931
182,Chr4,720369,721033,720701,664
183,Chr1,8919881,8920494,8920187,613
183,Chr2,462521,463008,462765,487
183,Chr3,9008354,9009482,9008918,1128
183,Chr5,1606659,1606857,1606758,198
183,Chr5,18665970,18666555,18666262,585
184,Chr1,9972191,9972762,9972477,571
184,Chr1,20187590,20187656,20187623,66
184,Chr1,26539906,26539975,26539940,69
184,Chr2,505255,505763,505509,508
184,Chr2,19178104,19179687,19178896,1583
184,Chr3,17126162,17126201,17126182,39
184,Chr4,5296223,5296613,5296418,390
184,Chr4,9023719,9024362,9024041,643
184,Chr5,1095202,1095396,1095299,194
185,Chr1,8141793,8142655,8142224,862
185,Chr1,11818812,11819706,11819259,894
185,Chr1,28289613,28290098,28289855,485
185,Chr2,626651,627212,626931,561
185,Chr2,6542833,6543825,6543329,992
185,Chr3,3854392,3855126,3854759,734
185,Chr3,15178660,15178683,15178672,23
185,Chr3,17973298,17976391,17974844,3093
185,Chr5,9046830,9047635,9047232,805
185,Chr5,9197434,9198712,9198073,1278
186,Chr1,8313113,8316048,8314581,2935
186,Chr1,16132382,16132479,16132430,97
186,Chr2,427947,427961,427954,14
186,Chr2,2256804,2258623,2257714,1819
186,Chr2,12771139,12771680,12771409,541
186,Chr3,5316677,5316811,5316744,134
186,Chr3,8983006,8983579,8983292,573
186,Chr3,17520025,17520838,17520431,813
186,Chr3,21136710,21136806,21136758,96
186,Chr4,5152840,5153012,5152926,172
186,Chr5,8333495,8334099,8333797,604
186,Chr5,21302714,21302940,21302827,226
187,Chr1,9500553,9501125,9500839,572
187,Chr1,14329778,14329820,14329799,42
187,Chr2,5934464,5935892,5935178,1428
187,Chr3,6739822,6740345,6740084,523
187,Chr3,16615976,16616415,16616196,439
187,Chr5,10428989,10430190,10429589,1201
188,Chr1,16472407,16472503,16472455,96
188,Chr2,6849191,6849856,6849523,665
188,Chr3,11529355,11529905,11529630,550
188,Chr4,7283154,7283757,7283456,603
188,Chr5,9465077,9469794,9467435,4717
189,Chr1,11475604,11475673,11475638,69
189,Chr1,29747144,29747345,29747244,201
189,Chr2,1362686,1363031,1362858,345
189,Chr2,15153989,15154598,15154293,609
189,Chr3,16284716,16284990,16284853,274
189,Chr3,22947968,22948285,22948126,317
189,Chr4,1380030,1380512,1380271,482
189,Chr5,13937574,13937717,13937646,143
189,Chr5,21611277,21612533,21611905,1256
