lib,chrs,start,stop,cos,width
88,Chr2,18784874,18786257,18785566,1383
88,Chr3,1224954,1225077,1225016,123
88,Chr4,5458171,5458722,5458447,551
88,Chr4,9753112,9753127,9753120,15
88,Chr5,18395178,18395519,18395348,341
89,Chr1,9508835,9509214,9509025,379
89,Chr1,13052023,13054815,13053419,2792
89,Chr1,29760103,29760301,29760202,198
89,Chr2,2317100,2317341,2317220,241
89,Chr2,6917861,6918204,6918033,343
89,Chr4,5194676,5194782,5194729,106
89,Chr4,17302391,17303775,17303083,1384
89,Chr5,16859157,16859277,16859217,120
89,Chr5,18371578,18372212,18371895,634
90,Chr1,37388,38554,37971,1166
90,Chr1,16923035,16923139,16923087,104
90,Chr1,17618203,17618526,17618365,323
90,Chr2,9969883,9972887,9971385,3004
90,Chr2,15851250,15851770,15851510,520
90,Chr3,8687517,8687570,8687543,53
90,Chr3,16578425,16578910,16578667,485
90,Chr3,21142068,21142283,21142176,215
90,Chr4,15543725,15544219,15543972,494
90,Chr5,943871,944253,944062,382
90,Chr5,16166110,16166415,16166262,305
91,Chr2,5004922,5005611,5005266,689
91,Chr2,9821884,9822898,9822391,1014
91,Chr3,7360749,7361103,7360926,354
91,Chr5,6388460,6389163,6388812,703
92,Chr1,129841,135853,132847,6012
92,Chr1,7825633,7825938,7825785,305
92,Chr1,17304485,17305007,17304746,522
92,Chr3,4729908,4729910,4729909,2
92,Chr3,23287174,23288099,23287636,925
92,Chr4,833189,833271,833230,82
92,Chr4,11437456,11438483,11437970,1027
92,Chr5,5628097,5628176,5628137,79
92,Chr5,16388291,16388420,16388355,129
92,Chr5,21288450,21288933,21288692,483
93,Chr1,12875369,12877235,12876302,1866
93,Chr1,19610162,19610528,19610345,366
93,Chr1,26451916,26452275,26452096,359
93,Chr3,7859674,7864199,7861936,4525
93,Chr3,19596797,19597575,19597186,778
93,Chr3,22639524,22639536,22639530,12
93,Chr4,7493969,7494051,7494010,82
93,Chr5,9855149,9855343,9855246,194
94,Chr1,7787490,7787547,7787518,57
94,Chr1,13140606,13140907,13140756,301
94,Chr1,29424619,29424670,29424645,51
94,Chr2,6215552,6218007,6216780,2455
94,Chr2,12437275,12437361,12437318,86
94,Chr3,594003,596292,595147,2289
94,Chr4,5601460,5602025,5601742,565
94,Chr4,18118131,18118306,18118219,175
94,Chr5,9934915,9935039,9934977,124
94,Chr5,10486083,10486315,10486199,232
94,Chr5,26366757,26367407,26367082,650
95,Chr1,850465,858097,854281,7632
95,Chr1,11215437,11215819,11215628,382
95,Chr1,16137741,16137863,16137802,122
95,Chr3,212569,215392,213981,2823
95,Chr3,8126183,8126204,8126193,21
95,Chr3,8891293,8891532,8891413,239
95,Chr4,5835699,5836400,5836049,701
95,Chr5,9390726,9391576,9391151,850
95,Chr5,24737317,24737424,24737371,107
96,Chr3,1172014,1172453,1172234,439
96,Chr4,9031906,9032144,9032025,238
96,Chr5,9529032,9529135,9529084,103
97,Chr1,8345334,8346100,8345717,766
97,Chr1,16642993,16643196,16643095,203
97,Chr3,1051451,1054190,1052821,2739
97,Chr3,18205185,18205256,18205221,71
97,Chr4,10267420,10267666,10267543,246
98,Chr1,1282314,1382716,1332515,100402
98,Chr4,6288204,6288346,6288275,142
98,Chr5,3796886,3796944,3796915,58
98,Chr5,18224348,18225758,18225053,1410
98,Chr5,22608277,22608688,22608483,411
99,Chr1,1541172,1543645,1542408,2473
99,Chr1,29430281,29431228,29430755,947
99,Chr2,4523770,4523887,4523828,117
99,Chr3,10892890,10893006,10892948,116
99,Chr5,10151226,10151348,10151287,122
100,Chr1,12653793,12653934,12653863,141
100,Chr5,21244874,21250196,21247535,5322
100,Chr5,26494609,26494714,26494661,105
101,Chr1,26077198,26077726,26077462,528
101,Chr2,2269145,2269335,2269240,190
101,Chr2,7085413,7086375,7085894,962
101,Chr3,23196027,23206267,23201147,10240
101,Chr4,10329541,10329736,10329639,195
101,Chr5,7249111,7250880,7249995,1769
101,Chr5,8983732,8984521,8984126,789
101,Chr5,26277578,26277706,26277642,128
102,Chr1,14162080,14162352,14162216,272
102,Chr1,26797414,26797677,26797546,263
102,Chr2,811008,811441,811224,433
102,Chr2,16460198,16460884,16460541,686
102,Chr3,5964431,5965623,5965027,1192
102,Chr4,6403954,6406936,6405445,2982
102,Chr4,11549411,11550179,11549795,768
103,Chr1,2677853,2679553,2678703,1700
103,Chr1,7744076,7744098,7744087,22
103,Chr1,22792966,22793471,22793218,505
103,Chr2,16360232,16360541,16360386,309
103,Chr2,18338515,18338888,18338701,373
103,Chr3,160937,161576,161257,639
103,Chr3,7136658,7137203,7136930,545
103,Chr3,18023201,18023649,18023425,448
103,Chr5,7222844,7223513,7223178,669
103,Chr5,19581206,19582815,19582010,1609
104,Chr1,17248675,17248764,17248719,89
104,Chr3,3290911,3308301,3299606,17390
104,Chr3,17103550,17104053,17103802,503
104,Chr4,9097350,9098324,9097837,974
104,Chr5,2003007,2003428,2003217,421
104,Chr5,25428093,25429186,25428639,1093
105,Chr1,5196666,5197555,5197110,889
105,Chr1,16141442,16141475,16141458,33
105,Chr1,17224184,17224660,17224422,476
105,Chr3,3170602,3170642,3170622,40
105,Chr4,737506,737619,737562,113
105,Chr5,800479,800617,800548,138
105,Chr5,22388614,22388774,22388694,160
106,Chr1,3589889,3592074,3590981,2185
106,Chr1,17804955,17806487,17805721,1532
106,Chr1,24643347,24643433,24643390,86
106,Chr3,9494761,9494813,9494787,52
106,Chr3,11530816,11531209,11531012,393
106,Chr5,7269581,7269856,7269719,275
107,Chr1,13281154,13281248,13281201,94
107,Chr1,17269997,17270074,17270035,77
107,Chr2,6689371,6690012,6689691,641
107,Chr3,6250651,6250949,6250800,298
107,Chr4,7272687,7274195,7273441,1508
107,Chr5,769470,769592,769531,122
108,Chr1,7495655,7495657,7495656,2
108,Chr2,11967217,11968803,11968010,1586
108,Chr3,9493582,9493752,9493667,170
108,Chr4,851262,852842,852052,1580
108,Chr4,15938582,15941184,15939883,2602
108,Chr5,5437006,5437808,5437407,802
108,Chr5,9469794,9470495,9470144,701
108,Chr5,26763997,26764042,26764019,45
109,Chr1,6966310,6967202,6966756,892
109,Chr1,27642926,27643450,27643188,524
109,Chr2,9247382,9248719,9248050,1337
109,Chr3,5897068,5897592,5897330,524
109,Chr3,11745643,11745684,11745663,41
109,Chr3,19619731,19619931,19619831,200
109,Chr4,17815496,17817833,17816664,2337
109,Chr5,9005994,9006398,9006196,404
109,Chr5,19541186,19541250,19541218,64
109,Chr5,26814639,26815167,26814903,528
110,Chr1,4921643,4921688,4921665,45
110,Chr1,24253371,24253610,24253491,239
110,Chr2,6211598,6212391,6211994,793
110,Chr3,10336470,10336923,10336696,453
110,Chr4,147422,148872,148147,1450
110,Chr4,17818243,17818852,17818547,609
110,Chr5,7686555,7686815,7686685,260
111,Chr1,26076550,26076698,26076624,148
111,Chr2,10175900,10176240,10176070,340
111,Chr2,12359227,12361056,12360141,1829
111,Chr4,1339830,1340272,1340051,442
111,Chr5,18158410,18158658,18158534,248
111,Chr5,21579858,21580064,21579961,206
112,Chr1,10355353,10355364,10355359,11
112,Chr1,20160366,20160641,20160504,275
112,Chr2,9483414,9483749,9483582,335
112,Chr2,13871985,13872371,13872178,386
112,Chr3,8042616,8042694,8042655,78
112,Chr4,7054892,7055638,7055265,746
112,Chr5,9261195,9268197,9264696,7002
112,Chr5,14533319,14534026,14533673,707
112,Chr5,21957838,21958471,21958154,633
112,Chr5,21998392,21998631,21998512,239
113,Chr1,22924011,22924144,22924077,133
113,Chr2,6827509,6833577,6830543,6068
113,Chr2,8550136,8551940,8551038,1804
113,Chr4,526374,526673,526524,299
113,Chr4,11520955,11521774,11521365,819
113,Chr4,18314297,18314808,18314553,511
113,Chr5,754787,756827,755807,2040
113,Chr5,17562144,17565986,17564065,3842
113,Chr5,18932190,18932633,18932412,443
114,Chr1,4685536,4690603,4688070,5067
114,Chr2,11297529,11297777,11297653,248
114,Chr3,15940322,15940601,15940462,279
114,Chr3,16567201,16567671,16567436,470
114,Chr4,10223895,10224002,10223949,107
114,Chr5,16616346,16617111,16616728,765
115,Chr1,364128,371972,368050,7844
115,Chr1,4943495,4943754,4943625,259
115,Chr1,6209605,6211828,6210717,2223
115,Chr1,16713951,16714573,16714262,622
115,Chr1,20110365,20135630,20122997,25265
115,Chr2,175195,175875,175535,680
115,Chr2,11599507,11600232,11599869,725
115,Chr3,5060112,5061066,5060589,954
115,Chr3,14783476,14784108,14783792,632
115,Chr4,17598529,17599850,17599189,1321
115,Chr5,8794038,8794544,8794291,506
115,Chr5,19651105,19651392,19651249,287
116,Chr1,570864,571284,571074,420
116,Chr1,16132256,16132382,16132319,126
116,Chr1,28504480,28504651,28504566,171
116,Chr2,5053030,5053042,5053036,12
116,Chr3,10652330,10652899,10652614,569
116,Chr3,20776365,20777990,20777177,1625
116,Chr4,6821435,6821927,6821681,492
116,Chr4,6929713,6931668,6930691,1955
116,Chr5,5847298,5847536,5847417,238
116,Chr5,18017386,18017610,18017498,224
117,Chr1,12495134,12495476,12495305,342
117,Chr2,4523887,4525145,4524516,1258
117,Chr3,1862472,1862938,1862705,466
117,Chr3,5829997,5830132,5830065,135
117,Chr3,18464572,18464772,18464672,200
117,Chr4,11908168,11908283,11908226,115
117,Chr5,15910487,15911076,15910781,589
117,Chr5,26111109,26111430,26111269,321
118,Chr1,24940859,24947124,24943991,6265
118,Chr2,8490785,8491343,8491064,558
118,Chr2,15135050,15135288,15135169,238
118,Chr3,9315074,9315521,9315298,447
118,Chr3,11029939,11031437,11030688,1498
118,Chr4,408246,408274,408260,28
118,Chr5,9106725,9107720,9107223,995
119,Chr1,8405137,8418107,8411622,12970
119,Chr1,11663687,11664818,11664253,1131
119,Chr1,29463834,29463934,29463884,100
119,Chr2,469464,469938,469701,474
119,Chr2,10143201,10143552,10143377,351
119,Chr3,15825726,15826004,15825865,278
119,Chr4,9784257,9785271,9784764,1014
119,Chr5,15208034,15210352,15209193,2318
120,Chr2,497139,497616,497377,477
120,Chr2,19252624,19255517,19254070,2893
120,Chr3,18709125,18709139,18709132,14
120,Chr4,8472145,8472215,8472180,70
120,Chr4,13466675,13468469,13467572,1794
120,Chr5,18697045,18697833,18697439,788
121,Chr1,24804824,24805052,24804938,228
121,Chr2,6354107,6354494,6354301,387
121,Chr3,109363,110600,109981,1237
121,Chr3,2441096,2441405,2441250,309
121,Chr3,16886171,16886429,16886300,258
121,Chr4,6159843,6159939,6159891,96
121,Chr5,8808103,8808275,8808189,172
122,Chr1,8918762,8919721,8919242,959
122,Chr2,1124775,1124985,1124880,210
122,Chr2,18488769,18490022,18489395,1253
122,Chr3,11745838,11746300,11746069,462
122,Chr4,12430880,12431009,12430944,129
122,Chr5,1029389,1029468,1029429,79
122,Chr5,18080784,18080941,18080862,157
123,Chr1,16273932,16274064,16273998,132
123,Chr1,25661522,25661728,25661625,206
123,Chr2,13781008,13781317,13781162,309
123,Chr3,11105559,11105718,11105639,159
123,Chr3,16431598,16434127,16432862,2529
123,Chr5,380239,381294,380767,1055
123,Chr5,21075331,21077386,21076359,2055
123,Chr5,26298570,26298764,26298667,194
124,Chr1,28988832,28989234,28989033,402
124,Chr2,9940087,9940285,9940186,198
124,Chr2,12775373,12775701,12775537,328
124,Chr3,18832741,18832793,18832767,52
124,Chr4,1429414,1431285,1430350,1871
124,Chr4,6396193,6396224,6396209,31
124,Chr4,17599850,17601372,17600611,1522
124,Chr5,23979477,23979604,23979541,127
125,Chr1,1967163,1968407,1967785,1244
125,Chr1,9883359,9883839,9883599,480
125,Chr1,23086927,23087532,23087229,605
125,Chr1,29703237,29703723,29703480,486
125,Chr2,13302150,13302244,13302197,94
125,Chr3,11189597,11192987,11191292,3390
125,Chr4,5700222,5700794,5700508,572
125,Chr4,7636775,7636799,7636787,24
126,Chr1,10676632,10676851,10676742,219
126,Chr1,17208103,17208720,17208411,617
126,Chr2,1062584,1062798,1062691,214
126,Chr3,7599003,7599106,7599055,103
126,Chr4,5300356,5300575,5300466,219
126,Chr4,17676308,17676844,17676576,536
126,Chr5,1076546,1077145,1076846,599
126,Chr5,15739291,15739356,15739323,65
126,Chr5,23742256,23742381,23742318,125
127,Chr1,5872559,5873765,5873162,1206
127,Chr1,23144579,23146331,23145455,1752
127,Chr1,26231824,26231980,26231902,156
127,Chr2,513391,513820,513605,429
127,Chr3,15905954,15906145,15906050,191
127,Chr4,7423999,7424889,7424444,890
127,Chr4,17321497,17321928,17321713,431
127,Chr5,17654887,17656754,17655821,1867
127,Chr5,26628339,26629387,26628863,1048
128,Chr1,3059730,3060954,3060342,1224
128,Chr1,17351406,17351693,17351550,287
128,Chr3,9315521,9316394,9315957,873
128,Chr3,15987619,15988017,15987818,398
128,Chr4,9932214,9932287,9932250,73
128,Chr4,11350989,11351704,11351347,715
128,Chr5,18902228,18902337,18902282,109
129,Chr1,785448,797322,791385,11874
129,Chr1,7310172,7310486,7310329,314
129,Chr1,19204168,19204379,19204274,211
129,Chr2,1076546,1076836,1076691,290
129,Chr2,15784215,15784809,15784512,594
129,Chr3,3591390,3591474,3591432,84
129,Chr3,5556858,5557685,5557272,827
129,Chr3,18229789,18230565,18230177,776
129,Chr3,20912303,20912877,20912590,574
129,Chr5,16797607,16797985,16797796,378
130,Chr1,13030531,13030566,13030549,35
130,Chr1,24840811,24843579,24842195,2768
130,Chr2,809661,810356,810009,695
130,Chr3,17948924,17949014,17948969,90
130,Chr5,14090121,14090348,14090235,227
130,Chr5,17096790,17097537,17097164,747
131,Chr2,12413768,12413811,12413790,43
131,Chr3,4833045,4838356,4835701,5311
131,Chr3,7693826,7693904,7693865,78
131,Chr4,1221048,1221378,1221213,330
131,Chr5,8733909,8735564,8734737,1655
131,Chr5,25701026,25701960,25701493,934
132,Chr1,22518583,22518761,22518672,178
132,Chr2,13295871,13296439,13296155,568
132,Chr3,9843371,9843786,9843579,415
132,Chr4,8944561,8944585,8944573,24
132,Chr5,2193324,2193651,2193488,327
132,Chr5,7524260,7525118,7524689,858
132,Chr5,17880308,17880654,17880481,346
133,Chr1,4767860,4768155,4768008,295
133,Chr1,16800944,16801304,16801124,360
133,Chr2,7269188,7274728,7271958,5540
133,Chr3,7614086,7615338,7614712,1252
133,Chr3,10321553,10321726,10321639,173
133,Chr4,6520916,6521776,6521346,860
133,Chr4,7579188,7579582,7579385,394
133,Chr5,8287903,8288452,8288177,549
133,Chr5,17473604,17474632,17474118,1028
134,Chr1,11013980,11014923,11014452,943
134,Chr1,29405034,29406152,29405593,1118
134,Chr2,8372138,8372518,8372328,380
134,Chr2,9693360,9693808,9693584,448
134,Chr3,16234858,16238459,16236658,3601
134,Chr5,15246981,15247138,15247059,157
135,Chr3,15905195,15905954,15905575,759
135,Chr4,10152749,10154799,10153774,2050
135,Chr5,608005,608113,608059,108
135,Chr5,9171727,9171899,9171813,172
136,Chr1,22173580,22173977,22173778,397
136,Chr2,5910631,5917423,5914027,6792
136,Chr3,7286716,7286991,7286854,275
136,Chr5,5904838,5905257,5905048,419
137,Chr1,29235059,29235317,29235188,258
137,Chr2,6242269,6242419,6242344,150
137,Chr2,10610058,10610624,10610341,566
137,Chr3,10796880,10796928,10796904,48
137,Chr4,790184,791303,790744,1119
137,Chr4,5169834,5170173,5170004,339
137,Chr5,10451916,10452140,10452028,224
137,Chr5,23377986,23378213,23378100,227
137,Chr5,24550662,24554495,24552578,3833
138,Chr1,13141603,13141717,13141660,114
138,Chr2,1032412,1032498,1032455,86
138,Chr2,13746997,13747169,13747083,172
138,Chr3,653545,654195,653870,650
138,Chr4,6486554,6487875,6487214,1321
138,Chr5,9808919,9808927,9808923,8
138,Chr5,26111109,26111430,26111269,321
139,Chr1,8028161,8029855,8029008,1694
139,Chr2,17770973,17776171,17773572,5198
139,Chr4,6886519,6891942,6889231,5423
139,Chr4,18519547,18521001,18520274,1454
139,Chr5,9427383,9428086,9427735,703
139,Chr5,17289444,17289600,17289522,156
140,Chr1,25666208,25666879,25666544,671
140,Chr3,7866523,7866577,7866550,54
141,Chr2,16824123,16824209,16824166,86
141,Chr3,9835667,9836293,9835980,626
141,Chr3,11905374,11905672,11905523,298
141,Chr4,5636103,5636133,5636118,30
141,Chr5,177248,178351,177800,1103
142,Chr1,9143891,9144942,9144417,1051
142,Chr1,12132124,12132135,12132130,11
142,Chr1,29993180,29994488,29993834,1308
142,Chr2,116877,117382,117129,505
142,Chr2,645527,645838,645683,311
142,Chr3,11467059,11467627,11467343,568
142,Chr4,7775601,7780733,7778167,5132
142,Chr5,8415352,8415686,8415519,334
143,Chr1,28150525,28151571,28151048,1046
143,Chr2,397738,398681,398210,943
143,Chr2,17887845,17889159,17888502,1314
143,Chr5,5387519,5388277,5387898,758
143,Chr5,15863472,15863563,15863518,91
143,Chr5,21840571,21840825,21840698,254
144,Chr1,1529028,1529081,1529054,53
144,Chr1,3198701,3201679,3200190,2978
144,Chr2,11336006,11337771,11336888,1765
144,Chr3,22650981,22651918,22651449,937
144,Chr4,9879375,9882331,9880853,2956
144,Chr5,19159862,19160029,19159946,167
145,Chr1,6527066,6527447,6527256,381
145,Chr1,19821699,19822074,19821887,375
145,Chr2,100082,100349,100216,267
145,Chr2,9885992,9886588,9886290,596
145,Chr3,9718105,9718566,9718335,461
145,Chr3,10950822,10951558,10951190,736
145,Chr4,10037556,10037849,10037702,293
145,Chr5,7777603,7777767,7777685,164
145,Chr5,21202372,21204352,21203362,1980
146,Chr1,21744276,21849617,21796946,105341
146,Chr2,482418,482493,482456,75
146,Chr3,10355994,10356006,10356000,12
146,Chr4,735453,736727,736090,1274
146,Chr4,7529311,7529362,7529337,51
146,Chr4,12467099,12469138,12468119,2039
146,Chr5,6751559,6752061,6751810,502
146,Chr5,23851215,23851485,23851350,270
146,Chr5,26904251,26904414,26904333,163
147,Chr2,7875606,7876129,7875868,523
147,Chr3,8109014,8109340,8109177,326
147,Chr4,5738724,5738869,5738796,145
147,Chr4,14945003,14946949,14945976,1946
147,Chr5,14125254,14126345,14125800,1091
148,Chr1,19690184,19694584,19692384,4400
148,Chr2,1142251,1142371,1142311,120
148,Chr2,1492260,1492430,1492345,170
148,Chr2,19012554,19013031,19012792,477
148,Chr3,11299385,11299502,11299443,117
148,Chr4,10156380,10156474,10156427,94
148,Chr5,879964,880193,880078,229
148,Chr5,9966676,9967257,9966966,581
149,Chr1,1658912,1659344,1659128,432
149,Chr1,19689774,19690184,19689979,410
149,Chr1,24687117,24687622,24687369,505
149,Chr2,908251,908464,908357,213
149,Chr2,16725992,16726441,16726216,449
149,Chr3,5897602,5897647,5897624,45
149,Chr3,9837747,9837876,9837811,129
149,Chr4,6112892,6112945,6112918,53
149,Chr5,7890155,7890474,7890315,319
149,Chr5,15317553,15317699,15317626,146
149,Chr5,24670345,24670548,24670447,203
150,Chr1,8045449,8046238,8045843,789
150,Chr1,16473766,16474232,16473999,466
150,Chr1,25560206,25560834,25560520,628
150,Chr2,7458237,7462646,7460441,4409
150,Chr2,12477361,12477489,12477425,128
150,Chr3,8604722,8604766,8604744,44
150,Chr4,403483,404455,403969,972
150,Chr4,7370740,7371165,7370952,425
150,Chr4,15860463,15861245,15860854,782
150,Chr5,15866828,15866952,15866890,124
151,Chr1,12253849,12253995,12253922,146
151,Chr1,19601624,19601837,19601730,213
151,Chr1,23288754,23289340,23289047,586
151,Chr2,4523887,4525145,4524516,1258
151,Chr2,15640564,15640586,15640575,22
151,Chr3,7214361,7214472,7214417,111
151,Chr4,11033208,11033299,11033254,91
151,Chr5,22605223,22605307,22605265,84
152,Chr1,7856169,7856244,7856207,75
152,Chr2,10030619,10030649,10030634,30
152,Chr2,16497605,16498057,16497831,452
152,Chr2,17665296,17667049,17666172,1753
152,Chr3,15674945,15675382,15675163,437
152,Chr3,16932996,16933335,16933166,339
152,Chr4,15071954,15072086,15072020,132
152,Chr5,1150733,1150843,1150788,110
152,Chr5,22257797,22258455,22258126,658
152,Chr5,25613136,25615044,25614090,1908
153,Chr1,210850,266254,238552,55404
153,Chr1,10581520,10581811,10581666,291
153,Chr1,23757797,23757852,23757825,55
153,Chr2,5835710,5835811,5835760,101
153,Chr3,18372422,18373264,18372843,842
153,Chr3,23089553,23089841,23089697,288
153,Chr5,388801,389920,389361,1119
153,Chr5,26639775,26642849,26641312,3074
154,Chr1,4131615,4133018,4132317,1403
154,Chr1,12527725,12527763,12527744,38
154,Chr1,16471791,16471958,16471875,167
154,Chr1,24658814,24659406,24659110,592
154,Chr2,7122263,7122829,7122546,566
154,Chr3,6678191,6680689,6679440,2498
154,Chr3,18301454,18302582,18302018,1128
154,Chr4,395701,395710,395705,9
154,Chr4,17736287,17736321,17736304,34
154,Chr5,9965191,9966263,9965727,1072
154,Chr5,13955355,13955358,13955357,3
154,Chr5,26211992,26213207,26212600,1215
155,Chr1,785252,785394,785323,142
155,Chr1,12366506,12367023,12366764,517
155,Chr1,16132859,16133182,16133021,323
155,Chr3,9690405,9690920,9690663,515
155,Chr3,17597940,17598823,17598382,883
155,Chr4,9344064,9346225,9345144,2161
155,Chr5,524328,524457,524392,129
155,Chr5,9310156,9310427,9310292,271
156,Chr1,16921450,16921749,16921600,299
156,Chr2,2024893,2066807,2045850,41914
156,Chr3,17706064,17706440,17706252,376
156,Chr4,6028226,6028287,6028256,61
156,Chr4,7441236,7441461,7441348,225
156,Chr5,16054725,16054942,16054833,217
157,Chr1,16688752,16689472,16689112,720
157,Chr1,25454201,25454251,25454226,50
157,Chr2,13299823,13300118,13299971,295
157,Chr3,8617879,8618809,8618344,930
157,Chr3,20565761,20565899,20565830,138
157,Chr4,5724993,5725089,5725041,96
157,Chr4,8292533,8292596,8292565,63
157,Chr4,18165970,18166636,18166303,666
157,Chr5,6832539,6832755,6832647,216
157,Chr5,19185323,19186246,19185785,923
158,Chr1,16133417,16133722,16133569,305
158,Chr1,20839073,20839298,20839185,225
158,Chr2,6279518,6282560,6281039,3042
158,Chr2,10271320,10271383,10271352,63
158,Chr3,8157852,8157975,8157914,123
158,Chr4,5190143,5190180,5190161,37
158,Chr5,3188232,3188283,3188258,51
158,Chr5,9424273,9424671,9424472,398
159,Chr1,1173194,1173253,1173224,59
159,Chr1,16887978,16888167,16888072,189
159,Chr2,9977524,9977763,9977644,239
159,Chr3,16203799,16219172,16211485,15373
159,Chr4,10866584,10866740,10866662,156
159,Chr4,12258592,12258966,12258779,374
160,Chr1,5789314,5790007,5789660,693
160,Chr2,10365867,10367122,10366495,1255
160,Chr3,8982179,8982921,8982550,742
160,Chr3,17889133,17889326,17889229,193
160,Chr4,8301898,8305925,8303912,4027
160,Chr5,10185234,10185520,10185377,286
160,Chr5,18020146,18021012,18020579,866
160,Chr5,25626384,25631376,25628880,4992
161,Chr1,17294596,17294852,17294724,256
161,Chr2,633142,633563,633352,421
161,Chr2,19023087,19044487,19033787,21400
161,Chr4,918082,918393,918238,311
161,Chr4,16377676,16377843,16377760,167
162,Chr1,20399593,20402511,20401052,2918
162,Chr2,8098266,8098399,8098332,133
162,Chr3,4810169,4811682,4810925,1513
162,Chr3,14751059,14751737,14751398,678
162,Chr4,16895202,16895571,16895386,369
162,Chr5,5304846,5304861,5304854,15
162,Chr5,8147606,8147795,8147700,189
162,Chr5,25035669,25036433,25036051,764
163,Chr1,610189,612351,611270,2162
163,Chr1,24853447,24853481,24853464,34
163,Chr1,28013331,28016026,28014679,2695
163,Chr2,10674428,10674684,10674556,256
163,Chr3,9984227,9985049,9984638,822
163,Chr3,15333154,15333837,15333496,683
163,Chr4,7196106,7196919,7196512,813
163,Chr4,17673719,17676844,17675281,3125
163,Chr5,14557299,14557502,14557401,203
164,Chr1,22184431,22184700,22184565,269
164,Chr2,608355,608848,608601,493
164,Chr2,16149854,16149892,16149873,38
164,Chr3,1351276,1351507,1351392,231
164,Chr4,6100626,6102033,6101330,1407
164,Chr5,21443158,21443726,21443442,568
165,Chr1,8346898,8347702,8347300,804
165,Chr1,8393447,8393795,8393621,348
165,Chr1,23397252,23398189,23397720,937
165,Chr3,16253247,16263291,16258269,10044
165,Chr4,5299360,5299432,5299396,72
165,Chr4,17537332,17537566,17537449,234
165,Chr5,17866758,17866851,17866804,93
166,Chr1,3570857,3571177,3571017,320
166,Chr1,12482645,12482689,12482667,44
166,Chr1,24002197,24002500,24002349,303
166,Chr2,1024403,1024683,1024543,280
166,Chr2,10055575,10056631,10056103,1056
166,Chr2,16901611,16901926,16901769,315
166,Chr3,20675566,20675922,20675744,356
166,Chr4,13973705,13973951,13973828,246
167,Chr1,26595033,26595472,26595253,439
167,Chr2,5832998,5834065,5833532,1067
167,Chr3,10739540,10742318,10740929,2778
167,Chr4,5636482,5636677,5636580,195
168,Chr3,18892226,18892450,18892338,224
168,Chr4,746793,747211,747002,418
168,Chr4,5248148,5248855,5248502,707
168,Chr4,17730098,17733478,17731788,3380
168,Chr5,17713204,17713670,17713437,466
168,Chr5,18735684,18736948,18736316,1264
169,Chr1,528348,549671,539010,21323
169,Chr1,28691673,28707111,28699392,15438
169,Chr2,13191209,13191584,13191397,375
169,Chr4,140135,140430,140283,295
169,Chr5,13903484,13903860,13903672,376
169,Chr5,15019478,15019865,15019672,387
170,Chr2,9589746,9590293,9590020,547
170,Chr2,19318955,19319049,19319002,94
170,Chr3,5634449,5634785,5634617,336
170,Chr3,10175490,10175827,10175658,337
170,Chr4,1095856,1096446,1096151,590
170,Chr4,6100626,6102033,6101330,1407
170,Chr5,10373696,10378246,10375971,4550
170,Chr5,26350424,26350663,26350544,239
171,Chr1,4233508,4233888,4233698,380
171,Chr1,27071132,27071166,27071149,34
171,Chr1,28043186,28044005,28043596,819
171,Chr3,8282126,8282562,8282344,436
171,Chr3,18877176,18878126,18877651,950
171,Chr4,6048505,6048753,6048629,248
171,Chr4,17337998,17338082,17338040,84
171,Chr5,14533319,14534441,14533880,1122
171,Chr5,20996092,20996775,20996434,683
171,Chr5,26243623,26243657,26243640,34
172,Chr1,8393795,8393960,8393877,165
172,Chr1,23857717,23857869,23857793,152
172,Chr2,9214493,9214877,9214685,384
172,Chr3,17537964,17538319,17538142,355
172,Chr3,18541417,18541952,18541685,535
172,Chr4,6287728,6288204,6287966,476
172,Chr4,15997999,15998990,15998495,991
172,Chr5,18761643,18761644,18761643,1
173,Chr1,11389731,11390113,11389922,382
173,Chr1,20488311,20488755,20488533,444
173,Chr4,10142152,10143188,10142670,1036
173,Chr4,12858746,12860195,12859470,1449
173,Chr5,15711277,15711508,15711393,231
173,Chr5,16944797,16945469,16945133,672
174,Chr1,11389731,11390113,11389922,382
174,Chr2,767114,767974,767544,860
174,Chr3,6621619,6627542,6624581,5923
174,Chr3,22400453,22401890,22401171,1437
174,Chr5,13660855,13660882,13660869,27
174,Chr5,19030507,19031054,19030781,547
175,Chr1,8205969,8206096,8206033,127
175,Chr2,407596,409105,408350,1509
175,Chr2,17614792,17615400,17615096,608
175,Chr3,2008550,2008957,2008754,407
175,Chr4,8571501,8571608,8571555,107
175,Chr5,8194352,8194483,8194418,131
175,Chr5,15625383,15626318,15625851,935
176,Chr1,17997232,17997307,17997270,75
176,Chr2,19259712,19260777,19260244,1065
176,Chr3,2390461,2392446,2391453,1985
176,Chr3,16566607,16566849,16566728,242
176,Chr4,7717612,7717804,7717708,192
176,Chr5,10240352,10240442,10240397,90
177,Chr1,12709448,12709516,12709482,68
177,Chr1,17693617,17695111,17694364,1494
177,Chr2,17819388,17821308,17820348,1920
177,Chr3,4776017,4776041,4776029,24
178,Chr1,17293150,17293423,17293286,273
178,Chr1,26269074,26270502,26269788,1428
178,Chr2,9808696,9809616,9809156,920
178,Chr2,13018058,13018475,13018266,417
178,Chr3,15700406,15705634,15703020,5228
178,Chr3,23280934,23281157,23281046,223
178,Chr4,5739933,5740385,5740159,452
