lib	chr	start	end	cos	width
61	1	28476821	28477388	28477105	567
61	2	9002083	9002252	9002167	169
61	2	11857425	11859173	11858299	1748
61	2	12561136	12561398	12561267	262
61	2	14473340	14473371	14473356	31
61	4	7274383	7274601	7274492	218
61	4	8473704	8474301	8474002	597
61	5	2095473	2095782	2095627	309
61	5	2825460	2831387	2828424	5927
61	5	3327129	3329363	3328246	2234
61	5	4372126	4373886	4373006	1760
61	5	4873353	4873794	4873573	441
61	5	5894225	5894478	5894351	253
61	5	15880505	15880667	15880586	162
61	5	16935128	16935210	16935169	82
62	1	850465	858097	854281	7632
62	1	2101854	2104074	2102964	2220
62	1	2852039	3823823	3337931	971784
62	1	6869116	6869843	6869480	727
62	1	7600207	7602632	7601419	2425
62	1	8384601	8385017	8384809	416
62	1	19221661	19225631	19223646	3970
62	1	20235496	20236696	20236096	1200
62	1	24122959	24123720	24123339	761
62	1	26661370	26662496	26661933	1126
62	1	27164438	27165985	27165212	1547
62	3	5789712	5791783	5790748	2071
62	3	6529843	6529863	6529853	20
62	3	7540785	22189811	14865298	14649026
62	3	22882080	22886784	22884432	4704
62	3	23428713	23429626	23429169	913
62	4	6426007	6426017	6426012	10
62	4	9118054	9118995	9118524	941
62	4	10712671	13914096	12313383	3201425
62	4	14357462	14359020	14358241	1558
62	4	17194742	17195157	17194950	415
62	5	5409576	5411141	5410358	1565
62	5	23333212	23333356	23333284	144
63	1	2404671	2405370	2405021	699
63	1	6015934	6017009	6016472	1075
63	1	8172229	10036211	9104220	1863982
63	1	19661719	19663215	19662467	1496
63	1	27336476	27336679	27336578	203
63	2	11598794	11599507	11599150	713
63	2	15828249	15829243	15828746	994
63	3	80201	80465	80333	264
63	3	1164681	1164903	1164792	222
63	3	4995187	6265951	5630569	1270764
63	3	8574909	8576243	8575576	1334
63	3	18471530	18473622	18472576	2092
64	1	560551	562860	561705	2309
64	1	1737485	1739832	1738659	2347
64	1	6643979	6645247	6644613	1268
64	1	7040667	7041074	7040871	407
64	3	15183284	15183851	15183568	567
64	3	18172911	18175271	18174091	2360
64	5	7915857	7916186	7916021	329
64	5	20753330	20754966	20754148	1636
65	1	10262456	10262630	10262543	174
65	1	16787782	16788237	16788010	455
65	5	2625498	2627886	2626692	2388
65	5	3631616	3632947	3632282	1331
65	5	5203299	8080970	6642135	2877671
65	5	9529032	9529135	9529084	103
65	5	15526653	15527184	15526919	531
66	1	22273322	22274847	22274084	1525
66	1	26595758	26602850	26599304	7092
66	2	7944861	7946243	7945552	1382
66	2	17905376	17916319	17910848	10943
66	2	18444201	18444535	18444368	334
66	2	19624003	19624413	19624208	410
66	3	457233	457940	457587	707
66	3	6320064	6320982	6320523	918
67	1	2386464	2386860	2386662	396
67	1	3273300	3274595	3273948	1295
67	1	5322340	5324613	5323476	2273
67	1	27083453	27084388	27083921	935
67	2	15592386	15593296	15592841	910
67	2	17465753	17467285	17466519	1532
67	3	6948692	6970532	6959612	21840
67	3	8112555	8114951	8113753	2396
67	3	9152348	9152997	9152672	649
67	3	11759171	11759372	11759271	201
67	5	6767208	6767623	6767416	415
67	5	8919947	8921770	8920859	1823
68	1	19768533	19768764	19768649	231
68	1	25027501	25028406	25027953	905
68	1	26404050	26404546	26404298	496
68	1	28476821	28477388	28477105	567
68	2	13191584	13192011	13191798	427
68	2	16299245	16300710	16299977	1465
68	3	9845083	9846009	9845546	926
68	3	17691385	17692094	17691739	709
68	5	16454576	16456920	16455748	2344
68	5	17694279	17695021	17694650	742
68	5	23217719	23219077	23218398	1358
68	5	25477444	25479199	25478322	1755
69	1	971198	986719	978958	15521
69	1	1854009	1854631	1854320	622
69	1	2386860	2387932	2387396	1072
69	1	5976672	5976924	5976798	252
69	1	7985800	17253368	12619584	9267568
69	1	21467369	21467375	21467372	6
69	1	28930280	28930646	28930463	366
69	2	11776419	11776958	11776689	539
69	2	14801991	14812708	14807349	10717
69	2	15719854	15909465	15814660	189611
69	2	19008000	19009329	19008664	1329
69	2	19544492	19544792	19544642	300
69	3	3402152	3402837	3402494	685
69	3	4162677	4166405	4164541	3728
69	3	6090259	6146454	6118357	56195
69	3	7384764	7385571	7385168	807
69	3	8006589	8010293	8008441	3704
69	3	15903761	15903802	15903781	41
69	3	17244487	17245723	17245105	1236
69	3	17736098	17739236	17737667	3138
69	3	18465434	18466491	18465962	1057
69	4	9865445	9865729	9865587	284
69	4	10808817	10809464	10809141	647
69	4	11395063	11399326	11397195	4263
69	4	12372998	12373945	12373472	947
69	5	889893	890732	890313	839
69	5	2485705	2485852	2485779	147
69	5	3206360	3206576	3206468	216
69	5	3693139	3694573	3693856	1434
69	5	4650512	13913080	9281796	9262568
69	5	25753761	25754701	25754231	940
69	5	26203591	26205488	26204539	1897
70	1	11878702	11884144	11881423	5442
70	1	18073296	18075913	18074604	2617
70	1	19873401	19874388	19873895	987
70	1	24372194	24373187	24372690	993
70	2	255629	256737	256183	1108
70	2	1022377	1023113	1022745	736
70	3	5320752	5322200	5321476	1448
70	3	17511921	17512325	17512123	404
70	4	1003612	1003632	1003622	20
70	4	5925454	5926765	5926110	1311
70	4	10231574	10231771	10231672	197
70	4	18456290	18456525	18456408	235
71	1	5509546	5509866	5509706	320
71	1	6694039	6695021	6694530	982
71	1	7350581	7383357	7366969	32776
71	1	8937260	8938844	8938052	1584
71	1	21099119	21100049	21099584	930
71	3	5408660	5409235	5408948	575
71	3	15402378	15402754	15402566	376
71	3	17968551	17968753	17968652	202
71	3	21735964	21736700	21736332	736
71	5	2374258	2374269	2374264	11
71	5	3239625	3240751	3240188	1126
71	5	4987260	4988197	4987728	937
71	5	6429567	6430190	6429879	623
71	5	7808559	16777883	12293221	8969324
71	5	25399143	25400016	25399579	873
71	5	26918485	26918921	26918703	436
72	1	11221669	11222575	11222122	906
72	1	20179638	20179885	20179762	247
72	2	5675174	5676455	5675814	1281
72	2	9996478	9996685	9996582	207
73	1	8385017	8385787	8385402	770
73	1	12917740	12918082	12917911	342
73	1	19043546	19043833	19043690	287
73	1	22724868	22725178	22725023	310
73	1	24141730	24144345	24143038	2615
73	1	24825297	24825979	24825638	682
73	3	2348351	2349512	2348931	1161
73	3	4425464	4425607	4425536	143
73	3	5255728	5255916	5255822	188
73	3	6774415	6775372	6774893	957
73	3	7321883	7322239	7322061	356
73	3	19651506	19651605	19651556	99
73	3	21130465	21130701	21130583	236
73	3	22378092	22378200	22378146	108
73	4	8981006	8981389	8981198	383
73	4	12766809	12767770	12767289	961
73	5	22574802	22574880	22574841	78
73	5	25716719	25716838	25716779	119
74	4	10898180	10898345	10898262	165
74	4	12858746	12860195	12859470	1449
74	5	24758290	24761143	24759716	2853
74	5	26456443	26458198	26457321	1755
75	1	5322340	5324613	5323476	2273
75	1	6966310	6967202	6966756	892
75	2	9214493	9214877	9214685	384
75	2	10568722	10568886	10568804	164
75	2	11648375	11648776	11648575	401
75	2	12217028	12219101	12218064	2073
75	3	5165948	5182864	5174406	16916
75	3	5834981	5835106	5835043	125
76	1	5409251	5410031	5409641	780
76	1	7269901	7269903	7269902	2
76	1	20272327	20669794	20471061	397467
76	1	24288181	24288334	24288257	153
76	1	26092584	26094338	26093461	1754
76	1	27426833	27426864	27426849	31
76	1	29970074	29979973	29975024	9899
76	2	2201345	2202047	2201696	702
76	2	7951717	7954092	7952905	2375
76	2	10079635	10079829	10079732	194
76	2	11109439	11109569	11109504	130
76	5	7979855	7980019	7979937	164
76	5	8989270	8989611	8989440	341
76	5	21241003	21241461	21241232	458
76	5	21970508	21970675	21970592	167
77	1	1779272	1781121	1780196	1849
77	1	2435777	2436334	2436055	557
77	1	3443042	19500744	11471893	16057702
77	1	20839298	20839476	20839387	178
77	1	22267405	22267726	22267565	321
77	2	11013468	11015459	11014464	1991
77	2	14439717	14440152	14439935	435
77	3	22971316	22973489	22972402	2173
77	3	23412663	23412938	23412801	275
77	4	1436547	1437284	1436915	737
77	4	5368624	5368671	5368648	47
77	5	26096621	26097306	26096963	685
77	5	26605673	26606292	26605983	619
78	1	6678403	6679053	6678728	650
78	1	25408144	25408170	25408157	26
78	2	11294691	11295005	11294848	314
78	2	12289027	12289382	12289205	355
78	5	6140401	6140761	6140581	360
78	5	21776878	21778390	21777634	1512
78	5	22703313	22703671	22703492	358
78	5	24674596	24675313	24674954	717
79	1	9747887	9748630	9748259	743
79	1	11470992	11471209	11471100	217
79	1	19927229	19927795	19927512	566
79	1	20600281	20600365	20600323	84
79	2	13018058	13018475	13018266	417
79	2	14790123	14793183	14791653	3060
79	5	8562140	8562502	8562321	362
79	5	16840930	16841688	16841309	758
80	1	4526278	4527060	4526669	782
80	1	6231161	6231304	6231233	143
80	1	9728401	17819552	13773977	8091151
80	1	24868914	24869502	24869208	588
80	1	26514127	26514850	26514489	723
80	3	6746024	6747517	6746770	1493
80	3	7259730	7263805	7261768	4075
80	4	14137789	14138016	14137903	227
80	4	18241054	18244780	18242917	3726
80	5	8360478	8361320	8360899	842
80	5	18584164	18584384	18584274	220
80	5	21001533	21002556	21002045	1023
80	5	26626889	26627233	26627061	344
81	1	7861032	7865120	7863076	4088
81	1	20255999	20259919	20257959	3920
81	1	21028519	21032835	21030677	4316
81	1	22378748	22379086	22378917	338
81	4	10354010	10354827	10354418	817
81	4	18507910	18508100	18508005	190
82	1	27869584	27869924	27869754	340
82	1	29183540	29184175	29183858	635
82	2	9396583	9397346	9396965	763
82	2	14245893	14253264	14249579	7371
82	3	2541039	2542530	2541785	1491
82	3	4115834	4117279	4116556	1445
82	3	4751056	7868437	6309746	3117381
82	3	10249905	10256208	10253057	6303
82	3	16803579	16803678	16803629	99
82	4	1102670	1104046	1103358	1376
82	4	7144459	7145341	7144900	882
83	1	562860	563367	563114	507
83	1	1969492	1970920	1970206	1428
83	1	7172158	7172709	7172434	551
83	1	8404195	8404285	8404240	90
83	2	15898529	15899228	15898879	699
83	2	18815914	18817891	18816902	1977
83	3	167236	168285	167760	1049
83	3	3982141	3986808	3984475	4667
83	5	330713	330932	330823	219
83	5	1390237	1392983	1391610	2746
83	5	2397417	2398108	2397763	691
83	5	3914246	3933074	3923660	18828
84	1	183808	207856	195832	24048
84	1	1146913	1147537	1147225	624
84	2	8503032	8503212	8503122	180
84	2	13997153	14000726	13998939	3573
84	2	14428356	14429294	14428825	938
84	2	18072858	18075096	18073977	2238
84	3	17992802	17993078	17992940	276
84	3	18487461	18488444	18487953	983
84	3	19666652	19667602	19667127	950
84	3	20298178	20300032	20299105	1854
84	3	20868796	20869991	20869394	1195
84	3	22196482	22196838	22196660	356
84	4	12450369	12450579	12450474	210
84	4	13735651	13764990	13750321	29339
84	5	2351901	2352665	2352283	764
84	5	3052313	3054764	3053539	2451
84	5	4283094	6611335	5447214	2328241
84	5	7803340	7804126	7803733	786
84	5	22608688	22611342	22610015	2654
85	1	1744306	1745471	1744888	1165
85	1	5829830	5830946	5830388	1116
85	2	382229	383692	382961	1463
85	2	8695827	8696819	8696323	992
85	2	9404508	9405329	9404918	821
85	2	11561658	11562451	11562054	793
85	2	13657047	13657114	13657081	67
85	2	15494831	15494850	15494841	19
85	3	18363255	18365448	18364351	2193
85	3	21629053	21639875	21634464	10822
85	5	4275924	4276138	4276031	214
85	5	5235906	5237963	5236934	2057
86	2	699589	700790	700189	1201
86	2	14737190	14741695	14739442	4505
86	4	1175945	1177243	1176594	1298
86	4	14124934	14126662	14125798	1728
86	5	4376276	4378873	4377574	2597
86	5	5714252	5715612	5714932	1360
86	5	6935748	6936720	6936234	972
86	5	22178793	22179273	22179033	480
87	2	11823002	11824281	11823642	1279
87	2	13117688	13127258	13122473	9570
87	2	14119769	14120070	14119919	301
87	2	15695888	15697230	15696559	1342
87	2	17925170	17927744	17926457	2574
87	2	18472216	18473450	18472833	1234
87	3	19312262	19312285	19312274	23
87	3	22279142	22279184	22279163	42
87	5	5009311	5009536	5009423	225
87	5	6611600	6612141	6611870	541
87	5	21140919	21891934	21516427	751015
87	5	23005270	23005292	23005281	22
87	5	24531262	24531601	24531432	339
88	1	4898046	4899961	4899004	1915
88	1	5834726	5836762	5835744	2036
88	1	6522606	8098289	7310448	1575683
88	1	20340342	20342252	20341297	1910
88	1	27201412	27201730	27201571	318
88	3	3450171	3450197	3450184	26
88	3	6575993	6576312	6576153	319
88	4	525204	525215	525210	11
88	4	7483239	7483344	7483291	105
88	5	242129	242930	242529	801
88	5	2033992	2034809	2034400	817
88	5	4876617	4877059	4876838	442
88	5	23594589	23594955	23594772	366
89	1	1163183	1163523	1163353	340
89	1	5194787	5195362	5195075	575
89	1	7086348	7099357	7092852	13009
89	1	10546534	10546709	10546622	175
89	1	12436199	12436858	12436529	659
89	1	18323103	24137106	21230105	5814003
89	1	27639088	27639740	27639414	652
89	1	28086924	28087518	28087221	594
89	2	17168060	17170480	17169270	2420
89	2	18034341	18035324	18034833	983
89	3	35190	37066	36128	1876
89	3	892830	893010	892920	180
89	3	3163805	3164703	3164254	898
89	3	6521894	6529843	6525868	7949
89	3	7477552	7546118	7511835	68566
89	3	18053145	18057260	18055203	4115
89	3	21639875	21654694	21647285	14819
89	4	12867896	12868261	12868078	365
89	4	15069872	15070653	15070262	781
90	1	5061896	5070376	5066136	8480
90	1	7098732	7099357	7099044	625
90	1	8977128	9753494	9365311	776366
90	1	19604495	19608853	19606674	4358
90	1	26556059	26559548	26557803	3489
90	2	3023619	3023648	3023633	29
90	2	5391380	5391805	5391592	425
90	3	9140178	9140437	9140308	259
90	3	20377333	20378085	20377709	752
90	3	21551459	21557825	21554642	6366
90	3	22293364	22294395	22293880	1031
90	4	8836542	8836914	8836728	372
90	4	9374414	9375982	9375198	1568
91	1	2619464	2622605	2621034	3141
91	1	3085351	3088287	3086819	2936
91	4	8966430	8966984	8966707	554
91	4	10970039	10970731	10970385	692
91	5	17100654	17100817	17100736	163
91	5	24449553	24450535	24450044	982
92	1	4530451	4531439	4530945	988
92	1	7618530	7625108	7621819	6578
92	1	8723543	8723648	8723595	105
92	1	17363003	17366029	17364516	3026
92	1	25230873	25230911	25230892	38
92	1	26485808	26487793	26486800	1985
92	2	2023202	2023986	2023594	784
92	2	10582822	10583346	10583084	524
92	3	5483910	5485603	5484756	1693
92	3	6560320	6567142	6563731	6822
92	3	7371274	8895463	8133368	1524189
92	3	10446108	10449942	10448025	3834
92	3	18442286	18444954	18443620	2668
93	1	10148222	10148335	10148278	113
93	1	12629205	12630169	12629687	964
93	3	4254759	4257816	4256287	3057
93	3	5252876	5253129	5253002	253
93	3	17548642	17549329	17548986	687
93	3	19913837	19914283	19914060	446
93	5	21012490	21013109	21012800	619
93	5	24237655	24238541	24238098	886
94	1	27829653	27829931	27829792	278
94	1	28294848	28295833	28295340	985
94	2	15056693	15057449	15057071	756
94	2	16492401	16494468	16493435	2067
94	2	17444327	17445044	17444685	717
94	2	19405540	19406812	19406176	1272
94	3	3365455	3371744	3368599	6289
94	3	5079992	5124565	5102278	44573
94	3	6142921	6144169	6143545	1248
94	3	7943986	7944733	7944360	747
94	5	20970695	20970932	20970813	237
94	5	25533444	25535359	25534402	1915
95	1	1855506	1861567	1858536	6061
95	1	3354275	3361324	3357799	7049
95	1	9330869	9331592	9331231	723
95	1	11112720	11113809	11113264	1089
95	1	11914409	21422122	16668265	9507713
95	1	25301865	25302310	25302087	445
95	1	30241606	30242349	30241978	743
95	2	10850192	10850820	10850506	628
95	2	14180967	14181204	14181085	237
95	4	13461130	13461460	13461295	330
95	4	18567311	18569661	18568486	2350
95	5	837410	837533	837472	123
95	5	3237771	3239054	3238413	1283
95	5	16762689	20919158	18840923	4156469
95	5	22853370	22854055	22853712	685
95	5	25794984	25795583	25795284	599
96	1	15894550	15894635	15894592	85
96	1	23806861	23807270	23807065	409
96	1	26903771	26904015	26903893	244
96	1	28883552	28884867	28884210	1315
96	2	15284644	15285236	15284940	592
96	2	17040670	17041750	17041210	1080
96	3	10707606	10710064	10708835	2458
96	3	20531129	20531962	20531545	833
96	4	186173	186930	186551	757
96	4	10007430	10007762	10007596	332
