lib	chr	start	end	cos	width
63	1	2404671	2405370	2405020.5	699
63	1	6015934	6017009	6016471.5	1075
63	1	19661719	19663215	19662467	1496
63	1	27336476	27336679	27336577.5	203
63	2	11598794	11599507	11599150.5	713
63	2	15828249	15829243	15828746	994
63	3	80201	80465	80333	264
63	3	1164681	1164903	1164792	222
63	3	8574909	8576243	8575576	1334
63	3	18471530	18473622	18472576	2092
64	1	560551	562860	561705.5	2309
64	1	1737485	1739832	1738658.5	2347
64	1	6643979	6645247	6644613	1268
64	1	7040667	7041074	7040870.5	407
64	3	15183284	15183851	15183567.5	567
64	3	18172911	18175271	18174091	2360
64	5	7915857	7916186	7916021.5	329
64	5	20753330	20754966	20754148	1636
65	1	10262456	10262630	10262543	174
65	1	16787782	16788237	16788009.5	455
65	5	2625498	2627886	2626692	2388
65	5	3631616	3632947	3632281.5	1331
65	5	9529032	9529135	9529083.5	103
65	5	15526653	15527184	15526918.5	531
66	1	22273322	22274847	22274084.5	1525
66	1	26595758	26602850	26599304	7092
66	2	7944861	7946243	7945552	1382
66	2	17905376	17916319	17910847.5	10943
66	2	18444201	18444535	18444368	334
66	2	19624003	19624413	19624208	410
66	3	457233	457940	457586.5	707
66	3	6320064	6320982	6320523	918
67	1	2386464	2386860	2386662	396
67	1	3273300	3274595	3273947.5	1295
67	1	5322340	5324613	5323476.5	2273
67	1	27083453	27084388	27083920.5	935
67	2	15592386	15593296	15592841	910
67	2	17465753	17467285	17466519	1532
67	3	6948692	6970532	6959612	21840
67	3	8112555	8114951	8113753	2396
67	3	9152348	9152997	9152672.5	649
67	3	11759171	11759372	11759271.5	201
67	5	6767208	6767623	6767415.5	415
67	5	8919947	8921770	8920858.5	1823
68	1	19768533	19768764	19768648.5	231
68	1	25027501	25028406	25027953.5	905
68	1	26404050	26404546	26404298	496
68	1	28476821	28477388	28477104.5	567
68	2	13191584	13192011	13191797.5	427
68	2	16299245	16300710	16299977.5	1465
68	3	9845083	9846009	9845546	926
68	3	17691385	17692094	17691739.5	709
68	5	16454576	16456920	16455748	2344
68	5	17694279	17695021	17694650	742
68	5	23217719	23219077	23218398	1358
68	5	25477444	25479199	25478321.5	1755
69	1	971198	986719	978958.5	15521
69	1	1854009	1854631	1854320	622
69	1	2386860	2387932	2387396	1072
69	1	5976672	5976924	5976798	252
69	1	21467369	21467375	21467372	6
69	1	28930280	28930646	28930463	366
69	2	11776419	11776958	11776688.5	539
69	2	14801991	14812708	14807349.5	10717
69	2	19008000	19009329	19008664.5	1329
69	2	19544492	19544792	19544642	300
69	3	3402152	3402837	3402494.5	685
69	3	4162677	4166405	4164541	3728
69	3	7384764	7385571	7385167.5	807
69	3	8006589	8010293	8008441	3704
69	3	15903761	15903802	15903781.5	41
69	3	17244487	17245723	17245105	1236
69	3	17736098	17739236	17737667	3138
69	3	18465434	18466491	18465962.5	1057
69	4	9865445	9865729	9865587	284
69	4	10808817	10809464	10809140.5	647
69	4	11395063	11399326	11397194.5	4263
69	4	12372998	12373945	12373471.5	947
69	5	889893	890732	890312.5	839
69	5	2485705	2485852	2485778.5	147
69	5	3206360	3206576	3206468	216
69	5	3693139	3694573	3693856	1434
69	5	25753761	25754701	25754231	940
69	5	26203591	26205488	26204539.5	1897
7	1	183808	207856	195832	24048
7	1	1124879	1131718	1128298.5	6839
7	1	5119148	5123732	5121440	4584
7	1	6017009	6017454	6017231.5	445
7	1	8527998	8528228	8528113	230
7	1	21709255	21709363	21709309	108
7	2	9396583	9397346	9396964.5	763
7	2	13912977	13913348	13913162.5	371
7	2	14346688	14347535	14347111.5	847
7	2	16287118	16288759	16287938.5	1641
7	4	12621706	12621996	12621851	290
7	4	15971627	15972314	15971970.5	687
7	5	7098209	7100967	7099588	2758
7	5	19159862	19160029	19159945.5	167
70	1	11878702	11884144	11881423	5442
70	1	18073296	18075913	18074604.5	2617
70	1	19873401	19874388	19873894.5	987
70	1	24372194	24373187	24372690.5	993
70	2	255629	256737	256183	1108
70	2	1022377	1023113	1022745	736
70	3	5320752	5322200	5321476	1448
70	3	17511921	17512325	17512123	404
70	4	1003612	1003632	1003622	20
70	4	5925454	5926765	5926109.5	1311
70	4	10231574	10231771	10231672.5	197
70	4	18456290	18456525	18456407.5	235
71	1	5509546	5509866	5509706	320
71	1	6694039	6695021	6694530	982
71	1	8937260	8938844	8938052	1584
71	1	21099119	21100049	21099584	930
71	3	5408660	5409235	5408947.5	575
71	3	15402378	15402754	15402566	376
71	3	17968551	17968753	17968652	202
71	3	21735964	21736700	21736332	736
71	5	2374258	2374269	2374263.5	11
71	5	3239625	3240751	3240188	1126
71	5	4987260	4988197	4987728.5	937
71	5	6429567	6430190	6429878.5	623
71	5	25399143	25400016	25399579.5	873
71	5	26918485	26918921	26918703	436
72	1	11221669	11222575	11222122	906
72	1	20179638	20179885	20179761.5	247
72	2	5675174	5676455	5675814.5	1281
72	2	9996478	9996685	9996581.5	207
73	1	8385017	8385787	8385402	770
73	1	12917740	12918082	12917911	342
73	1	19043546	19043833	19043689.5	287
73	1	22724868	22725178	22725023	310
73	1	24141730	24144345	24143037.5	2615
73	1	24825297	24825979	24825638	682
73	3	2348351	2349512	2348931.5	1161
73	3	4425464	4425607	4425535.5	143
73	3	5255728	5255916	5255822	188
73	3	6774415	6775372	6774893.5	957
73	3	7321883	7322239	7322061	356
73	3	19651506	19651605	19651555.5	99
73	3	21130465	21130701	21130583	236
73	3	22378092	22378200	22378146	108
73	4	8981006	8981389	8981197.5	383
73	4	12766809	12767770	12767289.5	961
73	5	22574802	22574880	22574841	78
73	5	25716719	25716838	25716778.5	119
74	4	10898180	10898345	10898262.5	165
74	4	12858746	12860195	12859470.5	1449
74	5	24758290	24761143	24759716.5	2853
74	5	26456443	26458198	26457320.5	1755
75	1	5322340	5324613	5323476.5	2273
75	1	6966310	6967202	6966756	892
75	2	9214493	9214877	9214685	384
75	2	10568722	10568886	10568804	164
75	2	11648375	11648776	11648575.5	401
75	2	12217028	12219101	12218064.5	2073
75	3	5165948	5182864	5174406	16916
75	3	5834981	5835106	5835043.5	125
76	1	5409251	5410031	5409641	780
76	1	7269901	7269903	7269902	2
76	1	24288181	24288334	24288257.5	153
76	1	26092584	26094338	26093461	1754
76	1	27426833	27426864	27426848.5	31
76	1	29970074	29979973	29975023.5	9899
76	2	2201345	2202047	2201696	702
76	2	7951717	7954092	7952904.5	2375
76	2	10079635	10079829	10079732	194
76	2	11109439	11109569	11109504	130
76	5	7979855	7980019	7979937	164
76	5	8989270	8989611	8989440.5	341
76	5	21241003	21241461	21241232	458
76	5	21970508	21970675	21970591.5	167
77	1	1779272	1781121	1780196.5	1849
77	1	2435777	2436334	2436055.5	557
77	1	20839298	20839476	20839387	178
77	1	22267405	22267726	22267565.5	321
77	2	11013468	11015459	11014463.5	1991
77	2	14439717	14440152	14439934.5	435
77	3	22971316	22973489	22972402.5	2173
77	3	23412663	23412938	23412800.5	275
77	4	1436547	1437284	1436915.5	737
77	4	5368624	5368671	5368647.5	47
77	5	26096621	26097306	26096963.5	685
77	5	26605673	26606292	26605982.5	619
78	1	6678403	6679053	6678728	650
78	1	25408144	25408170	25408157	26
78	2	11294691	11295005	11294848	314
78	2	12289027	12289382	12289204.5	355
78	5	6140401	6140761	6140581	360
78	5	21776878	21778390	21777634	1512
78	5	22703313	22703671	22703492	358
78	5	24674596	24675313	24674954.5	717
79	1	9747887	9748630	9748258.5	743
79	1	11470992	11471209	11471100.5	217
79	1	19927229	19927795	19927512	566
79	1	20600281	20600365	20600323	84
79	2	13018058	13018475	13018266.5	417
79	2	14790123	14793183	14791653	3060
79	5	8562140	8562502	8562321	362
79	5	16840930	16841688	16841309	758
8	3	4849185	4849481	4849333	296
8	3	18958530	18958602	18958566	72
8	4	7811317	7812279	7811798	962
8	4	14051574	14052783	14052178.5	1209
80	1	4526278	4527060	4526669	782
80	1	6231161	6231304	6231232.5	143
80	1	24868914	24869502	24869208	588
80	1	26514127	26514850	26514488.5	723
80	3	6746024	6747517	6746770.5	1493
80	3	7259730	7263805	7261767.5	4075
80	4	14137789	14138016	14137902.5	227
80	4	18241054	18244780	18242917	3726
80	5	8360478	8361320	8360899	842
80	5	18584164	18584384	18584274	220
80	5	21001533	21002556	21002044.5	1023
80	5	26626889	26627233	26627061	344
81	1	7861032	7865120	7863076	4088
81	1	20255999	20259919	20257959	3920
81	1	21028519	21032835	21030677	4316
81	1	22378748	22379086	22378917	338
81	4	10354010	10354827	10354418.5	817
81	4	18507910	18508100	18508005	190
82	1	27869584	27869924	27869754	340
82	1	29183540	29184175	29183857.5	635
82	2	9396583	9397346	9396964.5	763
82	2	14245893	14253264	14249578.5	7371
82	3	2541039	2542530	2541784.5	1491
82	3	4115834	4117279	4116556.5	1445
82	3	10249905	10256208	10253056.5	6303
82	3	16803579	16803678	16803628.5	99
82	4	1102670	1104046	1103358	1376
82	4	7144459	7145341	7144900	882
83	1	562860	563367	563113.5	507
83	1	1969492	1970920	1970206	1428
83	1	7172158	7172709	7172433.5	551
83	1	8404195	8404285	8404240	90
83	2	15898529	15899228	15898878.5	699
83	2	18815914	18817891	18816902.5	1977
83	3	167236	168285	167760.5	1049
83	3	3982141	3986808	3984474.5	4667
83	5	330713	330932	330822.5	219
83	5	1390237	1392983	1391610	2746
83	5	2397417	2398108	2397762.5	691
83	5	3914246	3933074	3923660	18828
84	1	183808	207856	195832	24048
84	1	1146913	1147537	1147225	624
84	2	8503032	8503212	8503122	180
84	2	13997153	14000726	13998939.5	3573
84	2	14428356	14429294	14428825	938
84	2	18072858	18075096	18073977	2238
84	3	17992802	17993078	17992940	276
84	3	18487461	18488444	18487952.5	983
84	3	19666652	19667602	19667127	950
84	3	20298178	20300032	20299105	1854
84	3	20868796	20869991	20869393.5	1195
84	3	22196482	22196838	22196660	356
84	4	12450369	12450579	12450474	210
84	4	13735651	13764990	13750320.5	29339
84	5	2351901	2352665	2352283	764
84	5	3052313	3054764	3053538.5	2451
84	5	7803340	7804126	7803733	786
84	5	22608688	22611342	22610015	2654
85	1	1744306	1745471	1744888.5	1165
85	1	5829830	5830946	5830388	1116
85	2	382229	383692	382960.5	1463
85	2	8695827	8696819	8696323	992
85	2	9404508	9405329	9404918.5	821
85	2	11561658	11562451	11562054.5	793
85	2	13657047	13657114	13657080.5	67
85	2	15494831	15494850	15494840.5	19
85	3	18363255	18365448	18364351.5	2193
85	3	21629053	21639875	21634464	10822
85	5	4275924	4276138	4276031	214
85	5	5235906	5237963	5236934.5	2057
86	2	699589	700790	700189.5	1201
86	2	14737190	14741695	14739442.5	4505
86	4	1175945	1177243	1176594	1298
86	4	14124934	14126662	14125798	1728
86	5	4376276	4378873	4377574.5	2597
86	5	5714252	5715612	5714932	1360
86	5	6935748	6936720	6936234	972
86	5	22178793	22179273	22179033	480
87	2	11823002	11824281	11823641.5	1279
87	2	13117688	13127258	13122473	9570
87	2	14119769	14120070	14119919.5	301
87	2	15695888	15697230	15696559	1342
87	2	17925170	17927744	17926457	2574
87	2	18472216	18473450	18472833	1234
87	3	19312262	19312285	19312273.5	23
87	3	22279142	22279184	22279163	42
87	5	5009311	5009536	5009423.5	225
87	5	6611600	6612141	6611870.5	541
87	5	23005270	23005292	23005281	22
87	5	24531262	24531601	24531431.5	339
88	1	4898046	4899961	4899003.5	1915
88	1	5834726	5836762	5835744	2036
88	1	20340342	20342252	20341297	1910
88	1	27201412	27201730	27201571	318
88	3	3450171	3450197	3450184	26
88	3	6575993	6576312	6576152.5	319
88	4	525204	525215	525209.5	11
88	4	7483239	7483344	7483291.5	105
88	5	242129	242930	242529.5	801
88	5	2033992	2034809	2034400.5	817
88	5	4876617	4877059	4876838	442
88	5	23594589	23594955	23594772	366
89	1	1163183	1163523	1163353	340
89	1	5194787	5195362	5195074.5	575
89	1	10546534	10546709	10546621.5	175
89	1	12436199	12436858	12436528.5	659
89	1	27639088	27639740	27639414	652
89	1	28086924	28087518	28087221	594
89	2	17168060	17170480	17169270	2420
89	2	18034341	18035324	18034832.5	983
89	3	35190	37066	36128	1876
89	3	892830	893010	892920	180
89	3	3163805	3164703	3164254	898
89	3	6521894	6529843	6525868.5	7949
89	3	18053145	18057260	18055202.5	4115
89	3	21639875	21654694	21647284.5	14819
89	4	12867896	12868261	12868078.5	365
89	4	15069872	15070653	15070262.5	781
9	1	10031312	10032561	10031936.5	1249
9	1	13142745	13143966	13143355.5	1221
9	1	23498972	23499363	23499167.5	391
9	1	27838557	27838742	27838649.5	185
9	2	14428356	14429294	14428825	938
9	2	16648496	16648541	16648518.5	45
9	3	406965	408844	407904.5	1879
9	3	7049755	7051506	7050630.5	1751
9	4	7461544	7462068	7461806	524
9	4	8105206	8105765	8105485.5	559
9	4	8603163	8604632	8603897.5	1469
9	4	14330660	14330899	14330779.5	239
9	4	15204543	15206109	15205326	1566
9	4	17969976	17970787	17970381.5	811
9	5	3132649	3132657	3132653	8
9	5	3851004	3851699	3851351.5	695
9	5	9002644	9003896	9003270	1252
9	5	14706540	14707094	14706817	554
9	5	23223138	23223775	23223456.5	637
9	5	24782084	24782534	24782309	450
90	1	5061896	5070376	5066136	8480
90	1	7098732	7099357	7099044.5	625
90	1	19604495	19608853	19606674	4358
90	1	26556059	26559548	26557803.5	3489
90	2	3023619	3023648	3023633.5	29
90	2	5391380	5391805	5391592.5	425
90	3	9140178	9140437	9140307.5	259
90	3	20377333	20378085	20377709	752
90	3	21551459	21557825	21554642	6366
90	3	22293364	22294395	22293879.5	1031
90	4	8836542	8836914	8836728	372
90	4	9374414	9375982	9375198	1568
91	1	2619464	2622605	2621034.5	3141
91	1	3085351	3088287	3086819	2936
91	4	8966430	8966984	8966707	554
91	4	10970039	10970731	10970385	692
91	5	17100654	17100817	17100735.5	163
91	5	24449553	24450535	24450044	982
92	1	4530451	4531439	4530945	988
92	1	7618530	7625108	7621819	6578
92	1	8723543	8723648	8723595.5	105
92	1	17363003	17366029	17364516	3026
92	1	25230873	25230911	25230892	38
92	1	26485808	26487793	26486800.5	1985
92	2	2023202	2023986	2023594	784
92	2	10582822	10583346	10583084	524
92	3	5483910	5485603	5484756.5	1693
92	3	6560320	6567142	6563731	6822
92	3	10446108	10449942	10448025	3834
92	3	18442286	18444954	18443620	2668
93	1	10148222	10148335	10148278.5	113
93	1	12629205	12630169	12629687	964
93	3	4254759	4257816	4256287.5	3057
93	3	5252876	5253129	5253002.5	253
93	3	17548642	17549329	17548985.5	687
93	3	19913837	19914283	19914060	446
93	5	21012490	21013109	21012799.5	619
93	5	24237655	24238541	24238098	886
94	1	27829653	27829931	27829792	278
94	1	28294848	28295833	28295340.5	985
94	2	15056693	15057449	15057071	756
94	2	16492401	16494468	16493434.5	2067
94	2	17444327	17445044	17444685.5	717
94	2	19405540	19406812	19406176	1272
94	3	3365455	3371744	3368599.5	6289
94	3	5079992	5124565	5102278.5	44573
94	3	6142921	6144169	6143545	1248
94	3	7943986	7944733	7944359.5	747
94	5	20970695	20970932	20970813.5	237
94	5	25533444	25535359	25534401.5	1915
95	1	1855506	1861567	1858536.5	6061
95	1	3354275	3361324	3357799.5	7049
95	1	9330869	9331592	9331230.5	723
95	1	11112720	11113809	11113264.5	1089
95	1	25301865	25302310	25302087.5	445
95	1	30241606	30242349	30241977.5	743
95	2	10850192	10850820	10850506	628
95	2	14180967	14181204	14181085.5	237
95	4	13461130	13461460	13461295	330
95	4	18567311	18569661	18568486	2350
95	5	837410	837533	837471.5	123
95	5	3237771	3239054	3238412.5	1283
95	5	22853370	22854055	22853712.5	685
95	5	25794984	25795583	25795283.5	599
96	1	15894550	15894635	15894592.5	85
96	1	23806861	23807270	23807065.5	409
96	1	26903771	26904015	26903893	244
96	1	28883552	28884867	28884209.5	1315
96	2	15284644	15285236	15284940	592
96	2	17040670	17041750	17041210	1080
96	3	10707606	10710064	10708835	2458
96	3	20531129	20531962	20531545.5	833
96	4	186173	186930	186551.5	757
96	4	10007430	10007762	10007596	332
